Dataset,Record_ID,Transaction_Date,Customer_ID,Product_ID,Additional_Entity,Transaction_Amount,Discount,Refund,Net_Profit,Anomaly_Score,Priority,Anomaly_Reason,Recommended_Action
Sales,SA00131599,2026-03-19,C011600,P00600,C011600,6081.09,388.15,0.0,-375.44,93.6,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00179094,2026-05-03,C019095,P00095,C019095,5782.58,369.1,0.0,-336.86,93.59,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00167740,2026-03-25,C007741,P00741,C007741,511.73,32.66,544.4,-651.65,93.59,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00018045,2026-02-08,C018046,P00046,C018046,571.43,36.47,607.91,-702.88,93.57,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00054159,2026-01-18,C014160,P00160,C014160,3928.73,0.0,785.75,-905.65,93.57,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00190035,2026-04-24,C010036,P00036,C010036,452.03,28.85,480.88,-560.41,93.56,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00122674,2025-10-05,C002675,P00675,C002675,4588.54,292.89,0.0,-262.54,93.56,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00106315,2025-12-10,C006316,P00316,C006316,213.22,13.61,226.83,-335.49,93.56,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00005599,2026-01-03,C005600,P00600,C005600,6081.09,388.15,0.0,-375.44,93.55,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00185849,2025-11-04,C005850,P00850,C005850,3095.98,197.62,658.72,-828.38,93.53,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00085554,2026-01-23,C005555,P00555,C005555,3611.16,0.0,722.23,-795.43,93.53,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00117984,2025-11-29,C017985,P00985,C017985,5185.56,330.99,0.0,-319.7,93.53,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00126335,2025-10-16,C006336,P00336,C006336,452.03,28.85,480.88,-540.41,93.53,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00137073,2026-03-18,C017074,P00074,C017074,3623.07,231.26,963.58,-1182.24,93.51,Critical,Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00150450,2025-11-10,C010451,P00451,C010451,631.14,40.29,671.42,-774.09,93.51,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00173369,2026-08-26,C013370,P00370,C013370,4563.86,0.0,912.77,-966.07,93.5,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00132068,2026-07-01,C012069,P00069,C012069,3384.26,216.02,900.07,-3175.87,93.5,Critical,Unusual discount; Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00069720,2025-09-06,C009721,P00721,C009721,290.34,0.0,290.34,-355.87,93.48,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00002939,2025-09-20,C002940,P00940,C002940,2498.96,159.51,531.69,-724.18,93.48,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00115674,2026-08-01,C015675,P00675,C015675,4588.54,292.89,0.0,-302.54,93.48,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00047165,2025-11-20,C007166,P00166,C007166,810.24,51.72,861.96,-967.78,93.47,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00025325,2026-01-19,C005326,P00326,C005326,332.63,21.23,353.86,-437.96,93.46,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00067549,2025-09-25,C007550,P00550,C007550,3095.98,197.62,658.72,-848.38,93.45,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00036154,2025-09-20,C016155,P00155,C016155,3394.49,216.67,722.23,-970.46,93.44,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00114310,2025-11-05,C014311,P00311,C014311,163.32,0.0,163.32,-258.16,93.43,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00131984,2026-04-08,C011985,P00985,C011985,5185.56,330.99,0.0,-319.7,93.39,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00005578,2025-12-13,C005579,P00579,C005579,3861.88,246.5,1027.09,-1281.61,93.38,Critical,Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00162735,2026-07-08,C002736,P00736,C002736,452.03,28.85,480.88,-540.41,93.36,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00124599,2026-01-13,C004600,P00600,C004600,6081.09,388.15,0.0,-335.44,93.36,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00130969,2026-06-27,C010970,P00970,C010970,4290.02,273.83,0.0,-223.96,93.34,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00136345,2026-03-20,C016346,P00346,C016346,571.43,36.47,607.91,-682.88,93.34,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00012984,2026-03-29,C012985,P00985,C012985,5185.56,330.99,0.0,-279.7,93.34,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00020944,2026-01-18,C000945,P00945,C000945,2976.03,0.0,595.21,-695.0,93.33,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00132999,2026-01-18,C013000,P01000,C013000,6081.09,388.15,0.0,-335.44,93.32,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00039599,2026-02-27,C019600,P00600,C019600,6469.24,0.0,1293.85,-1427.4,93.32,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00145494,2026-04-13,C005495,P00495,C005495,5782.58,369.1,0.0,-3812.29,93.32,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00171094,2026-06-02,C011095,P00095,C011095,6151.68,0.0,1230.34,-1337.17,93.32,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00138389,2025-10-25,C018390,P00390,C018390,5484.07,350.05,0.0,-338.27,93.32,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00189398,2026-07-26,C009399,P00399,C009399,4817.11,307.48,1281.15,-1559.13,93.3,Critical,Unusual discount; Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00166599,2026-02-07,C006600,P00600,C006600,6081.09,388.15,0.0,-335.44,93.29,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00037610,2025-09-16,C017611,P00611,C017611,153.52,9.8,163.32,-204.26,93.28,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00135344,2026-06-22,C015345,P00345,C015345,2797.47,178.56,595.21,-806.27,93.27,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00100400,2025-09-26,C000401,P00401,C000401,34.12,2.18,36.29,-61.8,93.26,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00134798,2025-12-23,C014799,P00799,C014799,4817.11,307.48,1281.15,-1599.13,93.26,Critical,Unusual discount; Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00121330,2026-01-29,C001331,P00331,C001331,392.33,25.04,417.37,-509.18,93.26,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00192479,2026-01-03,C012480,P00480,C012480,5198.99,0.0,1039.8,-1166.52,93.26,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00137515,2026-06-03,C017516,P00516,C017516,226.83,0.0,226.83,-327.01,93.26,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00138494,2026-02-07,C018495,P00495,C018495,5782.58,369.1,0.0,-296.86,93.24,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00145984,2026-08-16,C005985,P00985,C005985,5185.56,330.99,0.0,-319.7,93.24,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00151094,2026-08-16,C011095,P00095,C011095,5782.58,369.1,0.0,-336.86,93.24,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00112945,2026-02-08,C012946,P00946,C012946,607.91,0.0,607.91,-700.14,93.24,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00093120,2025-10-16,C013121,P00121,C013121,272.92,17.42,290.34,-326.72,93.24,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
