Return_ID,Order_ID,Order_Item_ID,Customer_ID,Product_ID,Return_Date,Return_Quantity,Refund_Amount,Reason,Status
RT0008062,O0004807,OI00104807,C004808,P00808,2025-12-04,1,125.2111629694402,Late delivery,Refunded
RT0008063,O0004820,OI00104820,C004821,P00821,2025-12-18,1,290.3447257262381,Changed mind,Rejected
RT0008064,O0004833,OI00104833,C004834,P00834,2026-01-01,1,455.4782884830361,Damaged,Pending
RT0008065,O0004846,OI00104846,C004847,P00847,2026-01-15,1,620.6118512398341,Quality issue,Rejected
RT0008066,O0004859,OI00104859,C004860,P00860,2026-01-29,1,785.745413996632,Late delivery,Pending
RT0008067,O0004872,OI00104872,C004873,P00873,2026-02-12,1,950.87897675343,Wrong item,Pending
RT0008068,O0004885,OI00104885,C004886,P00886,2026-02-26,1,1116.012539510228,Quality issue,Refunded
RT0008069,O0004898,OI00104898,C004899,P00899,2026-03-12,1,1281.1461022670258,Damaged,Refunded
RT0008070,O0004911,OI00104911,C004912,P00912,2026-03-26,1,176.02148997153188,Damaged,Rejected
RT0008071,O0004924,OI00104924,C004925,P00925,2026-04-09,1,341.15505272832985,Wrong item,Refunded
RT0008072,O0004937,OI00104937,C004938,P00938,2026-04-23,1,506.28861548512776,Damaged,Refunded
RT0008073,O0004950,OI00104950,C004951,P00951,2026-05-07,1,671.4221782419257,Late delivery,Pending
RT0008074,O0004963,OI00104963,C004964,P00964,2026-05-21,1,836.5557409987236,Wrong item,Rejected
RT0008075,O0004976,OI00104976,C004977,P00977,2026-06-04,1,1001.6893037555216,Changed mind,Pending
RT0008076,O0004989,OI00104989,C004990,P00990,2026-06-18,1,1166.8228665123197,Late delivery,Rejected
RT0008077,O0005002,OI00105002,C005003,P00003,2026-07-02,1,61.69825421682561,Wrong item,Pending
RT0008079,O0005028,OI00105028,C005029,P00029,2026-07-30,1,391.9653797304215,Quality issue,Pending
RT0008080,O0005041,OI00105041,C005042,P00042,2026-08-13,1,557.0989424872195,Quality issue,Pending
RT0008081,O0005054,OI00105054,C005055,P00055,2026-08-27,1,722.2325052440174,Quality issue,Pending
RT0008082,O0005067,OI00105067,C005068,P00068,2025-09-10,1,887.3660680008154,Damaged,Pending
RT0008083,O0005080,OI00105080,C005081,P00081,2025-09-24,1,1052.4996307576132,Changed mind,Rejected
RT0008084,O0005093,OI00105093,C005094,P00094,2025-10-08,1,1217.6331935144112,Changed mind,Pending
RT0008085,O0005106,OI00105106,C005107,P00107,2025-10-22,1,112.50858121891729,Quality issue,Pending
RT0008086,O0005119,OI00105119,C005120,P00120,2025-11-05,1,277.6421439757152,Damaged,Pending
RT0008087,O0005132,OI00105132,C005133,P00133,2025-11-19,1,442.7757067325132,Changed mind,Pending
RT0008088,O0005145,OI00105145,C005146,P00146,2025-12-03,1,607.9092694893111,Quality issue,Refunded
RT0008089,O0005158,OI00105158,C005159,P00159,2025-12-17,1,773.0428322461091,Quality issue,Rejected
RT0008090,O0005171,OI00105171,C005172,P00172,2025-12-31,1,938.176395002907,Quality issue,Refunded
RT0008091,O0005184,OI00105184,C005185,P00185,2026-01-14,1,1103.309957759705,Quality issue,Rejected
RT0008092,O0005197,OI00105197,C005198,P00198,2026-01-28,1,1268.443520516503,Changed mind,Rejected
RT0008093,O0005210,OI00105210,C005211,P00211,2026-02-11,1,163.31890822100897,Wrong item,Refunded
RT0008094,O0005223,OI00105223,C005224,P00224,2026-02-25,1,328.4524709778069,Late delivery,Refunded
RT0008095,O0005236,OI00105236,C005237,P00237,2026-03-11,1,493.5860337346049,Wrong item,Rejected
RT0008096,O0005249,OI00105249,C005250,P00250,2026-03-25,1,658.7195964914029,Late delivery,Rejected
RT0008097,O0005262,OI00105262,C005263,P00263,2026-04-08,1,823.8531592482008,Late delivery,Rejected
RT0008098,O0005275,OI00105275,C005276,P00276,2026-04-22,1,988.9867220049988,Late delivery,Rejected
RT0008099,O0005288,OI00105288,C005289,P00289,2026-05-06,1,1154.1202847617967,Wrong item,Rejected
RT0008100,O0005301,OI00105301,C005302,P00302,2026-05-20,1,48.995672466302686,Wrong item,Rejected
RT0008101,O0005314,OI00105314,C005315,P00315,2026-06-03,1,214.12923522310064,Changed mind,Pending
RT0008102,O0005327,OI00105327,C005328,P00328,2026-06-17,1,379.2627979798986,Damaged,Pending
RT0008103,O0005340,OI00105340,C005341,P00341,2026-07-01,1,544.3963607366966,Wrong item,Rejected
RT0008104,O0005353,OI00105353,C005354,P00354,2026-07-15,1,709.5299234934945,Wrong item,Rejected
RT0008105,O0005366,OI00105366,C005367,P00367,2026-07-29,1,874.6634862502924,Quality issue,Refunded
RT0008106,O0005379,OI00105379,C005380,P00380,2026-08-12,1,1039.7970490070904,Changed mind,Refunded
RT0008107,O0005392,OI00105392,C005393,P00393,2026-08-26,1,1204.9306117638882,Damaged,Refunded
RT0008108,O0005405,OI00105405,C005406,P00406,2025-09-09,1,99.80599946839436,Damaged,Refunded
RT0008109,O0005418,OI00105418,C005419,P00419,2025-09-23,1,264.93956222519233,Quality issue,Rejected
RT0008110,O0005431,OI00105431,C005432,P00432,2025-10-07,1,430.0731249819903,Quality issue,Pending
RT0008111,O0005444,OI00105444,C005445,P00445,2025-10-21,1,595.2066877387882,Late delivery,Refunded
RT0008112,O0005457,OI00105457,C005458,P00458,2025-11-04,1,760.3402504955861,Wrong item,Refunded
RT0008113,O0005470,OI00105470,C005471,P00471,2025-11-18,1,925.4738132523842,Quality issue,Pending
RT0008114,O0005483,OI00105483,C005484,P00484,2025-12-02,1,1090.607376009182,Damaged,Refunded
RT0008115,O0005496,OI00105496,C005497,P00497,2025-12-16,1,1255.74093876598,Wrong item,Refunded
RT0008116,O0005509,OI00105509,C005510,P00510,2025-12-30,1,150.61632647048603,Changed mind,Pending
RT0008117,O0005522,OI00105522,C005523,P00523,2026-01-13,1,315.749889227284,Wrong item,Rejected
RT0008118,O0005535,OI00105535,C005536,P00536,2026-01-27,1,480.88345198408194,Wrong item,Refunded
RT0008119,O0005548,OI00105548,C005549,P00549,2026-02-10,1,646.0170147408799,Damaged,Refunded
RT0008120,O0005561,OI00105561,C005562,P00562,2026-02-24,1,811.1505774976779,Late delivery,Refunded
RT0008121,O0005574,OI00105574,C005575,P00575,2026-03-10,1,976.2841402544758,Damaged,Pending
RT0008122,O0005587,OI00105587,C005588,P00588,2026-03-24,1,1141.4177030112735,Damaged,Rejected
RT0008123,O0005600,OI00105600,C005601,P00601,2026-04-07,1,36.29309071577977,Late delivery,Pending
RT0008125,O0005626,OI00105626,C005627,P00627,2026-05-05,1,366.56021622937567,Wrong item,Pending
RT0008126,O0005639,OI00105639,C005640,P00640,2026-05-19,1,531.6937789861736,Quality issue,Pending
RT0008127,O0005652,OI00105652,C005653,P00653,2026-06-02,1,696.8273417429716,Damaged,Pending
RT0008128,O0005665,OI00105665,C005666,P00666,2026-06-16,1,861.9609044997695,Changed mind,Refunded
RT0008129,O0005678,OI00105678,C005679,P00679,2026-06-30,1,1027.0944672565674,Changed mind,Pending
RT0008130,O0005691,OI00105691,C005692,P00692,2026-07-14,1,1192.2280300133657,Wrong item,Rejected
RT0008131,O0005704,OI00105704,C005705,P00705,2026-07-28,1,87.10341771787145,Quality issue,Rejected
RT0008132,O0005717,OI00105717,C005718,P00718,2026-08-11,1,252.2369804746694,Late delivery,Rejected
RT0008133,O0005730,OI00105730,C005731,P00731,2026-08-25,1,417.37054323146737,Damaged,Pending
RT0008134,O0005743,OI00105743,C005744,P00744,2025-09-08,1,582.5041059882653,Wrong item,Pending
RT0008135,O0005756,OI00105756,C005757,P00757,2025-09-22,1,747.6376687450633,Damaged,Pending
RT0008136,O0005769,OI00105769,C005770,P00770,2025-10-06,1,912.7712315018612,Wrong item,Pending
RT0008137,O0005782,OI00105782,C005783,P00783,2025-10-20,1,1077.9047942586592,Damaged,Refunded
RT0008138,O0005795,OI00105795,C005796,P00796,2025-11-03,1,1243.038357015457,Changed mind,Rejected
RT0008139,O0005808,OI00105808,C005809,P00809,2025-11-17,1,137.91374471996312,Changed mind,Pending
RT0008140,O0005821,OI00105821,C005822,P00822,2025-12-01,1,303.0473074767611,Late delivery,Rejected
RT0008141,O0005834,OI00105834,C005835,P00835,2025-12-15,1,468.180870233559,Wrong item,Rejected
RT0008142,O0005847,OI00105847,C005848,P00848,2025-12-29,1,633.314432990357,Damaged,Pending
RT0008143,O0005860,OI00105860,C005861,P00861,2026-01-12,1,798.4479957471549,Late delivery,Rejected
RT0008144,O0005873,OI00105873,C005874,P00874,2026-01-26,1,963.5815585039528,Late delivery,Refunded
RT0008145,O0005886,OI00105886,C005887,P00887,2026-02-09,1,1128.7151212607507,Damaged,Pending
RT0008146,O0005899,OI00105899,C005900,P00900,2026-02-23,1,1293.8486840175487,Quality issue,Rejected
RT0008147,O0005912,OI00105912,C005913,P00913,2026-03-09,1,188.7240717220548,Late delivery,Refunded
RT0008148,O0005925,OI00105925,C005926,P00926,2026-03-23,1,353.8576344788528,Late delivery,Refunded
RT0008149,O0005938,OI00105938,C005939,P00939,2026-04-06,1,518.9911972356507,Changed mind,Refunded
RT0008150,O0005951,OI00105951,C005952,P00952,2026-04-20,1,684.1247599924486,Changed mind,Rejected
RT0008151,O0005964,OI00105964,C005965,P00965,2026-05-04,1,849.2583227492466,Quality issue,Refunded
RT0008152,O0005977,OI00105977,C005978,P00978,2026-05-18,1,1014.3918855060446,Late delivery,Refunded
RT0008153,O0005990,OI00105990,C005991,P00991,2026-06-01,1,1179.5254482628425,Wrong item,Pending
RT0008154,O0006003,OI00106003,C006004,P00004,2026-06-15,1,74.40083596734853,Wrong item,Rejected
RT0008155,O0006016,OI00106016,C006017,P00017,2026-06-29,1,239.53439872414648,Damaged,Pending
RT0008156,O0006029,OI00106029,C006030,P00030,2026-07-13,1,404.6679614809444,Quality issue,Rejected
RT0008157,O0006042,OI00106042,C006043,P00043,2026-07-27,1,569.8015242377423,Quality issue,Rejected
RT0008158,O0006055,OI00106055,C006056,P00056,2026-08-10,1,734.9350869945404,Changed mind,Rejected
RT0008159,O0006068,OI00106068,C006069,P00069,2026-08-24,1,900.0686497513383,Damaged,Pending
RT0008160,O0006081,OI00106081,C006082,P00082,2025-09-07,1,1065.2022125081362,Wrong item,Rejected
RT0008161,O0006094,OI00106094,C006095,P00095,2025-09-21,1,1230.3357752649342,Wrong item,Refunded
RT0008162,O0006107,OI00106107,C006108,P00108,2025-10-05,1,125.2111629694402,Wrong item,Pending
RT0008163,O0006120,OI00106120,C006121,P00121,2025-10-19,1,290.3447257262381,Damaged,Pending
RT0008164,O0006133,OI00106133,C006134,P00134,2025-11-02,1,455.4782884830361,Wrong item,Rejected
RT0008165,O0006146,OI00106146,C006147,P00147,2025-11-16,1,620.6118512398341,Quality issue,Rejected
RT0008166,O0006159,OI00106159,C006160,P00160,2025-11-30,1,785.745413996632,Late delivery,Rejected
RT0008167,O0006172,OI00106172,C006173,P00173,2025-12-14,1,950.87897675343,Changed mind,Refunded
RT0008168,O0006185,OI00106185,C006186,P00186,2025-12-28,1,1116.012539510228,Quality issue,Rejected
RT0008169,O0006198,OI00106198,C006199,P00199,2026-01-11,1,1281.1461022670258,Wrong item,Rejected
RT0008170,O0006211,OI00106211,C006212,P00212,2026-01-25,1,176.02148997153188,Damaged,Refunded
RT0008171,O0006224,OI00106224,C006225,P00225,2026-02-08,1,341.15505272832985,Late delivery,Refunded
RT0008172,O0006237,OI00106237,C006238,P00238,2026-02-22,1,506.28861548512776,Changed mind,Pending
RT0008174,O0006263,OI00106263,C006264,P00264,2026-03-22,1,836.5557409987236,Late delivery,Rejected
RT0008175,O0006276,OI00106276,C006277,P00277,2026-04-05,1,1001.6893037555216,Damaged,Refunded
RT0008176,O0006289,OI00106289,C006290,P00290,2026-04-19,1,1166.8228665123197,Late delivery,Pending
RT0008177,O0006302,OI00106302,C006303,P00303,2026-05-03,1,61.69825421682561,Damaged,Pending
RT0008178,O0006315,OI00106315,C006316,P00316,2026-05-17,1,226.83181697362355,Late delivery,Refunded
RT0008179,O0006328,OI00106328,C006329,P00329,2026-05-31,1,391.9653797304215,Quality issue,Rejected
RT0008180,O0006341,OI00106341,C006342,P00342,2026-06-14,1,557.0989424872195,Late delivery,Pending
RT0008181,O0006354,OI00106354,C006355,P00355,2026-06-28,1,722.2325052440174,Quality issue,Rejected
RT0008182,O0006367,OI00106367,C006368,P00368,2026-07-12,1,887.3660680008154,Changed mind,Rejected
RT0008183,O0006380,OI00106380,C006381,P00381,2026-07-26,1,1052.4996307576132,Late delivery,Rejected
RT0008184,O0006393,OI00106393,C006394,P00394,2026-08-09,1,1217.6331935144112,Late delivery,Rejected
RT0008185,O0006406,OI00106406,C006407,P00407,2026-08-23,1,112.50858121891729,Changed mind,Rejected
RT0008186,O0006419,OI00106419,C006420,P00420,2025-09-06,1,277.6421439757152,Damaged,Pending
RT0008187,O0006432,OI00106432,C006433,P00433,2025-09-20,1,442.7757067325132,Quality issue,Pending
RT0008188,O0006445,OI00106445,C006446,P00446,2025-10-04,1,607.9092694893111,Late delivery,Rejected
RT0008189,O0006458,OI00106458,C006459,P00459,2025-10-18,1,773.0428322461091,Damaged,Refunded
RT0008190,O0006471,OI00106471,C006472,P00472,2025-11-01,1,938.176395002907,Quality issue,Rejected
RT0008191,O0006484,OI00106484,C006485,P00485,2025-11-15,1,1103.309957759705,Changed mind,Refunded
RT0008192,O0006497,OI00106497,C006498,P00498,2025-11-29,1,1268.443520516503,Changed mind,Refunded
RT0008193,O0006510,OI00106510,C006511,P00511,2025-12-13,1,163.31890822100897,Wrong item,Rejected
RT0008194,O0006523,OI00106523,C006524,P00524,2025-12-27,1,328.4524709778069,Damaged,Rejected
RT0008195,O0006536,OI00106536,C006537,P00537,2026-01-10,1,493.5860337346049,Wrong item,Refunded
RT0008196,O0006549,OI00106549,C006550,P00550,2026-01-24,1,658.7195964914029,Wrong item,Refunded
RT0008197,O0006562,OI00106562,C006563,P00563,2026-02-07,1,823.8531592482008,Late delivery,Pending
RT0008198,O0006575,OI00106575,C006576,P00576,2026-02-21,1,988.9867220049988,Late delivery,Pending
RT0008199,O0006588,OI00106588,C006589,P00589,2026-03-07,1,1154.1202847617967,Late delivery,Refunded
RT0008200,O0006601,OI00106601,C006602,P00602,2026-03-21,1,48.995672466302686,Changed mind,Pending
RT0008201,O0006614,OI00106614,C006615,P00615,2026-04-04,1,214.12923522310064,Wrong item,Pending
RT0008202,O0006627,OI00106627,C006628,P00628,2026-04-18,1,379.2627979798986,Quality issue,Refunded
RT0008203,O0006640,OI00106640,C006641,P00641,2026-05-02,1,544.3963607366966,Changed mind,Pending
RT0008204,O0006653,OI00106653,C006654,P00654,2026-05-16,1,709.5299234934945,Changed mind,Refunded
RT0008205,O0006666,OI00106666,C006667,P00667,2026-05-30,1,874.6634862502924,Quality issue,Refunded
RT0008206,O0006679,OI00106679,C006680,P00680,2026-06-13,1,1039.7970490070904,Quality issue,Pending
RT0008207,O0006692,OI00106692,C006693,P00693,2026-06-27,1,1204.9306117638882,Changed mind,Rejected
RT0008208,O0006705,OI00106705,C006706,P00706,2026-07-11,1,99.80599946839436,Wrong item,Refunded
RT0008209,O0006718,OI00106718,C006719,P00719,2026-07-25,1,264.93956222519233,Quality issue,Pending
RT0008210,O0006731,OI00106731,C006732,P00732,2026-08-08,1,430.0731249819903,Quality issue,Pending
RT0008211,O0006744,OI00106744,C006745,P00745,2026-08-22,1,595.2066877387882,Changed mind,Pending
RT0008212,O0006757,OI00106757,C006758,P00758,2025-09-05,1,760.3402504955861,Quality issue,Refunded
RT0008213,O0006770,OI00106770,C006771,P00771,2025-09-19,1,925.4738132523842,Damaged,Refunded
RT0008214,O0006783,OI00106783,C006784,P00784,2025-10-03,1,1090.607376009182,Changed mind,Rejected
RT0008215,O0006796,OI00106796,C006797,P00797,2025-10-17,1,1255.74093876598,Quality issue,Pending
RT0008216,O0006809,OI00106809,C006810,P00810,2025-10-31,1,150.61632647048603,Changed mind,Rejected
RT0008217,O0006822,OI00106822,C006823,P00823,2025-11-14,1,315.749889227284,Quality issue,Refunded
RT0008218,O0006835,OI00106835,C006836,P00836,2025-11-28,1,480.88345198408194,Late delivery,Pending
RT0008219,O0006848,OI00106848,C006849,P00849,2025-12-12,1,646.0170147408799,Damaged,Rejected
RT0008220,O0006861,OI00106861,C006862,P00862,2025-12-26,1,811.1505774976779,Quality issue,Refunded
RT0008221,O0006874,OI00106874,C006875,P00875,2026-01-09,1,976.2841402544758,Wrong item,Rejected
RT0008222,O0006887,OI00106887,C006888,P00888,2026-01-23,1,1141.4177030112735,Damaged,Rejected
RT0008223,O0006900,OI00106900,C006901,P00901,2026-02-06,1,36.29309071577977,Changed mind,Refunded
RT0008224,O0006913,OI00106913,C006914,P00914,2026-02-20,1,201.42665347257773,Changed mind,Rejected
RT0008225,O0006926,OI00106926,C006927,P00927,2026-03-06,1,366.56021622937567,Wrong item,Rejected
RT0008226,O0006939,OI00106939,C006940,P00940,2026-03-20,1,531.6937789861736,Late delivery,Rejected
RT0008227,O0006952,OI00106952,C006953,P00953,2026-04-03,1,696.8273417429716,Quality issue,Rejected
RT0008228,O0006965,OI00106965,C006966,P00966,2026-04-17,1,861.9609044997695,Damaged,Pending
RT0008230,O0006991,OI00106991,C006992,P00992,2026-05-15,1,1192.2280300133657,Late delivery,Pending
RT0008231,O0007004,OI00107004,C007005,P00005,2026-05-29,1,87.10341771787145,Damaged,Rejected
RT0008232,O0007017,OI00107017,C007018,P00018,2026-06-12,1,252.2369804746694,Damaged,Refunded
RT0008233,O0007030,OI00107030,C007031,P00031,2026-06-26,1,417.37054323146737,Quality issue,Pending
RT0008234,O0007043,OI00107043,C007044,P00044,2026-07-10,1,582.5041059882653,Quality issue,Pending
RT0008235,O0007056,OI00107056,C007057,P00057,2026-07-24,1,747.6376687450633,Quality issue,Refunded
RT0008236,O0007069,OI00107069,C007070,P00070,2026-08-07,1,912.7712315018612,Quality issue,Pending
RT0008238,O0007095,OI00107095,C007096,P00096,2025-09-04,1,1243.038357015457,Late delivery,Refunded
RT0008240,O0007121,OI00107121,C007122,P00122,2025-10-02,1,303.0473074767611,Damaged,Refunded
RT0008241,O0007134,OI00107134,C007135,P00135,2025-10-16,1,468.180870233559,Late delivery,Rejected
RT0008242,O0007147,OI00107147,C007148,P00148,2025-10-30,1,633.314432990357,Damaged,Pending
RT0008243,O0007160,OI00107160,C007161,P00161,2025-11-13,1,798.4479957471549,Late delivery,Rejected
RT0008244,O0007173,OI00107173,C007174,P00174,2025-11-27,1,963.5815585039528,Quality issue,Refunded
RT0008245,O0007186,OI00107186,C007187,P00187,2025-12-11,1,1128.7151212607507,Damaged,Refunded
RT0008246,O0007199,OI00107199,C007200,P00200,2025-12-25,1,1293.8486840175487,Quality issue,Refunded
RT0008247,O0007212,OI00107212,C007213,P00213,2026-01-08,1,188.7240717220548,Damaged,Rejected
RT0008248,O0007225,OI00107225,C007226,P00226,2026-01-22,1,353.8576344788528,Wrong item,Pending
RT0008249,O0007238,OI00107238,C007239,P00239,2026-02-05,1,518.9911972356507,Late delivery,Rejected
RT0008250,O0007251,OI00107251,C007252,P00252,2026-02-19,1,684.1247599924486,Wrong item,Rejected
RT0008251,O0007264,OI00107264,C007265,P00265,2026-03-05,1,849.2583227492466,Quality issue,Refunded
RT0008252,O0007277,OI00107277,C007278,P00278,2026-03-19,1,1014.3918855060446,Damaged,Rejected
RT0008253,O0007290,OI00107290,C007291,P00291,2026-04-02,1,1179.5254482628425,Late delivery,Rejected
RT0008254,O0007303,OI00107303,C007304,P00304,2026-04-16,1,74.40083596734853,Changed mind,Refunded
RT0008255,O0007316,OI00107316,C007317,P00317,2026-04-30,1,239.53439872414648,Damaged,Refunded
RT0008256,O0007329,OI00107329,C007330,P00330,2026-05-14,1,404.6679614809444,Changed mind,Rejected
RT0008257,O0007342,OI00107342,C007343,P00343,2026-05-28,1,569.8015242377423,Wrong item,Pending
RT0008258,O0007355,OI00107355,C007356,P00356,2026-06-11,1,734.9350869945404,Damaged,Rejected
RT0008259,O0007368,OI00107368,C007369,P00369,2026-06-25,1,900.0686497513383,Quality issue,Pending
RT0008260,O0007381,OI00107381,C007382,P00382,2026-07-09,1,1065.2022125081362,Wrong item,Pending
RT0008261,O0007394,OI00107394,C007395,P00395,2026-07-23,1,1230.3357752649342,Late delivery,Refunded
RT0008262,O0007407,OI00107407,C007408,P00408,2026-08-06,1,125.2111629694402,Late delivery,Pending
RT0008264,O0007433,OI00107433,C007434,P00434,2025-09-03,1,455.4782884830361,Late delivery,Refunded
RT0008265,O0007446,OI00107446,C007447,P00447,2025-09-17,1,620.6118512398341,Changed mind,Pending
RT0008266,O0007459,OI00107459,C007460,P00460,2025-10-01,1,785.745413996632,Wrong item,Refunded
RT0008267,O0007472,OI00107472,C007473,P00473,2025-10-15,1,950.87897675343,Wrong item,Rejected
RT0008268,O0007485,OI00107485,C007486,P00486,2025-10-29,1,1116.012539510228,Quality issue,Pending
RT0008270,O0007511,OI00107511,C007512,P00512,2025-11-26,1,176.02148997153188,Quality issue,Rejected
