Inventory_ID,Snapshot_Date,Warehouse_ID,Product_ID,Opening_Stock,Purchases,Units_Sold,Returns_In,Adjustments,Closing_Stock,Unit_Cost,Stock_Value,Stockout_Flag
ST00069065,2025-11-20,W006,P00066,115,65,35,8,0,153,7450,1139850.0,0
ST00069066,2025-11-21,W007,P00067,116,66,42,0,1,141,7560,1065960.0,0
ST00069067,2025-11-22,W008,P00068,117,67,49,1,2,138,7670,1058460.0,0
ST00069068,2025-11-23,W009,P00069,118,68,56,2,3,135,7780,1050300.0,0
ST00069069,2025-11-24,W010,P00070,119,69,63,3,-3,125,7890,986250.0,0
ST00069070,2025-11-25,W011,P00071,120,70,70,4,-2,122,8000,976000.0,0
ST00069071,2025-11-26,W012,P00072,121,71,77,5,-1,119,8110,965090.0,0
ST00069072,2025-11-27,W013,P00073,122,72,84,6,0,116,8220,953520.0,0
ST00069073,2025-11-28,W014,P00074,123,73,91,7,1,113,8330,941290.0,0
ST00069074,2025-11-29,W015,P00075,124,74,98,8,2,110,8440,928400.0,0
ST00069075,2025-11-30,W016,P00076,125,75,105,0,3,98,8550,837900.0,0
ST00069076,2025-12-01,W017,P00077,126,76,112,1,-3,88,8660,762080.0,0
ST00069077,2025-12-02,W018,P00078,127,77,119,2,-2,85,8770,745450.0,0
ST00069078,2025-12-03,W019,P00079,128,78,126,3,-1,82,8880,728160.0,0
ST00069079,2025-12-04,W020,P00080,129,79,133,4,0,79,8990,710210.0,0
ST00069080,2025-12-05,W001,P00081,130,80,140,5,1,76,9100,691600.0,0
ST00069081,2025-12-06,W002,P00082,131,81,147,6,2,73,9210,672330.0,0
ST00069082,2025-12-07,W003,P00083,132,82,154,7,3,70,9320,652400.0,0
ST00069083,2025-12-08,W004,P00084,133,83,161,8,-3,60,9430,565800.0,0
ST00069084,2025-12-09,W005,P00085,134,84,168,0,-2,48,9540,457920.0,0
ST00069085,2025-12-10,W006,P00086,135,85,175,1,-1,45,9650,434250.0,0
ST00069086,2025-12-11,W007,P00087,136,86,182,2,0,42,9760,409920.0,0
ST00069087,2025-12-12,W008,P00088,137,87,189,3,1,39,9870,384930.0,0
ST00069088,2025-12-13,W009,P00089,138,88,196,4,2,36,9980,359280.0,0
ST00069089,2025-12-14,W010,P00090,139,89,203,5,3,33,10090,332970.0,0
ST00069090,2025-12-15,W011,P00091,140,90,210,6,-3,23,10200,234600.0,0
ST00069091,2025-12-16,W012,P00092,141,91,217,7,-2,20,10310,206200.0,0
ST00069092,2025-12-17,W013,P00093,142,92,224,8,-1,17,10420,177140.0,0
ST00069093,2025-12-18,W014,P00094,143,93,231,0,0,5,10530,52650.0,0
ST00069094,2025-12-19,W015,P00095,144,94,238,1,1,2,10640,21280.0,0
ST00069095,2025-12-20,W016,P00096,145,95,245,2,2,-1,10750,-10750.0,1
ST00069096,2025-12-21,W017,P00097,146,96,252,3,3,-4,10860,-43440.0,1
ST00069097,2025-12-22,W018,P00098,147,97,259,4,-3,-14,10970,-153580.0,1
ST00069098,2025-12-23,W019,P00099,148,98,266,5,-2,-17,11080,-188360.0,1
ST00069099,2025-12-24,W020,P00100,149,99,273,6,-1,-20,11190,-223800.0,1
ST00069100,2025-12-25,W001,P00101,150,100,280,7,0,-23,300,-6900.0,1
ST00069101,2025-12-26,W002,P00102,151,101,287,8,1,-26,410,-10660.0,1
ST00069102,2025-12-27,W003,P00103,152,102,294,0,2,-38,520,-19760.0,1
ST00069103,2025-12-28,W004,P00104,153,103,301,1,3,-41,630,-25830.0,1
ST00069104,2025-12-29,W005,P00105,154,104,308,2,-3,-51,740,-37740.0,1
ST00069105,2025-12-30,W006,P00106,155,105,315,3,-2,-54,850,-45900.0,1
ST00069106,2025-12-31,W007,P00107,156,106,322,4,-1,-57,960,-54720.0,1
ST00069107,2026-01-01,W008,P00108,157,107,329,5,0,-60,1070,-64200.0,1
ST00069108,2026-01-02,W009,P00109,158,108,336,6,1,-63,1180,-74340.0,1
ST00069109,2026-01-03,W010,P00110,159,109,343,7,2,-66,1290,-85140.0,1
ST00069110,2026-01-04,W011,P00111,160,110,350,8,3,-69,1400,-96600.0,1
ST00069111,2026-01-05,W012,P00112,161,111,357,0,-3,-88,1510,-132880.0,1
ST00069112,2026-01-06,W013,P00113,162,112,364,1,-2,-91,1620,-147420.0,1
ST00069113,2026-01-07,W014,P00114,163,113,371,2,-1,-94,1730,-162620.0,1
ST00069114,2026-01-08,W015,P00115,164,114,378,3,0,-97,1840,-178480.0,1
ST00069115,2026-01-09,W016,P00116,165,115,385,4,1,-100,1950,-195000.0,1
ST00069116,2026-01-10,W017,P00117,166,116,392,5,2,-103,2060,-212180.0,1
ST00069117,2026-01-11,W018,P00118,167,117,399,6,3,-106,2170,-230020.0,1
ST00069118,2026-01-12,W019,P00119,168,118,406,7,-3,-116,2280,-264480.0,1
ST00069119,2026-01-13,W020,P00120,169,119,413,8,-2,-119,2390,-284410.0,1
ST00069120,2026-01-14,W001,P00121,170,120,0,0,-1,289,2500,722500.0,0
ST00069121,2026-01-15,W002,P00122,171,121,7,1,0,286,2610,746460.0,0
ST00069122,2026-01-16,W003,P00123,172,122,14,2,1,283,2720,769760.0,0
ST00069123,2026-01-17,W004,P00124,173,123,21,3,2,280,2830,792400.0,0
ST00069124,2026-01-18,W005,P00125,174,124,28,4,3,277,2940,814380.0,0
ST00069125,2026-01-19,W006,P00126,175,125,35,5,-3,267,3050,814350.0,0
ST00069126,2026-01-20,W007,P00127,176,126,42,6,-2,264,3160,834240.0,0
ST00069127,2026-01-21,W008,P00128,177,127,49,7,-1,261,3270,853470.0,0
ST00069128,2026-01-22,W009,P00129,178,128,56,8,0,258,3380,872040.0,0
ST00069129,2026-01-23,W010,P00130,179,129,63,0,1,246,3490,858540.0,0
ST00069130,2026-01-24,W011,P00131,180,130,70,1,2,243,3600,874800.0,0
ST00069131,2026-01-25,W012,P00132,181,131,77,2,3,240,3710,890400.0,0
ST00069132,2026-01-26,W013,P00133,182,132,84,3,-3,230,3820,878600.0,0
ST00069133,2026-01-27,W014,P00134,183,133,91,4,-2,227,3930,892110.0,0
ST00069134,2026-01-28,W015,P00135,184,134,98,5,-1,224,4040,904960.0,0
ST00069135,2026-01-29,W016,P00136,185,135,105,6,0,221,4150,917150.0,0
ST00069136,2026-01-30,W017,P00137,186,136,112,7,1,218,4260,928680.0,0
ST00069137,2026-01-31,W018,P00138,187,137,119,8,2,215,4370,939550.0,0
ST00069138,2026-02-01,W019,P00139,188,138,126,0,3,203,4480,909440.0,0
ST00069139,2026-02-02,W020,P00140,189,139,133,1,-3,193,4590,885870.0,0
ST00069140,2026-02-03,W001,P00141,190,140,140,2,-2,190,4700,893000.0,0
ST00069141,2026-02-04,W002,P00142,191,141,147,3,-1,187,4810,899470.0,0
ST00069142,2026-02-05,W003,P00143,192,142,154,4,0,184,4920,905280.0,0
ST00069143,2026-02-06,W004,P00144,193,143,161,5,1,181,5030,910430.0,0
ST00069144,2026-02-07,W005,P00145,194,144,168,6,2,178,5140,914920.0,0
ST00069145,2026-02-08,W006,P00146,195,145,175,7,3,175,5250,918750.0,0
ST00069146,2026-02-09,W007,P00147,196,146,182,8,-3,165,5360,884400.0,0
ST00069147,2026-02-10,W008,P00148,197,147,189,0,-2,153,5470,836910.0,0
ST00069148,2026-02-11,W009,P00149,198,148,196,1,-1,150,5580,837000.0,0
ST00069149,2026-02-12,W010,P00150,199,149,203,2,0,147,5690,836430.0,0
ST00069150,2026-02-13,W011,P00151,200,150,210,3,1,144,5800,835200.0,0
ST00069151,2026-02-14,W012,P00152,201,151,217,4,2,141,5910,833310.0,0
ST00069152,2026-02-15,W013,P00153,202,152,224,5,3,138,6020,830760.0,0
ST00069153,2026-02-16,W014,P00154,203,153,231,6,-3,128,6130,784640.0,0
ST00069154,2026-02-17,W015,P00155,204,154,238,7,-2,125,6240,780000.0,0
ST00069155,2026-02-18,W016,P00156,205,155,245,8,-1,122,6350,774700.0,0
ST00069156,2026-02-19,W017,P00157,206,156,252,0,0,110,6460,710600.0,0
ST00069157,2026-02-20,W018,P00158,207,157,259,1,1,107,6570,702990.0,0
ST00069158,2026-02-21,W019,P00159,208,158,266,2,2,104,6680,694720.0,0
ST00069159,2026-02-22,W020,P00160,209,159,273,3,3,101,6790,685790.0,0
ST00069160,2026-02-23,W001,P00161,210,160,280,4,-3,91,6900,627900.0,0
ST00069161,2026-02-24,W002,P00162,211,161,287,5,-2,88,7010,616880.0,0
ST00069162,2026-02-25,W003,P00163,212,162,294,6,-1,85,7120,605200.0,0
ST00069163,2026-02-26,W004,P00164,213,163,301,7,0,82,7230,592860.0,0
ST00069164,2026-02-27,W005,P00165,214,164,308,8,1,79,7340,579860.0,0
ST00069165,2026-02-28,W006,P00166,215,165,315,0,2,67,7450,499150.0,0
ST00069166,2026-03-01,W007,P00167,216,166,322,1,3,64,7560,483840.0,0
ST00069167,2026-03-02,W008,P00168,217,167,329,2,-3,54,7670,414180.0,0
ST00069168,2026-03-03,W009,P00169,218,168,336,3,-2,51,7780,396780.0,0
ST00069169,2026-03-04,W010,P00170,219,169,343,4,-1,48,7890,378720.0,0
ST00069170,2026-03-05,W011,P00171,220,170,350,5,0,45,8000,360000.0,0
ST00069171,2026-03-06,W012,P00172,221,171,357,6,1,42,8110,340620.0,0
ST00069172,2026-03-07,W013,P00173,222,172,364,7,2,39,8220,320580.0,0
ST00069173,2026-03-08,W014,P00174,223,173,371,8,3,36,8330,299880.0,0
ST00069174,2026-03-09,W015,P00175,224,174,378,0,-3,17,8440,143480.0,0
ST00069175,2026-03-10,W016,P00176,225,175,385,1,-2,14,8550,119700.0,0
ST00069176,2026-03-11,W017,P00177,226,176,392,2,-1,11,8660,95260.0,0
ST00069177,2026-03-12,W018,P00178,227,177,399,3,0,8,8770,70160.0,0
ST00069178,2026-03-13,W019,P00179,228,178,406,4,1,5,8880,44400.0,0
ST00069179,2026-03-14,W020,P00180,229,179,413,5,2,2,8990,17980.0,0
ST00069180,2026-03-15,W001,P00181,230,180,0,6,3,419,9100,3812900.0,0
ST00069181,2026-03-16,W002,P00182,231,181,7,7,-3,409,9210,3766890.0,0
ST00069182,2026-03-17,W003,P00183,232,182,14,8,-2,406,9320,3783920.0,0
ST00069183,2026-03-18,W004,P00184,233,183,21,0,-1,394,9430,3715420.0,0
ST00069184,2026-03-19,W005,P00185,234,184,28,1,0,391,9540,3730140.0,0
ST00069185,2026-03-20,W006,P00186,235,185,35,2,1,388,9650,3744200.0,0
ST00069186,2026-03-21,W007,P00187,236,186,42,3,2,385,9760,3757600.0,0
ST00069187,2026-03-22,W008,P00188,237,187,49,4,3,382,9870,3770340.0,0
ST00069188,2026-03-23,W009,P00189,238,188,56,5,-3,372,9980,3712560.0,0
ST00069189,2026-03-24,W010,P00190,239,189,63,6,-2,369,10090,3723210.0,0
ST00069190,2026-03-25,W011,P00191,240,190,70,7,-1,366,10200,3733200.0,0
ST00069191,2026-03-26,W012,P00192,241,191,77,8,0,363,10310,3742530.0,0
ST00069192,2026-03-27,W013,P00193,242,192,84,0,1,351,10420,3657420.0,0
ST00069193,2026-03-28,W014,P00194,243,193,91,1,2,348,10530,3664440.0,0
ST00069194,2026-03-29,W015,P00195,244,194,98,2,3,345,10640,3670800.0,0
ST00069195,2026-03-30,W016,P00196,245,195,105,3,-3,335,10750,3601250.0,0
ST00069196,2026-03-31,W017,P00197,246,196,112,4,-2,332,10860,3605520.0,0
ST00069197,2026-04-01,W018,P00198,247,197,119,5,-1,329,10970,3609130.0,0
ST00069198,2026-04-02,W019,P00199,248,198,126,6,0,326,11080,3612080.0,0
ST00069199,2026-04-03,W020,P00200,249,199,133,7,1,323,11190,3614370.0,0
ST00069200,2026-04-04,W001,P00201,250,200,140,8,2,320,300,96000.0,0
ST00069201,2026-04-05,W002,P00202,251,201,147,0,3,308,410,126280.0,0
ST00069202,2026-04-06,W003,P00203,252,202,154,1,-3,298,520,154960.0,0
ST00069203,2026-04-07,W004,P00204,253,203,161,2,-2,295,630,185850.0,0
ST00069204,2026-04-08,W005,P00205,254,204,168,3,-1,292,740,216080.0,0
ST00069205,2026-04-09,W006,P00206,255,205,175,4,0,289,850,245650.0,0
ST00069206,2026-04-10,W007,P00207,256,206,182,5,1,286,960,274560.0,0
ST00069207,2026-04-11,W008,P00208,257,207,189,6,2,283,1070,302810.0,0
ST00069208,2026-04-12,W009,P00209,258,208,196,7,3,280,1180,330400.0,0
ST00069209,2026-04-13,W010,P00210,259,209,203,8,-3,270,1290,348300.0,0
ST00069210,2026-04-14,W011,P00211,260,210,210,0,-2,258,1400,361200.0,0
ST00069211,2026-04-15,W012,P00212,261,211,217,1,-1,255,1510,385050.0,0
ST00069212,2026-04-16,W013,P00213,262,212,224,2,0,252,1620,408240.0,0
ST00069213,2026-04-17,W014,P00214,263,213,231,3,1,249,1730,430770.0,0
ST00069214,2026-04-18,W015,P00215,264,214,238,4,2,246,1840,452640.0,0
ST00069215,2026-04-19,W016,P00216,265,215,245,5,3,243,1950,473850.0,0
ST00069216,2026-04-20,W017,P00217,266,216,252,6,-3,233,2060,479980.0,0
ST00069217,2026-04-21,W018,P00218,267,217,259,7,-2,230,2170,499100.0,0
ST00069218,2026-04-22,W019,P00219,268,218,266,8,-1,227,2280,517560.0,0
ST00069219,2026-04-23,W020,P00220,269,219,273,0,0,215,2390,513850.0,0
ST00069220,2026-04-24,W001,P00221,270,220,280,1,1,212,2500,530000.0,0
ST00069221,2026-04-25,W002,P00222,271,221,287,2,2,209,2610,545490.0,0
ST00069222,2026-04-26,W003,P00223,272,222,294,3,3,206,2720,560320.0,0
ST00069223,2026-04-27,W004,P00224,273,223,301,4,-3,196,2830,554680.0,0
ST00069224,2026-04-28,W005,P00225,274,224,308,5,-2,193,2940,567420.0,0
ST00069225,2026-04-29,W006,P00226,275,225,315,6,-1,190,3050,579500.0,0
ST00069226,2026-04-30,W007,P00227,276,226,322,7,0,187,3160,590920.0,0
ST00069227,2026-05-01,W008,P00228,277,227,329,8,1,184,3270,601680.0,0
ST00069228,2026-05-02,W009,P00229,278,228,336,0,2,172,3380,581360.0,0
ST00069229,2026-05-03,W010,P00230,279,229,343,1,3,169,3490,589810.0,0
ST00069230,2026-05-04,W011,P00231,280,230,350,2,-3,159,3600,572400.0,0
ST00069231,2026-05-05,W012,P00232,281,231,357,3,-2,156,3710,578760.0,0
ST00069232,2026-05-06,W013,P00233,282,232,364,4,-1,153,3820,584460.0,0
ST00069233,2026-05-07,W014,P00234,283,233,371,5,0,150,3930,589500.0,0
ST00069234,2026-05-08,W015,P00235,284,234,378,6,1,147,4040,593880.0,0
ST00069235,2026-05-09,W016,P00236,285,235,385,7,2,144,4150,597600.0,0
ST00069236,2026-05-10,W017,P00237,286,236,392,8,3,141,4260,600660.0,0
ST00069237,2026-05-11,W018,P00238,287,237,399,0,-3,122,4370,533140.0,0
ST00069238,2026-05-12,W019,P00239,288,238,406,1,-2,119,4480,533120.0,0
ST00069239,2026-05-13,W020,P00240,289,239,413,2,-1,116,4590,532440.0,0
ST00069240,2026-05-14,W001,P00241,290,240,0,3,0,533,4700,2505100.0,0
ST00069241,2026-05-15,W002,P00242,291,241,7,4,1,530,4810,2549300.0,0
ST00069242,2026-05-16,W003,P00243,292,242,14,5,2,527,4920,2592840.0,0
ST00069243,2026-05-17,W004,P00244,293,243,21,6,3,524,5030,2635720.0,0
ST00069244,2026-05-18,W005,P00245,294,244,28,7,-3,514,5140,2641960.0,0
ST00069245,2026-05-19,W006,P00246,295,245,35,8,-2,511,5250,2682750.0,0
ST00069246,2026-05-20,W007,P00247,296,246,42,0,-1,499,5360,2674640.0,0
ST00069247,2026-05-21,W008,P00248,297,247,49,1,0,496,5470,2713120.0,0
ST00069248,2026-05-22,W009,P00249,298,248,56,2,1,493,5580,2750940.0,0
ST00069249,2026-05-23,W010,P00250,299,249,63,3,2,490,5690,2788100.0,0
ST00069250,2026-05-24,W011,P00251,300,250,70,4,3,487,5800,2824600.0,0
ST00069251,2026-05-25,W012,P00252,301,251,77,5,-3,477,5910,2819070.0,0
ST00069252,2026-05-26,W013,P00253,302,252,84,6,-2,474,6020,2853480.0,0
ST00069253,2026-05-27,W014,P00254,303,253,91,7,-1,471,6130,2887230.0,0
ST00069254,2026-05-28,W015,P00255,304,254,98,8,0,468,6240,2920320.0,0
ST00069255,2026-05-29,W016,P00256,305,255,105,0,1,456,6350,2895600.0,0
ST00069256,2026-05-30,W017,P00257,306,256,112,1,2,453,6460,2926380.0,0
ST00069257,2026-05-31,W018,P00258,307,257,119,2,3,450,6570,2956500.0,0
ST00069258,2026-06-01,W019,P00259,308,258,126,3,-3,440,6680,2939200.0,0
ST00069259,2026-06-02,W020,P00260,309,259,133,4,-2,437,6790,2967230.0,0
ST00069260,2026-06-03,W001,P00261,310,260,140,5,-1,434,6900,2994600.0,0
ST00069261,2026-06-04,W002,P00262,311,261,147,6,0,431,7010,3021310.0,0
ST00069262,2026-06-05,W003,P00263,312,262,154,7,1,428,7120,3047360.0,0
ST00069263,2026-06-06,W004,P00264,313,263,161,8,2,425,7230,3072750.0,0
ST00069264,2026-06-07,W005,P00265,314,264,168,0,3,413,7340,3031420.0,0
ST00069265,2026-06-08,W006,P00266,315,265,175,1,-3,403,7450,3002350.0,0
ST00069266,2026-06-09,W007,P00267,316,266,182,2,-2,400,7560,3024000.0,0
ST00069267,2026-06-10,W008,P00268,317,267,189,3,-1,397,7670,3044990.0,0
ST00069268,2026-06-11,W009,P00269,318,268,196,4,0,394,7780,3065320.0,0
ST00069269,2026-06-12,W010,P00270,319,269,203,5,1,391,7890,3084990.0,0
ST00069270,2026-06-13,W011,P00271,320,270,210,6,2,388,8000,3104000.0,0
ST00069271,2026-06-14,W012,P00272,321,271,217,7,3,385,8110,3122350.0,0
ST00069272,2026-06-15,W013,P00273,322,272,224,8,-3,375,8220,3082500.0,0
ST00069273,2026-06-16,W014,P00274,323,273,231,0,-2,363,8330,3023790.0,0
ST00069274,2026-06-17,W015,P00275,324,274,238,1,-1,360,8440,3038400.0,0
ST00069275,2026-06-18,W016,P00276,325,275,245,2,0,357,8550,3052350.0,0
ST00069276,2026-06-19,W017,P00277,326,276,252,3,1,354,8660,3065640.0,0
ST00069277,2026-06-20,W018,P00278,327,277,259,4,2,351,8770,3078270.0,0
ST00069278,2026-06-21,W019,P00279,328,278,266,5,3,348,8880,3090240.0,0
ST00069279,2026-06-22,W020,P00280,329,279,273,6,-3,338,8990,3038620.0,0
ST00069280,2026-06-23,W001,P00281,330,280,280,7,-2,335,9100,3048500.0,0
ST00069281,2026-06-24,W002,P00282,331,281,287,8,-1,332,9210,3057720.0,0
ST00069282,2026-06-25,W003,P00283,332,282,294,0,0,320,9320,2982400.0,0
ST00069283,2026-06-26,W004,P00284,333,283,301,1,1,317,9430,2989310.0,0
ST00069284,2026-06-27,W005,P00285,334,284,308,2,2,314,9540,2995560.0,0
ST00069285,2026-06-28,W006,P00286,335,285,315,3,3,311,9650,3001150.0,0
ST00069286,2026-06-29,W007,P00287,336,286,322,4,-3,301,9760,2937760.0,0
ST00069287,2026-06-30,W008,P00288,337,287,329,5,-2,298,9870,2941260.0,0
ST00069288,2026-07-01,W009,P00289,338,288,336,6,-1,295,9980,2944100.0,0
ST00069289,2026-07-02,W010,P00290,339,289,343,7,0,292,10090,2946280.0,0
ST00069290,2026-07-03,W011,P00291,340,290,350,8,1,289,10200,2947800.0,0
ST00069291,2026-07-04,W012,P00292,341,291,357,0,2,277,10310,2855870.0,0
ST00069292,2026-07-05,W013,P00293,342,292,364,1,3,274,10420,2855080.0,0
ST00069293,2026-07-06,W014,P00294,343,293,371,2,-3,264,10530,2779920.0,0
ST00069294,2026-07-07,W015,P00295,344,294,378,3,-2,261,10640,2777040.0,0
ST00069295,2026-07-08,W016,P00296,345,295,385,4,-1,258,10750,2773500.0,0
ST00069296,2026-07-09,W017,P00297,346,296,392,5,0,255,10860,2769300.0,0
ST00069297,2026-07-10,W018,P00298,347,297,399,6,1,252,10970,2764440.0,0
ST00069298,2026-07-11,W019,P00299,348,298,406,7,2,249,11080,2758920.0,0
ST00069299,2026-07-12,W020,P00300,349,299,413,8,3,246,11190,2752740.0,0
ST00069300,2026-07-13,W001,P00301,350,0,0,0,-3,347,300,104100.0,0
ST00069301,2026-07-14,W002,P00302,351,1,7,1,-2,344,410,141040.0,0
ST00069302,2026-07-15,W003,P00303,352,2,14,2,-1,341,520,177320.0,0
ST00069303,2026-07-16,W004,P00304,353,3,21,3,0,338,630,212940.0,0
ST00069304,2026-07-17,W005,P00305,354,4,28,4,1,335,740,247900.0,0
ST00069305,2026-07-18,W006,P00306,355,5,35,5,2,332,850,282200.0,0
ST00069307,2026-07-20,W008,P00308,357,7,49,7,-3,319,1070,341330.0,0
ST00069308,2026-07-21,W009,P00309,358,8,56,8,-2,316,1180,372880.0,0
ST00069309,2026-07-22,W010,P00310,359,9,63,0,-1,304,1290,392160.0,0
ST00069310,2026-07-23,W011,P00311,360,10,70,1,0,301,1400,421400.0,0
ST00069311,2026-07-24,W012,P00312,361,11,77,2,1,298,1510,449980.0,0
ST00069312,2026-07-25,W013,P00313,362,12,84,3,2,295,1620,477900.0,0
ST00069313,2026-07-26,W014,P00314,363,13,91,4,3,292,1730,505160.0,0
ST00069314,2026-07-27,W015,P00315,364,14,98,5,-3,282,1840,518880.0,0
ST00069315,2026-07-28,W016,P00316,365,15,105,6,-2,279,1950,544050.0,0
ST00069316,2026-07-29,W017,P00317,366,16,112,7,-1,276,2060,568560.0,0
ST00069317,2026-07-30,W018,P00318,367,17,119,8,0,273,2170,592410.0,0
ST00069318,2026-07-31,W019,P00319,368,18,126,0,1,261,2280,595080.0,0
ST00069319,2026-08-01,W020,P00320,369,19,133,1,2,258,2390,616620.0,0
ST00069320,2026-08-02,W001,P00321,370,20,140,2,3,255,2500,637500.0,0
ST00069321,2026-08-03,W002,P00322,371,21,147,3,-3,245,2610,639450.0,0
ST00069322,2026-08-04,W003,P00323,372,22,154,4,-2,242,2720,658240.0,0
ST00069323,2026-08-05,W004,P00324,373,23,161,5,-1,239,2830,676370.0,0
ST00069324,2026-08-06,W005,P00325,374,24,168,6,0,236,2940,693840.0,0
ST00069325,2026-08-07,W006,P00326,375,25,175,7,1,233,3050,710650.0,0
ST00069326,2026-08-08,W007,P00327,376,26,182,8,2,230,3160,726800.0,0
ST00069327,2026-08-09,W008,P00328,377,27,189,0,3,218,3270,712860.0,0
ST00069328,2026-08-10,W009,P00329,378,28,196,1,-3,208,3380,703040.0,0
ST00069329,2026-08-11,W010,P00330,379,29,203,2,-2,205,3490,715450.0,0
ST00069330,2026-08-12,W011,P00331,380,30,210,3,-1,202,3600,727200.0,0
ST00069331,2026-08-13,W012,P00332,381,31,217,4,0,199,3710,738290.0,0
ST00069332,2026-08-14,W013,P00333,382,32,224,5,1,196,3820,748720.0,0
ST00069333,2026-08-15,W014,P00334,383,33,231,6,2,193,3930,758490.0,0
ST00069334,2026-08-16,W015,P00335,384,34,238,7,3,190,4040,767600.0,0
ST00069335,2026-08-17,W016,P00336,385,35,245,8,-3,180,4150,747000.0,0
ST00069336,2026-08-18,W017,P00337,386,36,252,0,-2,168,4260,715680.0,0
ST00069337,2026-08-19,W018,P00338,387,37,259,1,-1,165,4370,721050.0,0
ST00069338,2026-08-20,W019,P00339,388,38,266,2,0,162,4480,725760.0,0
ST00069339,2026-08-21,W020,P00340,389,39,273,3,1,159,4590,729810.0,0
ST00069340,2026-08-22,W001,P00341,390,40,280,4,2,156,4700,733200.0,0
ST00069341,2026-08-23,W002,P00342,391,41,287,5,3,153,4810,735930.0,0
ST00069342,2026-08-24,W003,P00343,392,42,294,6,-3,143,4920,703560.0,0
ST00069343,2026-08-25,W004,P00344,393,43,301,7,-2,140,5030,704200.0,0
ST00069344,2026-08-26,W005,P00345,394,44,308,8,-1,137,5140,704180.0,0
ST00069345,2026-08-27,W006,P00346,395,45,315,0,0,125,5250,656250.0,0
ST00069346,2026-08-28,W007,P00347,396,46,322,1,1,122,5360,653920.0,0
ST00069347,2026-08-29,W008,P00348,397,47,329,2,2,119,5470,650930.0,0
ST00069348,2026-08-30,W009,P00349,398,48,336,3,3,116,5580,647280.0,0
ST00069349,2026-08-31,W010,P00350,399,49,343,4,-3,106,5690,603140.0,0
ST00069350,2025-09-01,W011,P00351,400,50,350,5,-2,103,5800,597400.0,0
ST00069351,2025-09-02,W012,P00352,401,51,357,6,-1,100,5910,591000.0,0
ST00069352,2025-09-03,W013,P00353,402,52,364,7,0,97,6020,583940.0,0
ST00069353,2025-09-04,W014,P00354,403,53,371,8,1,94,6130,576220.0,0
ST00069354,2025-09-05,W015,P00355,404,54,378,0,2,82,6240,511680.0,0
ST00069355,2025-09-06,W016,P00356,405,55,385,1,3,79,6350,501650.0,0
ST00069356,2025-09-07,W017,P00357,406,56,392,2,-3,69,6460,445740.0,0
ST00069357,2025-09-08,W018,P00358,407,57,399,3,-2,66,6570,433620.0,0
ST00069358,2025-09-09,W019,P00359,408,58,406,4,-1,63,6680,420840.0,0
ST00069359,2025-09-10,W020,P00360,409,59,413,5,0,60,6790,407400.0,0
ST00069360,2025-09-11,W001,P00361,410,60,0,6,1,477,6900,3291300.0,0
ST00069361,2025-09-12,W002,P00362,411,61,7,7,2,474,7010,3322740.0,0
ST00069362,2025-09-13,W003,P00363,412,62,14,8,3,471,7120,3353520.0,0
ST00069363,2025-09-14,W004,P00364,413,63,21,0,-3,452,7230,3267960.0,0
ST00069364,2025-09-15,W005,P00365,414,64,28,1,-2,449,7340,3295660.0,0
ST00069365,2025-09-16,W006,P00366,415,65,35,2,-1,446,7450,3322700.0,0
ST00069366,2025-09-17,W007,P00367,416,66,42,3,0,443,7560,3349080.0,0
ST00069367,2025-09-18,W008,P00368,417,67,49,4,1,440,7670,3374800.0,0
ST00069368,2025-09-19,W009,P00369,418,68,56,5,2,437,7780,3399860.0,0
ST00069369,2025-09-20,W010,P00370,419,69,63,6,3,434,7890,3424260.0,0
ST00069370,2025-09-21,W011,P00371,420,70,70,7,-3,424,8000,3392000.0,0
ST00069371,2025-09-22,W012,P00372,421,71,77,8,-2,421,8110,3414310.0,0
ST00069372,2025-09-23,W013,P00373,422,72,84,0,-1,409,8220,3361980.0,0
ST00069373,2025-09-24,W014,P00374,423,73,91,1,0,406,8330,3381980.0,0
ST00069374,2025-09-25,W015,P00375,424,74,98,2,1,403,8440,3401320.0,0
ST00069375,2025-09-26,W016,P00376,425,75,105,3,2,400,8550,3420000.0,0
ST00069376,2025-09-27,W017,P00377,426,76,112,4,3,397,8660,3438020.0,0
ST00069377,2025-09-28,W018,P00378,427,77,119,5,-3,387,8770,3393990.0,0
ST00069378,2025-09-29,W019,P00379,428,78,126,6,-2,384,8880,3409920.0,0
ST00069379,2025-09-30,W020,P00380,429,79,133,7,-1,381,8990,3425190.0,0
ST00069380,2025-10-01,W001,P00381,430,80,140,8,0,378,9100,3439800.0,0
ST00069381,2025-10-02,W002,P00382,431,81,147,0,1,366,9210,3370860.0,0
ST00069382,2025-10-03,W003,P00383,432,82,154,1,2,363,9320,3383160.0,0
ST00069383,2025-10-04,W004,P00384,433,83,161,2,3,360,9430,3394800.0,0
ST00069384,2025-10-05,W005,P00385,434,84,168,3,-3,350,9540,3339000.0,0
ST00069385,2025-10-06,W006,P00386,435,85,175,4,-2,347,9650,3348550.0,0
ST00069386,2025-10-07,W007,P00387,436,86,182,5,-1,344,9760,3357440.0,0
ST00069387,2025-10-08,W008,P00388,437,87,189,6,0,341,9870,3365670.0,0
