Event_ID,Customer_ID,Session_ID,Event_Time,Channel,Event_Type,Page,Experiment_Group,Converted,Order_ID
EV00124594,C004595,SES00031149,2026-01-08 10:34:00,Organic Search,Add to Cart,/product,Treatment,0,
EV00124595,C004596,SES00031149,2026-01-09 11:35:00,Google Ads,Add to Cart,/product,Control,0,
EV00124596,C004597,SES00031150,2026-01-10 12:36:00,Instagram,Page View,/product,Treatment,0,
EV00124597,C004598,SES00031150,2026-01-11 13:37:00,Email,Add to Cart,/cart,Control,0,
EV00124598,C004599,SES00031150,2026-01-12 14:38:00,Referral,Add to Cart,/cart,Treatment,0,
EV00124599,C004600,SES00031150,2026-01-13 15:39:00,Organic Search,Page View,/product,Control,0,
EV00124600,C004601,SES00031151,2026-01-14 16:40:00,Google Ads,Checkout,/cart,Treatment,0,
EV00124601,C004602,SES00031151,2026-01-15 17:41:00,Instagram,Page View,/product,Control,0,
EV00124602,C004603,SES00031151,2026-01-16 18:42:00,Email,Checkout,/cart,Treatment,0,
EV00124603,C004604,SES00031151,2026-01-17 19:43:00,Referral,Page View,/home,Control,0,
EV00124604,C004605,SES00031152,2026-01-18 20:44:00,Organic Search,Page View,/product,Treatment,0,
EV00124605,C004606,SES00031152,2026-01-19 21:45:00,Google Ads,Page View,/checkout,Control,0,
EV00124606,C004607,SES00031152,2026-01-20 22:46:00,Instagram,Product View,/home,Treatment,0,
EV00124607,C004608,SES00031152,2026-01-21 23:47:00,Email,Checkout,/home,Control,0,
EV00124608,C004609,SES00031153,2026-01-22 00:48:00,Referral,Product View,/cart,Treatment,0,
EV00124609,C004610,SES00031153,2026-01-23 01:49:00,Organic Search,Page View,/product,Control,0,
EV00124610,,SES00031153,2026-01-24 02:50:00,Google Ads,Page View,/cart,Treatment,0,
EV00124611,C004612,SES00031153,2026-01-25 03:51:00,Instagram,Page View,/cart,Control,0,
EV00124612,C004613,SES00031154,2026-01-26 04:52:00,Email,Add to Cart,/product,Treatment,0,
EV00124613,C004614,SES00031154,2026-01-27 05:53:00,Referral,Checkout,/product,Control,0,
EV00124614,C004615,SES00031154,2026-01-28 06:54:00,Organic Search,Purchase,/cart,Treatment,1,O0024615
EV00124615,C004616,SES00031154,2026-01-29 07:55:00,Google Ads,Add to Cart,/product,Control,0,
EV00124616,C004617,SES00031155,2026-01-30 08:56:00,Instagram,Product View,/home,Treatment,0,
EV00124617,C004618,SES00031155,2026-01-31 09:57:00,Email,Add to Cart,/home,Control,0,
EV00124618,C004619,SES00031155,2026-02-01 10:58:00,Referral,Checkout,/home,Treatment,0,
EV00124619,C004620,SES00031155,2026-02-02 11:59:00,Organic Search,Checkout,/cart,Control,0,
EV00124620,C004621,SES00031156,2026-02-03 12:00:00,Google Ads,Checkout,/checkout,Treatment,0,
EV00124621,C004622,SES00031156,2026-02-04 13:01:00,Instagram,Page View,/home,Control,0,
EV00124622,C004623,SES00031156,2026-02-05 14:02:00,Email,Page View,/cart,Treatment,0,
EV00124623,C004624,SES00031156,2026-02-06 15:03:00,Referral,Page View,/product,Control,0,
EV00124624,C004625,SES00031157,2026-02-07 16:04:00,Organic Search,Add to Cart,/home,Treatment,0,
EV00124625,C004626,SES00031157,2026-02-08 17:05:00,Google Ads,Add to Cart,/checkout,Control,0,
EV00124626,C004627,SES00031157,2026-02-09 18:06:00,Instagram,Page View,/cart,Treatment,0,
EV00124627,,SES00031157,2026-02-10 19:07:00,Email,Page View,/checkout,Control,0,
EV00124628,C004629,SES00031158,2026-02-11 20:08:00,Referral,Checkout,/cart,Treatment,0,
EV00124629,C004630,SES00031158,2026-02-12 21:09:00,Organic Search,Add to Cart,/product,Control,0,
EV00124630,C004631,SES00031158,2026-02-13 22:10:00,Google Ads,Product View,/checkout,Treatment,0,
EV00124631,C004632,SES00031158,2026-02-14 23:11:00,Instagram,Page View,/cart,Control,0,
EV00124632,C004633,SES00031159,2026-02-15 00:12:00,Email,Checkout,/cart,Treatment,0,
EV00124633,C004634,SES00031159,2026-02-16 01:13:00,Referral,Page View,/home,Control,0,
EV00124634,C004635,SES00031159,2026-02-17 02:14:00,Organic Search,Product View,/product,Treatment,0,
EV00124635,C004636,SES00031159,2026-02-18 03:15:00,Google Ads,Product View,/home,Control,0,
EV00124636,C004637,SES00031160,2026-02-19 04:16:00,Instagram,Checkout,/checkout,Treatment,0,
EV00124637,C004638,SES00031160,2026-02-20 05:17:00,Email,Purchase,/cart,Control,1,O0024638
EV00124638,C004639,SES00031160,2026-02-21 06:18:00,Referral,Add to Cart,/home,Treatment,0,
EV00124639,C004640,SES00031160,2026-02-22 07:19:00,Organic Search,Product View,/product,Control,0,
EV00124640,C004641,SES00031161,2026-02-23 08:20:00,Google Ads,Checkout,/cart,Treatment,0,
EV00124641,C004642,SES00031161,2026-02-24 09:21:00,Instagram,Add to Cart,/cart,Control,0,
EV00124642,C004643,SES00031161,2026-02-25 10:22:00,Email,Page View,/checkout,Treatment,0,
EV00124643,C004644,SES00031161,2026-02-26 11:23:00,Referral,Page View,/cart,Control,0,
EV00124644,,SES00031162,2026-02-27 12:24:00,Organic Search,Page View,/product,Treatment,0,
EV00124645,C004646,SES00031162,2026-02-28 13:25:00,Google Ads,Product View,/home,Control,0,
EV00124646,C004647,SES00031162,2026-03-01 14:26:00,Instagram,Checkout,/home,Treatment,0,
EV00124647,C004648,SES00031162,2026-03-02 15:27:00,Email,Page View,/home,Control,0,
EV00124648,C004649,SES00031163,2026-03-03 16:28:00,Referral,Checkout,/checkout,Treatment,0,
EV00124649,C004650,SES00031163,2026-03-04 17:29:00,Organic Search,Add to Cart,/checkout,Control,0,
EV00124650,C004651,SES00031163,2026-03-05 18:30:00,Google Ads,Add to Cart,/product,Treatment,0,
EV00124651,C004652,SES00031163,2026-03-06 19:31:00,Instagram,Page View,/cart,Control,0,
EV00124652,C004653,SES00031164,2026-03-07 20:32:00,Email,Page View,/checkout,Treatment,0,
EV00124653,C004654,SES00031164,2026-03-08 21:33:00,Referral,Product View,/cart,Control,0,
EV00124654,C004655,SES00031164,2026-03-09 22:34:00,Organic Search,Product View,/cart,Treatment,0,
EV00124655,C004656,SES00031164,2026-03-10 23:35:00,Google Ads,Add to Cart,/product,Control,0,
EV00124656,C004657,SES00031165,2026-03-11 00:36:00,Instagram,Product View,/home,Treatment,0,
EV00124657,C004658,SES00031165,2026-03-12 01:37:00,Email,Product View,/cart,Control,0,
EV00124658,C004659,SES00031165,2026-03-13 02:38:00,Referral,Add to Cart,/product,Treatment,0,
EV00124659,C004660,SES00031165,2026-03-14 03:39:00,Organic Search,Page View,/product,Control,0,
EV00124660,C004661,SES00031166,2026-03-15 04:40:00,Google Ads,Purchase,/home,Treatment,1,O0024661
EV00124661,,SES00031166,2026-03-16 05:41:00,Instagram,Product View,/product,Control,0,
EV00124662,C004663,SES00031166,2026-03-17 06:42:00,Email,Add to Cart,/checkout,Treatment,0,
EV00124663,C004664,SES00031166,2026-03-18 07:43:00,Referral,Product View,/product,Control,0,
EV00124664,C004665,SES00031167,2026-03-19 08:44:00,Organic Search,Add to Cart,/home,Treatment,0,
EV00124665,C004666,SES00031167,2026-03-20 09:45:00,Google Ads,Add to Cart,/cart,Control,0,
EV00124666,C004667,SES00031167,2026-03-21 10:46:00,Instagram,Product View,/cart,Treatment,0,
EV00124667,C004668,SES00031167,2026-03-22 11:47:00,Email,Checkout,/home,Control,0,
EV00124668,C004669,SES00031168,2026-03-23 12:48:00,Referral,Add to Cart,/cart,Treatment,0,
EV00124669,C004670,SES00031168,2026-03-24 13:49:00,Organic Search,Product View,/home,Control,0,
EV00124670,C004671,SES00031168,2026-03-25 14:50:00,Google Ads,Product View,/cart,Treatment,0,
EV00124671,C004672,SES00031168,2026-03-26 15:51:00,Instagram,Checkout,/product,Control,0,
EV00124672,C004673,SES00031169,2026-03-27 16:52:00,Email,Checkout,/product,Treatment,0,
EV00124673,C004674,SES00031169,2026-03-28 17:53:00,Referral,Product View,/cart,Control,0,
EV00124674,C004675,SES00031169,2026-03-29 18:54:00,Organic Search,Checkout,/product,Treatment,0,
EV00124675,C004676,SES00031169,2026-03-30 19:55:00,Google Ads,Add to Cart,/product,Control,0,
EV00124676,C004677,SES00031170,2026-03-31 20:56:00,Instagram,Page View,/cart,Treatment,0,
EV00124677,C004678,SES00031170,2026-04-01 21:57:00,Email,Page View,/product,Control,0,
EV00124678,,SES00031170,2026-04-02 22:58:00,Referral,Add to Cart,/product,Treatment,0,
EV00124679,C004680,SES00031170,2026-04-03 23:59:00,Organic Search,Checkout,/home,Control,0,
EV00124680,C004681,SES00031171,2026-04-04 00:00:00,Google Ads,Product View,/checkout,Treatment,0,
EV00124681,C004682,SES00031171,2026-04-05 01:01:00,Instagram,Checkout,/home,Control,0,
EV00124682,C004683,SES00031171,2026-04-06 02:02:00,Email,Add to Cart,/checkout,Treatment,0,
EV00124683,C004684,SES00031171,2026-04-07 03:03:00,Referral,Purchase,/cart,Control,1,O0024684
EV00124684,C004685,SES00031172,2026-04-08 04:04:00,Organic Search,Page View,/cart,Treatment,0,
EV00124685,C004686,SES00031172,2026-04-09 05:05:00,Google Ads,Checkout,/checkout,Control,0,
EV00124686,C004687,SES00031172,2026-04-10 06:06:00,Instagram,Add to Cart,/home,Treatment,0,
EV00124687,C004688,SES00031172,2026-04-11 07:07:00,Email,Product View,/cart,Control,0,
EV00124688,C004689,SES00031173,2026-04-12 08:08:00,Referral,Add to Cart,/checkout,Treatment,0,
EV00124689,C004690,SES00031173,2026-04-13 09:09:00,Organic Search,Page View,/product,Control,0,
EV00124690,C004691,SES00031173,2026-04-14 10:10:00,Google Ads,Page View,/product,Treatment,0,
EV00124691,C004692,SES00031173,2026-04-15 11:11:00,Instagram,Product View,/product,Control,0,
EV00124692,C004693,SES00031174,2026-04-16 12:12:00,Email,Page View,/cart,Treatment,0,
EV00124693,C004694,SES00031174,2026-04-17 13:13:00,Referral,Product View,/checkout,Control,0,
EV00124694,C004695,SES00031174,2026-04-18 14:14:00,Organic Search,Add to Cart,/cart,Treatment,0,
EV00124695,,SES00031174,2026-04-19 15:15:00,Google Ads,Checkout,/product,Control,0,
EV00124696,C004697,SES00031175,2026-04-20 16:16:00,Instagram,Add to Cart,/product,Treatment,0,
EV00124697,C004698,SES00031175,2026-04-21 17:17:00,Email,Product View,/product,Control,0,
EV00124698,C004699,SES00031175,2026-04-22 18:18:00,Referral,Product View,/home,Treatment,0,
EV00124699,C004700,SES00031175,2026-04-23 19:19:00,Organic Search,Product View,/cart,Control,0,
EV00124700,C004701,SES00031176,2026-04-24 20:20:00,Google Ads,Product View,/home,Treatment,0,
EV00124701,C004702,SES00031176,2026-04-25 21:21:00,Instagram,Page View,/checkout,Control,0,
EV00124702,C004703,SES00031176,2026-04-26 22:22:00,Email,Checkout,/home,Treatment,0,
EV00124703,C004704,SES00031176,2026-04-27 23:23:00,Referral,Product View,/cart,Control,0,
EV00124704,C004705,SES00031177,2026-04-28 00:24:00,Organic Search,Add to Cart,/cart,Treatment,0,
EV00124705,C004706,SES00031177,2026-04-29 01:25:00,Google Ads,Product View,/home,Control,0,
EV00124706,C004707,SES00031177,2026-04-30 02:26:00,Instagram,Purchase,/product,Treatment,1,O0024707
EV00124707,C004708,SES00031177,2026-05-01 03:27:00,Email,Checkout,/product,Control,0,
EV00124708,C004709,SES00031178,2026-05-02 04:28:00,Referral,Checkout,/cart,Treatment,0,
EV00124709,C004710,SES00031178,2026-05-03 05:29:00,Organic Search,Page View,/product,Control,0,
EV00124710,C004711,SES00031178,2026-05-04 06:30:00,Google Ads,Add to Cart,/home,Treatment,0,
EV00124711,C004712,SES00031178,2026-05-05 07:31:00,Instagram,Product View,/home,Control,0,
EV00124712,,SES00031179,2026-05-06 08:32:00,Email,Add to Cart,/home,Treatment,0,
EV00124713,C004714,SES00031179,2026-05-07 09:33:00,Referral,Checkout,/checkout,Control,0,
EV00124714,C004715,SES00031179,2026-05-08 10:34:00,Organic Search,Page View,/home,Treatment,0,
EV00124715,C004716,SES00031179,2026-05-09 11:35:00,Google Ads,Page View,/home,Control,0,
EV00124716,C004717,SES00031180,2026-05-10 12:36:00,Instagram,Add to Cart,/home,Treatment,0,
EV00124717,C004718,SES00031180,2026-05-11 13:37:00,Email,Page View,/product,Control,0,
EV00124718,C004719,SES00031180,2026-05-12 14:38:00,Referral,Add to Cart,/home,Treatment,0,
EV00124719,C004720,SES00031180,2026-05-13 15:39:00,Organic Search,Add to Cart,/cart,Control,0,
EV00124720,C004721,SES00031181,2026-05-14 16:40:00,Google Ads,Page View,/product,Treatment,0,
EV00124722,C004723,SES00031181,2026-05-16 18:42:00,Email,Product View,/cart,Treatment,0,
EV00124723,C004724,SES00031181,2026-05-17 19:43:00,Referral,Product View,/home,Control,0,
EV00124724,C004725,SES00031182,2026-05-18 20:44:00,Organic Search,Checkout,/checkout,Treatment,0,
EV00124725,C004726,SES00031182,2026-05-19 21:45:00,Google Ads,Page View,/checkout,Control,0,
EV00124726,C004727,SES00031182,2026-05-20 22:46:00,Instagram,Checkout,/product,Treatment,0,
EV00124727,C004728,SES00031182,2026-05-21 23:47:00,Email,Product View,/product,Control,0,
EV00124728,C004729,SES00031183,2026-05-22 00:48:00,Referral,Add to Cart,/cart,Treatment,0,
EV00124729,,SES00031183,2026-05-23 01:49:00,Organic Search,Purchase,/product,Control,1,O0024730
EV00124730,C004731,SES00031183,2026-05-24 02:50:00,Google Ads,Page View,/checkout,Treatment,0,
EV00124731,C004732,SES00031183,2026-05-25 03:51:00,Instagram,Page View,/home,Control,0,
EV00124732,C004733,SES00031184,2026-05-26 04:52:00,Email,Checkout,/checkout,Treatment,0,
EV00124733,C004734,SES00031184,2026-05-27 05:53:00,Referral,Product View,/home,Control,0,
EV00124734,C004735,SES00031184,2026-05-28 06:54:00,Organic Search,Product View,/cart,Treatment,0,
EV00124735,C004736,SES00031184,2026-05-29 07:55:00,Google Ads,Add to Cart,/home,Control,0,
EV00124736,C004737,SES00031185,2026-05-30 08:56:00,Instagram,Add to Cart,/home,Treatment,0,
EV00124737,C004738,SES00031185,2026-05-31 09:57:00,Email,Add to Cart,/cart,Control,0,
EV00124738,C004739,SES00031185,2026-06-01 10:58:00,Referral,Checkout,/home,Treatment,0,
EV00124739,C004740,SES00031185,2026-06-02 11:59:00,Organic Search,Checkout,/cart,Control,0,
EV00124740,C004741,SES00031186,2026-06-03 12:00:00,Google Ads,Add to Cart,/checkout,Treatment,0,
EV00124741,C004742,SES00031186,2026-06-04 13:01:00,Instagram,Add to Cart,/checkout,Control,0,
EV00124742,C004743,SES00031186,2026-06-05 14:02:00,Email,Add to Cart,/product,Treatment,0,
EV00124743,C004744,SES00031186,2026-06-06 15:03:00,Referral,Page View,/home,Control,0,
EV00124744,C004745,SES00031187,2026-06-07 16:04:00,Organic Search,Add to Cart,/home,Treatment,0,
EV00124745,C004746,SES00031187,2026-06-08 17:05:00,Google Ads,Page View,/checkout,Control,0,
EV00124746,,SES00031187,2026-06-09 18:06:00,Instagram,Add to Cart,/checkout,Treatment,0,
EV00124747,C004748,SES00031187,2026-06-10 19:07:00,Email,Add to Cart,/cart,Control,0,
EV00124748,C004749,SES00031188,2026-06-11 20:08:00,Referral,Product View,/home,Treatment,0,
EV00124749,C004750,SES00031188,2026-06-12 21:09:00,Organic Search,Add to Cart,/home,Control,0,
EV00124750,C004751,SES00031188,2026-06-13 22:10:00,Google Ads,Product View,/checkout,Treatment,0,
EV00124751,C004752,SES00031188,2026-06-14 23:11:00,Instagram,Product View,/checkout,Control,0,
EV00124752,C004753,SES00031189,2026-06-15 00:12:00,Email,Purchase,/checkout,Treatment,1,O0024753
EV00124753,C004754,SES00031189,2026-06-16 01:13:00,Referral,Add to Cart,/product,Control,0,
EV00124754,C004755,SES00031189,2026-06-17 02:14:00,Organic Search,Page View,/product,Treatment,0,
EV00124755,C004756,SES00031189,2026-06-18 03:15:00,Google Ads,Product View,/cart,Control,0,
EV00124756,C004757,SES00031190,2026-06-19 04:16:00,Instagram,Page View,/home,Treatment,0,
EV00124757,C004758,SES00031190,2026-06-20 05:17:00,Email,Add to Cart,/product,Control,0,
EV00124758,C004759,SES00031190,2026-06-21 06:18:00,Referral,Product View,/cart,Treatment,0,
EV00124759,C004760,SES00031190,2026-06-22 07:19:00,Organic Search,Page View,/cart,Control,0,
EV00124760,C004761,SES00031191,2026-06-23 08:20:00,Google Ads,Add to Cart,/checkout,Treatment,0,
EV00124761,C004762,SES00031191,2026-06-24 09:21:00,Instagram,Page View,/checkout,Control,0,
EV00124762,C004763,SES00031191,2026-06-25 10:22:00,Email,Checkout,/home,Treatment,0,
EV00124763,,SES00031191,2026-06-26 11:23:00,Referral,Product View,/checkout,Control,0,
EV00124764,C004765,SES00031192,2026-06-27 12:24:00,Organic Search,Add to Cart,/home,Treatment,0,
EV00124765,C004766,SES00031192,2026-06-28 13:25:00,Google Ads,Product View,/cart,Control,0,
EV00124766,C004767,SES00031192,2026-06-29 14:26:00,Instagram,Product View,/product,Treatment,0,
EV00124767,C004768,SES00031192,2026-06-30 15:27:00,Email,Page View,/home,Control,0,
EV00124768,C004769,SES00031193,2026-07-01 16:28:00,Referral,Add to Cart,/product,Treatment,0,
EV00124769,C004770,SES00031193,2026-07-02 17:29:00,Organic Search,Add to Cart,/checkout,Control,0,
EV00124770,C004771,SES00031193,2026-07-03 18:30:00,Google Ads,Page View,/checkout,Treatment,0,
EV00124771,C004772,SES00031193,2026-07-04 19:31:00,Instagram,Add to Cart,/cart,Control,0,
EV00124772,C004773,SES00031194,2026-07-05 20:32:00,Email,Add to Cart,/home,Treatment,0,
EV00124773,C004774,SES00031194,2026-07-06 21:33:00,Referral,Product View,/product,Control,0,
EV00124774,C004775,SES00031194,2026-07-07 22:34:00,Organic Search,Page View,/home,Treatment,0,
EV00124775,C004776,SES00031194,2026-07-08 23:35:00,Google Ads,Purchase,/home,Control,1,O0024776
EV00124776,C004777,SES00031195,2026-07-09 00:36:00,Instagram,Page View,/checkout,Treatment,0,
EV00124777,C004778,SES00031195,2026-07-10 01:37:00,Email,Add to Cart,/cart,Control,0,
EV00124778,C004779,SES00031195,2026-07-11 02:38:00,Referral,Add to Cart,/product,Treatment,0,
EV00124779,C004780,SES00031195,2026-07-12 03:39:00,Organic Search,Product View,/cart,Control,0,
EV00124780,,SES00031196,2026-07-13 04:40:00,Google Ads,Product View,/home,Treatment,0,
EV00124781,C004782,SES00031196,2026-07-14 05:41:00,Instagram,Product View,/checkout,Control,0,
EV00124782,C004783,SES00031196,2026-07-15 06:42:00,Email,Checkout,/checkout,Treatment,0,
EV00124783,C004784,SES00031196,2026-07-16 07:43:00,Referral,Product View,/home,Control,0,
EV00124784,C004785,SES00031197,2026-07-17 08:44:00,Organic Search,Product View,/home,Treatment,0,
EV00124785,C004786,SES00031197,2026-07-18 09:45:00,Google Ads,Page View,/checkout,Control,0,
EV00124786,C004787,SES00031197,2026-07-19 10:46:00,Instagram,Product View,/product,Treatment,0,
EV00124787,C004788,SES00031197,2026-07-20 11:47:00,Email,Checkout,/cart,Control,0,
EV00124788,C004789,SES00031198,2026-07-21 12:48:00,Referral,Checkout,/checkout,Treatment,0,
EV00124789,C004790,SES00031198,2026-07-22 13:49:00,Organic Search,Checkout,/home,Control,0,
EV00124790,C004791,SES00031198,2026-07-23 14:50:00,Google Ads,Product View,/checkout,Treatment,0,
EV00124791,C004792,SES00031198,2026-07-24 15:51:00,Instagram,Page View,/cart,Control,0,
EV00124792,C004793,SES00031199,2026-07-25 16:52:00,Email,Add to Cart,/product,Treatment,0,
EV00124793,C004794,SES00031199,2026-07-26 17:53:00,Referral,Add to Cart,/cart,Control,0,
EV00124794,C004795,SES00031199,2026-07-27 18:54:00,Organic Search,Page View,/cart,Treatment,0,
EV00124795,C004796,SES00031199,2026-07-28 19:55:00,Google Ads,Add to Cart,/home,Control,0,
EV00124796,C004797,SES00031200,2026-07-29 20:56:00,Instagram,Page View,/product,Treatment,0,
EV00124797,,SES00031200,2026-07-30 21:57:00,Email,Add to Cart,/checkout,Control,0,
EV00124798,C004799,SES00031200,2026-07-31 22:58:00,Referral,Purchase,/product,Treatment,1,O0024799
EV00124799,C004800,SES00031200,2026-08-01 23:59:00,Organic Search,Product View,/product,Control,0,
EV00124800,C004801,SES00031201,2026-08-02 00:00:00,Google Ads,Page View,/home,Treatment,0,
EV00124801,C004802,SES00031201,2026-08-03 01:01:00,Instagram,Page View,/checkout,Control,0,
EV00124802,C004803,SES00031201,2026-08-04 02:02:00,Email,Product View,/home,Treatment,0,
EV00124803,C004804,SES00031201,2026-08-05 03:03:00,Referral,Add to Cart,/cart,Control,0,
