Order_ID,Customer_ID,Order_Date,Region_ID,Sales_Employee_ID,Channel,Order_Status,Management_Order_Value
O0037855,C017856,2026-05-19,R016,E00356,Organic Search,Completed,2246.2
O0037856,C017857,2026-05-20,R017,E00357,Email,Returned,4633.52
O0037857,C017858,2026-05-21,R018,E00358,Organic Search,Completed,6995.75
O0037858,C017859,2026-05-22,R019,E00359,Instagram,Completed,9614.76
O0037859,C017860,2026-05-23,R020,E00360,Instagram,Completed,12090.86
O0037860,C017861,2026-05-24,R001,E00361,Instagram,Completed,2491.16
O0037861,C017862,2026-05-25,R002,E00362,Referral,Completed,5009.93
O0037862,C017863,2026-05-26,R003,E00363,Email,Completed,7553.89
O0037863,C017864,2026-05-27,R004,E00364,Google Ads,Completed,10369.19
O0037864,C017865,2026-05-28,R005,E00365,Google Ads,Completed,13023.12
O0037865,C017866,2026-05-29,R006,E00366,Instagram,Completed,2680.17
O0037866,C017867,2026-05-30,R007,E00367,Referral,Completed,5383.64
O0037867,C017868,2026-05-31,R008,E00368,Email,Cancelled,8305.75
O0037868,C017869,2026-06-01,R009,E00369,Organic Search,Completed,11118.24
O0037869,C017870,2026-06-02,R010,E00370,Google Ads,Returned,13948.63
O0037870,C017871,2026-06-03,R011,E00371,Instagram,Completed,2867.84
O0037871,C017872,2026-06-04,R012,E00372,Referral,Completed,5754.66
O0037872,C017873,2026-06-05,R013,E00373,Instagram,Completed,8869.95
O0037873,C017874,2026-06-06,R014,E00374,Instagram,Completed,11861.89
O0037874,C017875,2026-06-07,R015,E00375,Referral,Completed,15230.03
O0037875,C017876,2026-06-08,R016,E00376,Organic Search,Completed,3054.15
O0037876,C017877,2026-06-09,R017,E00377,Email,Completed,6122.98
O0037877,C017878,2026-06-10,R018,E00378,Email,Completed,9430.12
O0037878,C017879,2026-06-11,R019,E00379,Organic Search,Completed,12600.14
O0037879,C017880,2026-06-12,R020,E00380,Email,Completed,16165.66
O0037880,C017881,2026-06-13,R001,E00381,Google Ads,Completed,3239.12
O0037881,C017882,2026-06-14,R002,E00382,Organic Search,Completed,6646.86
O0037882,C017883,2026-06-15,R003,E00383,Email,Returned,9986.24
O0037883,C017884,2026-06-16,R004,E00384,Instagram,Completed,13333.01
O0037884,C017885,2026-06-17,R005,E00385,Referral,Completed,17094.55
O0037885,C017886,2026-06-18,R006,E00386,Google Ads,Completed,3422.74
O0037886,C017887,2026-06-19,R007,E00387,Referral,Cancelled,7019.23
O0037887,C017888,2026-06-20,R008,E00388,Referral,Completed,10538.31
O0037888,C017889,2026-06-21,R009,E00389,Referral,Completed,14403.42
O0037889,C017890,2026-06-22,R010,E00390,Instagram,Completed,18016.7
O0037890,C017891,2026-06-23,R011,E00391,Google Ads,Completed,3605.01
O0037891,C017892,2026-06-24,R012,E00392,Instagram,Completed,7388.89
O0037892,C017893,2026-06-25,R013,E00393,Organic Search,Completed,11086.35
O0037893,C017894,2026-06-26,R014,E00394,Google Ads,Completed,15144.37
O0037894,C017895,2026-06-27,R015,E00395,Instagram,Completed,18932.11
O0037895,C017896,2026-06-28,R016,E00396,Google Ads,Returned,3878.28
O0037896,C017897,2026-06-29,R017,E00397,Email,Completed,7755.87
O0037897,C017898,2026-06-30,R018,E00398,Organic Search,Completed,11630.33
O0037898,C017899,2026-07-01,R019,E00399,Instagram,Completed,15879.94
O0037899,C017900,2026-07-02,R020,E00400,Referral,Completed,19840.77
O0037900,C017901,2026-07-03,R001,E00401,Referral,Completed,112.85
O0037901,C017902,2026-07-04,R002,E00402,Instagram,Completed,301.57
O0037902,C017903,2026-07-05,R003,E00403,Email,Completed,577.5
O0037903,C017904,2026-07-06,R004,E00404,Instagram,Completed,919.05
O0037904,C017905,2026-07-07,R005,E00405,Google Ads,Completed,1331.08
O0037905,C017906,2026-07-08,R006,E00406,Google Ads,Cancelled,309.28
O0037906,C017907,2026-07-09,R007,E00407,Email,Completed,690.11
O0037907,C017908,2026-07-10,R008,E00408,Organic Search,Completed,1167.99
O0037908,C017909,2026-07-11,R009,E00409,Google Ads,Returned,1697.75
O0037909,C017910,2026-07-12,R010,E00410,Organic Search,Completed,2349.61
O0037910,C017911,2026-07-13,R011,E00411,Google Ads,Completed,504.36
O0037911,C017912,2026-07-14,R012,E00412,Email,Completed,1075.96
O0037912,C017913,2026-07-15,R013,E00413,Instagram,Completed,1754.44
O0037913,C017914,2026-07-16,R014,E00414,Organic Search,Completed,2471.05
O0037914,C017915,2026-07-17,R015,E00415,Email,Completed,3329.05
O0037915,C017916,2026-07-18,R016,E00416,Referral,Completed,698.09
O0037916,C017917,2026-07-19,R017,E00417,Email,Completed,1494.69
O0037917,C017918,2026-07-20,R018,E00418,Instagram,Completed,2336.85
O0037918,C017919,2026-07-21,R019,E00419,Referral,Completed,3238.97
O0037919,C017920,2026-07-22,R020,E00420,Referral,Completed,4301.75
O0037920,C017921,2026-07-23,R001,E00421,Google Ads,Completed,890.47
O0037921,C017922,2026-07-24,R002,E00422,Email,Returned,1884.58
O0037922,C017923,2026-07-25,R003,E00423,Google Ads,Completed,2915.21
O0037923,C017924,2026-07-26,R004,E00424,Referral,Completed,4099.09
O0037924,C017925,2026-07-27,R005,E00425,Instagram,Cancelled,5267.71
O0037925,C017926,2026-07-28,R006,E00426,Instagram,Completed,1081.5
O0037926,C017927,2026-07-29,R007,E00427,Email,Completed,2271.78
O0037927,C017928,2026-07-30,R008,E00428,Referral,Completed,3489.53
O0037928,C017929,2026-07-31,R009,E00429,Instagram,Completed,4875.09
O0037929,C017930,2026-08-01,R010,E00430,Email,Completed,6226.93
O0037930,C017931,2026-08-02,R011,E00431,Referral,Completed,1302.2
O0037931,C017932,2026-08-03,R012,E00432,Instagram,Completed,2656.27
O0037932,C017933,2026-08-04,R013,E00433,Organic Search,Completed,4059.8
O0037933,C017934,2026-08-05,R014,E00434,Google Ads,Completed,5645.7
O0037934,C017935,2026-08-06,R015,E00435,Organic Search,Returned,7179.41
O0037935,C017936,2026-08-07,R016,E00436,Referral,Completed,1495.25
O0037936,C017937,2026-08-08,R017,E00437,Instagram,Completed,3038.07
O0037937,C017938,2026-08-09,R018,E00438,Organic Search,Completed,4738.86
O0037938,C017939,2026-08-10,R019,E00439,Organic Search,Completed,6410.92
O0037939,C017940,2026-08-11,R020,E00440,Google Ads,Completed,8125.15
O0037940,C017941,2026-08-12,R001,E00441,Organic Search,Completed,1686.96
O0037941,C017942,2026-08-13,R002,E00442,Referral,Completed,3417.18
O0037942,C017943,2026-08-14,R003,E00443,Instagram,Completed,5315.2
O0037943,C017944,2026-08-15,R004,E00444,Google Ads,Cancelled,7170.74
O0037944,C017945,2026-08-16,R005,E00445,Instagram,Completed,9285.22
O0037946,C017947,2026-08-18,R007,E00447,Google Ads,Completed,3793.58
O0037947,C017948,2026-08-19,R008,E00448,Instagram,Returned,5887.5
O0037948,C017949,2026-08-20,R009,E00449,Google Ads,Completed,7925.18
O0037949,C017950,2026-08-21,R010,E00450,Email,Completed,10241.07
O0037950,C017951,2026-08-22,R011,E00451,Referral,Completed,2066.34
O0037951,C017952,2026-08-23,R012,E00452,Organic Search,Completed,4268.94
O0037952,C017953,2026-08-24,R013,E00453,Organic Search,Completed,6455.75
O0037953,C017954,2026-08-25,R014,E00454,Google Ads,Completed,8674.22
O0037954,C017955,2026-08-26,R015,E00455,Referral,Completed,11190.18
O0037955,C017956,2026-08-27,R016,E00456,Referral,Completed,2254.0
O0037956,C017957,2026-08-28,R017,E00457,Instagram,Completed,4649.39
O0037957,C017958,2026-08-29,R018,E00458,Organic Search,Completed,7019.96
O0037958,C017959,2026-08-30,R019,E00459,Email,Completed,9647.57
O0037959,C017960,2026-08-31,R020,E00460,Organic Search,Completed,12132.55
O0037960,C017961,2025-09-01,R001,E00461,Organic Search,Returned,2440.32
O0037961,C017962,2025-09-02,R002,E00462,Organic Search,Completed,5027.15
O0037962,C017963,2025-09-03,R003,E00463,Email,Cancelled,7580.12
O0037963,C017964,2025-09-04,R004,E00464,Referral,Completed,10404.7
O0037964,C017965,2025-09-05,R005,E00465,Organic Search,Completed,13068.18
O0037965,C017966,2025-09-06,R006,E00466,Instagram,Completed,2689.32
O0037966,C017967,2025-09-07,R007,E00467,Referral,Completed,5402.21
O0037967,C017968,2025-09-08,R008,E00468,Email,Completed,8136.24
O0037968,C017969,2025-09-09,R009,E00469,Google Ads,Completed,11156.44
O0037969,C017970,2025-09-10,R010,E00470,Organic Search,Completed,13997.07
O0037970,C017971,2025-09-11,R011,E00471,Google Ads,Completed,2877.66
O0037971,C017972,2025-09-12,R012,E00472,Instagram,Completed,5774.57
O0037972,C017973,2025-09-13,R013,E00473,Instagram,Completed,8900.23
O0037973,C017974,2025-09-14,R014,E00474,Referral,Returned,11902.79
O0037974,C017975,2025-09-15,R015,E00475,Referral,Completed,14919.22
O0037975,C017976,2025-09-16,R016,E00476,Email,Completed,3064.65
O0037976,C017977,2025-09-17,R017,E00477,Referral,Completed,6144.24
O0037977,C017978,2025-09-18,R018,E00478,Referral,Completed,9462.41
O0037978,C017979,2025-09-19,R019,E00479,Instagram,Completed,12643.74
O0037979,C017980,2025-09-20,R020,E00480,Email,Completed,16220.83
O0037980,C017981,2025-09-21,R001,E00481,Referral,Completed,3250.29
O0037981,C017982,2025-09-22,R002,E00482,Organic Search,Cancelled,6511.21
O0037982,C017983,2025-09-23,R003,E00483,Google Ads,Completed,10020.55
O0037983,C017984,2025-09-24,R004,E00484,Organic Search,Completed,13379.3
O0037984,C017985,2025-09-25,R005,E00485,Instagram,Completed,17153.09
O0037985,C017986,2025-09-26,R006,E00486,Instagram,Completed,3434.59
O0037986,C017987,2025-09-27,R007,E00487,Referral,Returned,7043.18
O0037987,C017988,2025-09-28,R008,E00488,Instagram,Completed,10574.65
O0037988,C017989,2025-09-29,R009,E00489,Referral,Completed,14109.47
O0037989,C017990,2025-09-30,R010,E00490,Organic Search,Completed,18078.61
O0037990,C017991,2025-10-01,R011,E00491,Instagram,Completed,3617.53
O0037991,C017992,2025-10-02,R012,E00492,Referral,Completed,7414.2
O0037992,C017993,2025-10-03,R013,E00493,Email,Completed,11124.71
O0037993,C017994,2025-10-04,R014,E00494,Instagram,Completed,15196.06
O0037994,C017995,2025-10-05,R015,E00495,Organic Search,Completed,18997.39
O0037995,C017996,2025-10-06,R016,E00496,Google Ads,Completed,3799.13
O0037996,C017997,2025-10-07,R017,E00497,Google Ads,Completed,7782.52
O0037997,C017998,2025-10-08,R018,E00498,Referral,Completed,11670.72
O0037998,C017999,2025-10-09,R019,E00499,Organic Search,Completed,15934.32
O0037999,C018000,2025-10-10,R020,E00500,Organic Search,Returned,19909.43
O0038000,C018001,2025-10-11,R001,E00001,Email,Cancelled,113.23
O0038001,C018002,2025-10-12,R002,E00002,Referral,Completed,302.61
O0038002,C018003,2025-10-13,R003,E00003,Instagram,Completed,565.71
O0038003,C018004,2025-10-14,R004,E00004,Google Ads,Completed,922.21
O0038004,C018005,2025-10-15,R005,E00005,Referral,Completed,1335.7
O0038005,C018006,2025-10-16,R006,E00006,Email,Completed,310.34
O0038006,C018007,2025-10-17,R007,E00007,Instagram,Completed,692.5
O0038007,C018008,2025-10-18,R008,E00008,Organic Search,Completed,1171.98
O0038008,C018009,2025-10-19,R009,E00009,Organic Search,Completed,1703.6
O0038009,C018010,2025-10-20,R010,E00010,Organic Search,Completed,2301.66
O0038010,C018011,2025-10-21,R011,E00011,Organic Search,Completed,506.09
O0038011,C018012,2025-10-22,R012,E00012,Google Ads,Completed,1079.69
O0038012,C018013,2025-10-23,R013,E00013,Organic Search,Returned,1760.45
O0038013,C018014,2025-10-24,R014,E00014,Google Ads,Completed,2479.6
O0038014,C018015,2025-10-25,R015,E00015,Referral,Completed,3340.42
O0038015,C018016,2025-10-26,R016,E00016,Instagram,Completed,700.49
O0038016,C018017,2025-10-27,R017,E00017,Email,Completed,1464.19
O0038017,C018018,2025-10-28,R018,E00018,Email,Completed,2344.88
O0038018,C018019,2025-10-29,R019,E00019,Google Ads,Completed,3250.21
O0038019,C018020,2025-10-30,R020,E00020,Referral,Cancelled,4316.49
O0038020,C018021,2025-10-31,R001,E00021,Google Ads,Completed,893.55
O0038021,C018022,2025-11-01,R002,E00022,Referral,Completed,1891.02
O0038022,C018023,2025-11-02,R003,E00023,Google Ads,Completed,2925.26
O0038023,C018024,2025-11-03,R004,E00024,Google Ads,Completed,4015.43
O0038024,C018025,2025-11-04,R005,E00025,Organic Search,Completed,5285.81
O0038025,C018026,2025-11-05,R006,E00026,Google Ads,Returned,1085.26
O0038026,C018027,2025-11-06,R007,E00027,Google Ads,Completed,2279.56
O0038027,C018028,2025-11-07,R008,E00028,Email,Completed,3501.6
O0038028,C018029,2025-11-08,R009,E00029,Instagram,Completed,4891.73
O0038029,C018030,2025-11-09,R010,E00030,Organic Search,Completed,6248.4
O0038030,C018031,2025-11-10,R011,E00031,Google Ads,Completed,1275.62
O0038031,C018032,2025-11-11,R012,E00032,Email,Completed,2665.4
O0038032,C018033,2025-11-12,R013,E00033,Instagram,Completed,4073.9
O0038033,C018034,2025-11-13,R014,E00034,Organic Search,Completed,5665.03
O0038034,C018035,2025-11-14,R015,E00035,Organic Search,Completed,7204.25
O0038035,C018036,2025-11-15,R016,E00036,Referral,Completed,1500.36
O0038036,C018037,2025-11-16,R017,E00037,Organic Search,Completed,3048.55
O0038037,C018038,2025-11-17,R018,E00038,Organic Search,Completed,4642.15
O0038038,C018039,2025-11-18,R019,E00039,Email,Cancelled,6432.95
O0038039,C018040,2025-11-19,R020,E00040,Organic Search,Completed,8153.36
O0038040,C018041,2025-11-20,R001,E00041,Organic Search,Completed,1692.74
O0038041,C018042,2025-11-21,R002,E00042,Referral,Completed,3429.0
O0038042,C018043,2025-11-22,R003,E00043,Referral,Completed,5333.34
O0038043,C018044,2025-11-23,R004,E00044,Organic Search,Completed,7195.47
O0038044,C018045,2025-11-24,R005,E00045,Email,Completed,9095.73
O0038045,C018046,2025-11-25,R006,E00046,Instagram,Completed,1883.77
O0038046,C018047,2025-11-26,R007,E00047,Referral,Completed,3806.76
O0038047,C018048,2025-11-27,R008,E00048,Organic Search,Completed,5907.66
O0038048,C018049,2025-11-28,R009,E00049,Google Ads,Completed,7952.6
O0038049,C018050,2025-11-29,R010,E00050,Google Ads,Completed,10276.03
O0038050,C018051,2025-11-30,R011,E00051,Instagram,Completed,2073.46
O0038051,C018052,2025-12-01,R012,E00052,Email,Returned,4181.82
O0038052,C018053,2025-12-02,R013,E00053,Google Ads,Completed,6477.93
O0038053,C018054,2025-12-03,R014,E00054,Referral,Completed,8704.34
O0038054,C018055,2025-12-04,R015,E00055,Email,Completed,11228.5
O0038055,C018056,2025-12-05,R016,E00056,Instagram,Completed,2261.8
O0038056,C018057,2025-12-06,R017,E00057,Email,Completed,4665.26
O0038057,C018058,2025-12-07,R018,E00058,Organic Search,Cancelled,7044.16
O0038058,C018059,2025-12-08,R019,E00059,Organic Search,Completed,9450.69
O0038059,C018060,2025-12-09,R020,E00060,Organic Search,Completed,12174.24
O0038060,C018061,2025-12-10,R001,E00061,Instagram,Completed,2448.79
O0038061,C018062,2025-12-11,R002,E00062,Referral,Completed,5044.36
O0038062,C018063,2025-12-12,R003,E00063,Referral,Completed,7606.35
O0038063,C018064,2025-12-13,R004,E00064,Organic Search,Completed,10440.22
O0038064,C018065,2025-12-14,R005,E00065,Organic Search,Returned,13113.24
O0038065,C018066,2025-12-15,R006,E00066,Instagram,Completed,2634.43
O0038066,C018067,2025-12-16,R007,E00067,Email,Completed,5420.77
O0038067,C018068,2025-12-17,R008,E00068,Instagram,Completed,8164.49
O0038068,C018069,2025-12-18,R009,E00069,Referral,Completed,11194.65
O0038069,C018070,2025-12-19,R010,E00070,Referral,Completed,14045.5
O0038070,C018071,2025-12-20,R011,E00071,Organic Search,Completed,2887.48
O0038071,C018072,2025-12-21,R012,E00072,Google Ads,Completed,5794.48
O0038072,C018073,2025-12-22,R013,E00073,Google Ads,Completed,8718.59
O0038073,C018074,2025-12-23,R014,E00074,Email,Completed,11943.69
O0038074,C018075,2025-12-24,R015,E00075,Email,Completed,14971.02
O0038075,C018076,2025-12-25,R016,E00076,Email,Completed,3075.14
O0038076,C018077,2025-12-26,R017,E00077,Referral,Cancelled,6165.5
O0038077,C018078,2025-12-27,R018,E00078,Google Ads,Returned,9494.71
O0038078,C018079,2025-12-28,R019,E00079,Organic Search,Completed,12687.34
O0038079,C018080,2025-12-29,R020,E00080,Referral,Completed,15889.8
O0038080,C018081,2025-12-30,R001,E00081,Email,Completed,3261.46
O0038081,C018082,2025-12-31,R002,E00082,Referral,Completed,6533.82
O0038082,C018083,2026-01-01,R003,E00083,Referral,Completed,10054.87
O0038083,C018084,2026-01-02,R004,E00084,Instagram,Completed,13425.6
O0038084,C018085,2026-01-03,R005,E00085,Email,Completed,17211.64
O0038085,C018086,2026-01-04,R006,E00086,Organic Search,Completed,3446.43
O0038086,C018087,2026-01-05,R007,E00087,Referral,Completed,6899.44
O0038087,C018088,2026-01-06,R008,E00088,Instagram,Completed,10610.99
O0038088,C018089,2026-01-07,R009,E00089,Email,Completed,14158.47
O0038089,C018090,2026-01-08,R010,E00090,Instagram,Completed,18140.52
O0038090,C018091,2026-01-09,R011,E00091,Instagram,Returned,3630.05
O0038091,C018092,2026-01-10,R012,E00092,Google Ads,Completed,7439.5
O0038092,C018093,2026-01-11,R013,E00093,Referral,Completed,11163.07
O0038093,C018094,2026-01-12,R014,E00094,Instagram,Completed,14885.94
O0038094,C018095,2026-01-13,R015,E00095,Referral,Completed,19062.67
O0038095,C018096,2026-01-14,R016,E00096,Organic Search,Cancelled,3812.32
O0038096,C018097,2026-01-15,R017,E00097,Instagram,Completed,7809.17
O0038097,C018098,2026-01-16,R018,E00098,Google Ads,Completed,11711.1
O0038098,C018099,2026-01-17,R019,E00099,Referral,Completed,15988.7
O0038099,C018100,2026-01-18,R020,E00100,Organic Search,Completed,19978.08
O0038101,C018102,2026-01-20,R002,E00102,Instagram,Completed,303.65
O0038102,C018103,2026-01-21,R003,E00103,Instagram,Completed,567.67
O0038103,C018104,2026-01-22,R004,E00104,Email,Returned,925.36
O0038104,C018105,2026-01-23,R005,E00105,Instagram,Completed,1340.33
O0038105,C018106,2026-01-24,R006,E00106,Referral,Completed,311.39
O0038106,C018107,2026-01-25,R007,E00107,Google Ads,Completed,694.89
O0038107,C018108,2026-01-26,R008,E00108,Google Ads,Completed,1148.06
O0038108,C018109,2026-01-27,R009,E00109,Organic Search,Completed,1709.45
O0038109,C018110,2026-01-28,R010,E00110,Referral,Completed,2309.66
O0038110,C018111,2026-01-29,R011,E00111,Google Ads,Completed,507.82
O0038111,C018112,2026-01-30,R012,E00112,Email,Completed,1083.43
O0038112,C018113,2026-01-31,R013,E00113,Referral,Completed,1766.46
O0038113,C018114,2026-02-01,R014,E00114,Instagram,Completed,2488.15
O0038114,C018115,2026-02-02,R015,E00115,Email,Cancelled,3272.24
O0038115,C018116,2026-02-03,R016,E00116,Instagram,Completed,702.9
O0038116,C018117,2026-02-04,R017,E00117,Instagram,Returned,1469.27
O0038117,C018118,2026-02-05,R018,E00118,Instagram,Completed,2352.91
O0038118,C018119,2026-02-06,R019,E00119,Organic Search,Completed,3261.46
O0038119,C018120,2026-02-07,R020,E00120,Referral,Completed,4331.22
O0038120,C018121,2026-02-08,R001,E00121,Organic Search,Completed,896.63
O0038121,C018122,2026-02-09,R002,E00122,Referral,Completed,1852.42
O0038122,C018123,2026-02-10,R003,E00123,Instagram,Completed,2935.31
O0038123,C018124,2026-02-11,R004,E00124,Instagram,Completed,4029.37
O0038124,C018125,2026-02-12,R005,E00125,Email,Completed,5303.92
O0038125,C018126,2026-02-13,R006,E00126,Referral,Completed,1089.01
O0038126,C018127,2026-02-14,R007,E00127,Organic Search,Completed,2287.34
O0038127,C018128,2026-02-15,R008,E00128,Google Ads,Completed,3513.68
O0038128,C018129,2026-02-16,R009,E00129,Referral,Completed,4791.9
O0038129,C018130,2026-02-17,R010,E00130,Google Ads,Returned,6269.88
O0038130,C018131,2026-02-18,R011,E00131,Google Ads,Completed,1280.05
O0038131,C018132,2026-02-19,R012,E00132,Instagram,Completed,2674.53
O0038132,C018133,2026-02-20,R013,E00133,Instagram,Completed,4087.99
O0038133,C018134,2026-02-21,R014,E00134,Referral,Cancelled,5684.37
O0038134,C018135,2026-02-22,R015,E00135,Referral,Completed,7229.09
O0038135,C018136,2026-02-23,R016,E00136,Referral,Completed,1469.74
O0038136,C018137,2026-02-24,R017,E00137,Google Ads,Completed,3059.02
O0038137,C018138,2026-02-25,R018,E00138,Referral,Completed,4658.27
O0038138,C018139,2026-02-26,R019,E00139,Instagram,Completed,6454.98
O0038139,C018140,2026-02-27,R020,E00140,Google Ads,Completed,8181.57
