"Campaign_ID","Campaign_Date","Channel","Campaign_Name","Spend","Impressions","Clicks","Leads","Conversions","Attributed_Revenue","Attributed_Profit"
"MC003321","2025-10-07","Instagram","Campaign 3321","20500","23321","4321","421","91","211211","38639.08000000001"
"MC003322","2025-10-08","Email","Campaign 3322","21000","23322","4322","422","92","213624","38814.72000000001"
"MC003323","2025-10-09","Referral","Campaign 3323","21500","23323","4323","423","93","216039","38990.920000000006"
"MC003324","2025-10-10","Organic Search","Campaign 3324","22000","23324","4324","424","94","218456","39167.68000000001"
"MC003325","2025-10-11","Google Ads","Campaign 3325","22500","23325","4325","425","95","220875","39345.00000000001"
"MC003326","2025-10-12","Instagram","Campaign 3326","23000","23326","4326","426","96","223296","39522.880000000005"
"MC003327","2025-10-13","Email","Campaign 3327","23500","23327","4327","427","97","225719","39701.32000000001"
"MC003328","2025-10-14","Referral","Campaign 3328","24000","23328","4328","428","98","228144","39880.32000000001"
"MC003329","2025-10-15","Organic Search","Campaign 3329","24500","23329","4329","429","99","230571","40059.880000000005"
"MC003330","2025-10-16","Google Ads","Campaign 3330","25000","23330","4330","430","10","23300","-18476"
"MC003331","2025-10-17","Instagram","Campaign 3331","25500","23331","4331","431","11","25641","-18320.52"
"MC003332","2025-10-18","Email","Campaign 3332","26000","23332","4332","432","12","27984","-18164.48"
"MC003333","2025-10-19","Referral","Campaign 3333","26500","23333","4333","433","13","30329","-18007.879999999997"
"MC003334","2025-10-20","Organic Search","Campaign 3334","27000","23334","4334","434","14","32676","-17850.72"
"MC003335","2025-10-21","Google Ads","Campaign 3335","27500","23335","4335","435","15","35025","-17693"
"MC003336","2025-10-22","Instagram","Campaign 3336","28000","23336","4336","436","16","37376","-17534.72"
"MC003337","2025-10-23","Email","Campaign 3337","28500","23337","4337","437","17","39729","-17375.879999999997"
"MC003338","2025-10-24","Referral","Campaign 3338","29000","23338","4338","438","18","42084","-17216.48"
"MC003339","2025-10-25","Organic Search","Campaign 3339","29500","23339","4339","439","19","44441","-17056.519999999997"
"MC003340","2025-10-26","Google Ads","Campaign 3340","30000","23340","4340","440","20","46800","-16896"
"MC003341","2025-10-27","Instagram","Campaign 3341","30500","23341","4341","441","21","49161","-16734.92"
"MC003342","2025-10-28","Email","Campaign 3342","31000","23342","4342","442","22","51524","-16573.28"
"MC003343","2025-10-29","Referral","Campaign 3343","31500","23343","4343","443","23","53889","-16411.079999999998"
"MC003344","2025-10-30","Organic Search","Campaign 3344","32000","23344","4344","444","24","56256","-16248.319999999998"
"MC003345","2025-10-31","Google Ads","Campaign 3345","32500","23345","4345","445","25","58625","-16085"
"MC003346","2025-11-01","Instagram","Campaign 3346","33000","23346","4346","446","26","60996","-15921.119999999999"
"MC003347","2025-11-02","Email","Campaign 3347","33500","23347","4347","447","27","63369","-15756.679999999997"
"MC003348","2025-11-03","Referral","Campaign 3348","34000","23348","4348","448","28","65744","-15591.679999999997"
"MC003349","2025-11-04","Organic Search","Campaign 3349","34500","23349","4349","449","29","68121","-15426.119999999999"
"MC003350","2025-11-05","Google Ads","Campaign 3350","35000","23350","4350","450","30","70500","-15259.999999999996"
"MC003351","2025-11-06","Instagram","Campaign 3351","35500","23351","4351","451","31","72881","-15093.32"
"MC003352","2025-11-07","Email","Campaign 3352","36000","23352","4352","452","32","75264","-14926.079999999998"
"MC003353","2025-11-08","Referral","Campaign 3353","36500","23353","4353","453","33","77649","-14758.279999999999"
"MC003354","2025-11-09","Organic Search","Campaign 3354","37000","23354","4354","454","34","80036","-14589.919999999998"
"MC003355","2025-11-10","Google Ads","Campaign 3355","37500","23355","4355","455","35","82425","-14420.999999999996"
"MC003356","2025-11-11","Instagram","Campaign 3356","38000","23356","4356","456","36","84816","-14251.519999999997"
"MC003357","2025-11-12","Email","Campaign 3357","38500","23357","4357","457","37","87209","-14081.479999999996"
"MC003358","2025-11-13","Referral","Campaign 3358","39000","23358","4358","458","38","89604","-13910.879999999997"
"MC003359","2025-11-14","Organic Search","Campaign 3359","39500","23359","4359","459","39","92001","-13739.719999999998"
"MC003360","2025-11-15","Google Ads","Campaign 3360","40000","23360","4360","460","40","94400","-13567.999999999996"
"MC003361","2025-11-16","Instagram","Campaign 3361","40500","23361","4361","461","41","96801","-13395.719999999998"
"MC003362","2025-11-17","Email","Campaign 3362","41000","23362","4362","462","42","99204","-13222.879999999997"
"MC003363","2025-11-18","Referral","Campaign 3363","41500","23363","4363","463","43","101609","-13049.479999999996"
"MC003364","2025-11-19","Organic Search","Campaign 3364","42000","23364","4364","464","44","104016","-12875.519999999997"
"MC003365","2025-11-20","Google Ads","Campaign 3365","42500","23365","4365","465","45","106425","-12700.999999999996"
"MC003366","2025-11-21","Instagram","Campaign 3366","43000","23366","4366","466","46","108836","-12525.919999999998"
"MC003367","2025-11-22","Email","Campaign 3367","43500","23367","4367","467","47","111249","-12350.279999999999"
"MC003368","2025-11-23","Referral","Campaign 3368","44000","23368","4368","468","48","113664","-12174.079999999998"
"MC003369","2025-11-24","Organic Search","Campaign 3369","44500","23369","4369","469","49","116081","-11997.319999999996"
"MC003370","2025-11-25","Google Ads","Campaign 3370","45000","23370","4370","470","50","118500","-11820"
"MC003371","2025-11-26","Instagram","Campaign 3371","45500","23371","4371","471","51","120921","-11642.119999999995"
"MC003372","2025-11-27","Email","Campaign 3372","46000","23372","4372","472","52","123344","-11463.68"
"MC003373","2025-11-28","Referral","Campaign 3373","46500","23373","4373","473","53","125769","-11284.679999999993"
"MC003374","2025-11-29","Organic Search","Campaign 3374","47000","23374","4374","474","54","128196","-11105.119999999995"
"MC003375","2025-11-30","Google Ads","Campaign 3375","47500","23375","4375","475","55","130625","-10925"
"MC003376","2025-12-01","Instagram","Campaign 3376","48000","23376","4376","476","56","133056","-10744.32"
"MC003377","2025-12-02","Email","Campaign 3377","48500","23377","4377","477","57","135489","-10563.079999999994"
"MC003378","2025-12-03","Referral","Campaign 3378","49000","23378","4378","478","58","137924","-10381.279999999999"
"MC003379","2025-12-04","Organic Search","Campaign 3379","49500","23379","4379","479","59","140361","-10198.919999999998"
"MC003380","2025-12-05","Google Ads","Campaign 3380","50000","23380","4380","480","60","142800","-10015.999999999993"
"MC003381","2025-12-06","Instagram","Campaign 3381","50500","23381","4381","481","61","145241","-9832.519999999997"
"MC003382","2025-12-07","Email","Campaign 3382","51000","23382","4382","482","62","147684","-9648.479999999996"
"MC003383","2025-12-08","Referral","Campaign 3383","51500","23383","4383","483","63","150129","-9463.879999999997"
"MC003384","2025-12-09","Organic Search","Campaign 3384","52000","23384","4384","484","64","152576","-9278.719999999994"
"MC003385","2025-12-10","Google Ads","Campaign 3385","52500","23385","4385","485","65","155025","-9092.999999999993"
"MC003386","2025-12-11","Instagram","Campaign 3386","53000","23386","4386","486","66","157476","-8906.719999999994"
"MC003387","2025-12-12","Email","Campaign 3387","53500","23387","4387","487","67","159929","-8719.879999999997"
"MC003388","2025-12-13","Referral","Campaign 3388","54000","23388","4388","488","68","162384","-8532.479999999996"
"MC003389","2025-12-14","Organic Search","Campaign 3389","54500","23389","4389","489","69","164841","-8344.519999999997"
"MC003390","2025-12-15","Google Ads","Campaign 3390","55000","23390","4390","490","70","167300","-8155.999999999993"
"MC003391","2025-12-16","Instagram","Campaign 3391","55500","23391","4391","491","71","169761","-7966.919999999998"
"MC003392","2025-12-17","Email","Campaign 3392","56000","23392","4392","492","72","172224","-7777.279999999999"
"MC003393","2025-12-18","Referral","Campaign 3393","56500","23393","4393","493","73","174689","-7587.0799999999945"
"MC003394","2025-12-19","Organic Search","Campaign 3394","57000","23394","4394","494","74","177156","-7396.319999999992"
"MC003395","2025-12-20","Google Ads","Campaign 3395","57500","23395","4395","495","75","179625","-7204.999999999993"
"MC003396","2025-12-21","Instagram","Campaign 3396","58000","23396","4396","496","76","182096","-7013.119999999995"
"MC003397","2025-12-22","Email","Campaign 3397","58500","23397","4397","497","77","184569","-6820.679999999993"
"MC003398","2025-12-23","Referral","Campaign 3398","59000","23398","4398","498","78","187044","-6627.679999999993"
"MC003399","2025-12-24","Organic Search","Campaign 3399","59500","23399","4399","499","79","189521","-6434.119999999995"
"MC003400","2025-12-25","Google Ads","Campaign 3400","10000","23400","4400","500","80","192000","43760.00000000001"
"MC003401","2025-12-26","Instagram","Campaign 3401","10500","23401","4401","501","81","194481","43954.68000000001"
"MC003402","2025-12-27","Email","Campaign 3402","11000","23402","4402","502","82","196964","44149.920000000006"
"MC003403","2025-12-28","Referral","Campaign 3403","11500","23403","4403","503","83","199449","44345.72000000001"
"MC003404","2025-12-29","Organic Search","Campaign 3404","12000","23404","4404","504","84","201936","44542.08"
"MC003405","2025-12-30","Google Ads","Campaign 3405","12500","23405","4405","505","85","204425","44739.00000000001"
"MC003406","2025-12-31","Instagram","Campaign 3406","13000","23406","4406","506","86","206916","44936.48"
"MC003407","2026-01-01","Email","Campaign 3407","13500","23407","4407","507","87","209409","45134.520000000004"
"MC003408","2026-01-02","Referral","Campaign 3408","14000","23408","4408","508","88","211904","45333.12"
"MC003409","2026-01-03","Organic Search","Campaign 3409","14500","23409","4409","509","89","214401","45532.280000000006"
"MC003410","2026-01-04","Google Ads","Campaign 3410","15000","23410","4410","510","90","216900","45732.00000000001"
"MC003411","2026-01-05","Instagram","Campaign 3411","15500","23411","4411","511","91","219401","45932.280000000006"
"MC003412","2026-01-06","Email","Campaign 3412","16000","23412","4412","512","92","221904","46133.12"
"MC003413","2026-01-07","Referral","Campaign 3413","16500","23413","4413","513","93","224409","46334.520000000004"
"MC003414","2026-01-08","Organic Search","Campaign 3414","17000","23414","4414","514","94","226916","46536.48"
"MC003415","2026-01-09","Google Ads","Campaign 3415","17500","23415","4415","515","95","229425","46739.00000000001"
"MC003416","2026-01-10","Instagram","Campaign 3416","18000","23416","4416","516","96","231936","46942.08000000001"
"MC003417","2026-01-11","Email","Campaign 3417","18500","23417","4417","517","97","234449","47145.72"
"MC003418","2026-01-12","Referral","Campaign 3418","19000","23418","4418","518","98","236964","47349.92000000001"
"MC003419","2026-01-13","Organic Search","Campaign 3419","19500","23419","4419","519","99","239481","47554.68000000001"
"MC003420","2026-01-14","Google Ads","Campaign 3420","20000","23420","4420","520","10","24200","-13224"
"MC003421","2026-01-15","Instagram","Campaign 3421","20500","23421","4421","521","11","26631","-13043.32"
"MC003422","2026-01-16","Email","Campaign 3422","21000","23422","4422","522","12","29064","-12862.079999999998"
"MC003423","2026-01-17","Referral","Campaign 3423","21500","23423","4423","523","13","31499","-12680.279999999999"
"MC003424","2026-01-18","Organic Search","Campaign 3424","22000","23424","4424","524","14","33936","-12497.919999999998"
"MC003425","2026-01-19","Google Ads","Campaign 3425","22500","23425","4425","525","15","36375","-12314.999999999998"
"MC003426","2026-01-20","Instagram","Campaign 3426","23000","23426","4426","526","16","38816","-12131.519999999999"
"MC003427","2026-01-21","Email","Campaign 3427","23500","23427","4427","527","17","41259","-11947.48"
"MC003428","2026-01-22","Referral","Campaign 3428","24000","23428","4428","528","18","43704","-11762.88"
"MC003429","2026-01-23","Organic Search","Campaign 3429","24500","23429","4429","529","19","46151","-11577.72"
"MC003430","2026-01-24","Google Ads","Campaign 3430","25000","23430","4430","530","20","48600","-11391.999999999998"
"MC003431","2026-01-25","Instagram","Campaign 3431","25500","23431","4431","531","21","51051","-11205.72"
"MC003432","2026-01-26","Email","Campaign 3432","26000","23432","4432","532","22","53504","-11018.88"
"MC003433","2026-01-27","Referral","Campaign 3433","26500","23433","4433","533","23","55959","-10831.479999999998"
"MC003434","2026-01-28","Organic Search","Campaign 3434","27000","23434","4434","534","24","58416","-10643.519999999999"
"MC003435","2026-01-29","Google Ads","Campaign 3435","27500","23435","4435","535","25","60875","-10455"
"MC003436","2026-01-30","Instagram","Campaign 3436","28000","23436","4436","536","26","63336","-10265.919999999998"
"MC003437","2026-01-31","Email","Campaign 3437","28500","23437","4437","537","27","65799","-10076.279999999999"
"MC003438","2026-02-01","Referral","Campaign 3438","29000","23438","4438","538","28","68264","-9886.079999999998"
"MC003439","2026-02-02","Organic Search","Campaign 3439","29500","23439","4439","539","29","70731","-9695.32"
"MC003440","2026-02-03","Google Ads","Campaign 3440","30000","23440","4440","540","30","73200","-9503.999999999996"
"MC003441","2026-02-04","Instagram","Campaign 3441","30500","23441","4441","541","31","75671","-9312.119999999999"
"MC003442","2026-02-05","Email","Campaign 3442","31000","23442","4442","542","32","78144","-9119.679999999997"
