"Complaint_ID","Customer_ID","Order_ID","Complaint_Date","Category","Severity","Resolution_Date","Resolution_Status","Satisfaction_Score"
"CP0006009","C006010","O0006010","2026-02-17","Refund","Medium","2026-02-26","Resolved","5"
"CP0006010","C006011","O0006011","2026-02-18","Payment","Low","2026-02-28","Resolved","1"
"CP0006011","C006012","O0006012","2026-02-19","Payment","High","2026-03-02","Resolved","2"
"CP0006012","C006013","O0006013","2026-02-20","Payment","Low","2026-02-20","Resolved","3"
"CP0006013","C006014","O0006014","2026-02-21","Payment","High","2026-02-22","Resolved","4"
"CP0006014","C006015","O0006015","2026-02-22","Refund","Medium","2026-02-24","Resolved","5"
"CP0006015","C006016","O0006016","2026-02-23","Refund","Critical","2026-02-26","Resolved","1"
"CP0006016","C006017","O0006017","2026-02-24","Delivery","Critical","","Open",""
"CP0006017","C006018","O0006018","2026-02-25","Payment","High","2026-03-02","Resolved","3"
"CP0006018","C006019","O0006019","2026-02-26","Refund","Critical","2026-03-04","Resolved","4"
"CP0006019","C006020","O0006020","2026-02-27","Support","Medium","2026-03-06","Resolved","5"
"CP0006020","C006021","O0006021","2026-02-28","Refund","Critical","2026-03-08","Resolved","1"
"CP0006021","C006022","O0006022","2026-03-01","Support","Medium","2026-03-10","Resolved","2"
"CP0006022","C006023","O0006023","2026-03-02","Refund","High","2026-03-12","Resolved","3"
"CP0006023","C006024","O0006024","2026-03-03","Payment","Low","2026-03-14","Resolved","4"
"CP0006024","C006025","O0006025","2026-03-04","Delivery","Low","","Open",""
"CP0006025","C006026","O0006026","2026-03-05","Payment","Critical","2026-03-06","Resolved","1"
"CP0006026","C006027","O0006027","2026-03-06","Support","Critical","2026-03-08","Resolved","2"
"CP0006027","C006028","O0006028","2026-03-07","Delivery","High","2026-03-10","Resolved","3"
"CP0006028","C006029","O0006029","2026-03-08","Delivery","Critical","2026-03-12","Resolved","4"
"CP0006029","C006030","O0006030","2026-03-09","Delivery","High","2026-03-14","Resolved","5"
"CP0006030","C006031","O0006031","2026-03-10","Payment","High","2026-03-16","Resolved","1"
"CP0006031","C006032","O0006032","2026-03-11","Delivery","Critical","2026-03-18","Resolved","2"
"CP0006032","C006033","O0006033","2026-03-12","Support","High","","Open",""
"CP0006033","C006034","O0006034","2026-03-13","Delivery","Critical","2026-03-22","Resolved","4"
"CP0006034","C006035","O0006035","2026-03-14","Product","Medium","2026-03-24","Resolved","5"
"CP0006035","C006036","O0006036","2026-03-15","Payment","Low","2026-03-26","Resolved","1"
"CP0006036","C006037","O0006037","2026-03-16","Support","Critical","2026-03-16","Resolved","2"
"CP0006037","C006038","O0006038","2026-03-17","Delivery","Low","2026-03-18","Resolved","3"
"CP0006038","C006039","O0006039","2026-03-18","Product","Low","2026-03-20","Resolved","4"
"CP0006039","C006040","O0006040","2026-03-19","Payment","Medium","2026-03-22","Resolved","5"
"CP0006040","C006041","O0006041","2026-03-20","Product","High","","Open",""
"CP0006041","C006042","O0006042","2026-03-21","Refund","Medium","2026-03-26","Resolved","2"
"CP0006042","C006043","O0006043","2026-03-22","Refund","High","2026-03-28","Resolved","3"
"CP0006043","C006044","O0006044","2026-03-23","Product","Low","2026-03-30","Resolved","4"
"CP0006044","C006045","O0006045","2026-03-24","Product","Low","2026-04-01","Resolved","5"
"CP0006045","C006046","O0006046","2026-03-25","Delivery","Critical","2026-04-03","Resolved","1"
"CP0006046","C006047","O0006047","2026-03-26","Delivery","High","2026-04-05","Resolved","2"
"CP0006047","C006048","O0006048","2026-03-27","Support","Low","2026-04-07","Resolved","3"
"CP0006048","C006049","O0006049","2026-03-28","Payment","High","","Open",""
"CP0006049","C006050","O0006050","2026-03-29","Refund","High","2026-03-30","Resolved","5"
"CP0006050","C006051","O0006051","2026-03-30","Refund","Medium","2026-04-01","Resolved","1"
"CP0006051","C006052","O0006052","2026-03-31","Product","High","2026-04-03","Resolved","2"
"CP0006052","C006053","O0006053","2026-04-01","Support","Low","2026-04-05","Resolved","3"
"CP0006053","C006054","O0006054","2026-04-02","Delivery","Medium","2026-04-07","Resolved","4"
"CP0006054","C006055","O0006055","2026-04-03","Product","Critical","2026-04-09","Resolved","5"
"CP0006055","C006056","O0006056","2026-04-04","Product","Critical","2026-04-11","Resolved","1"
"CP0006056","C006057","O0006057","2026-04-05","Delivery","Low","","Open",""
"CP0006057","C006058","O0006058","2026-04-06","Refund","High","2026-04-15","Resolved","3"
"CP0006058","C006059","O0006059","2026-04-07","Refund","High","2026-04-17","Resolved","4"
"CP0006059","C006060","O0006060","2026-04-08","Refund","Low","2026-04-19","Resolved","5"
"CP0006060","C006061","O0006061","2026-04-09","Product","High","2026-04-09","Resolved","1"
"CP0006061","C006062","O0006062","2026-04-10","Refund","Medium","2026-04-11","Resolved","2"
"CP0006062","C006063","O0006063","2026-04-11","Refund","Low","2026-04-13","Resolved","3"
"CP0006063","C006064","O0006064","2026-04-12","Product","High","2026-04-15","Resolved","4"
"CP0006064","C006065","O0006065","2026-04-13","Refund","Medium","","Open",""
"CP0006065","C006066","O0006066","2026-04-14","Payment","High","2026-04-19","Resolved","1"
"CP0006066","C006067","O0006067","2026-04-15","Payment","High","2026-04-21","Resolved","2"
"CP0006067","C006068","O0006068","2026-04-16","Product","High","2026-04-23","Resolved","3"
"CP0006068","C006069","O0006069","2026-04-17","Support","Critical","2026-04-25","Resolved","4"
"CP0006069","C006070","O0006070","2026-04-18","Refund","High","2026-04-27","Resolved","5"
"CP0006070","C006071","O0006071","2026-04-19","Support","Low","2026-04-29","Resolved","1"
"CP0006071","C006072","O0006072","2026-04-20","Support","Low","2026-05-01","Resolved","2"
"CP0006072","C006073","O0006073","2026-04-21","Product","High","","Open",""
"CP0006073","C006074","O0006074","2026-04-22","Product","Medium","2026-04-23","Resolved","4"
"CP0006074","C006075","O0006075","2026-04-23","Support","Critical","2026-04-25","Resolved","5"
"CP0006075","C006076","O0006076","2026-04-24","Support","Low","2026-04-27","Resolved","1"
"CP0006076","C006077","O0006077","2026-04-25","Product","Medium","2026-04-29","Resolved","2"
"CP0006077","C006078","O0006078","2026-04-26","Product","Low","2026-05-01","Resolved","3"
"CP0006078","C006079","O0006079","2026-04-27","Payment","High","2026-05-03","Resolved","4"
"CP0006079","C006080","O0006080","2026-04-28","Refund","High","2026-05-05","Resolved","5"
"CP0006080","C006081","O0006081","2026-04-29","Payment","Low","","Open",""
"CP0006081","C006082","O0006082","2026-04-30","Payment","Critical","2026-05-09","Resolved","2"
"CP0006082","C006083","O0006083","2026-05-01","Refund","Low","2026-05-11","Resolved","3"
"CP0006083","C006084","O0006084","2026-05-02","Delivery","Critical","2026-05-13","Resolved","4"
"CP0006084","C006085","O0006085","2026-05-03","Delivery","Low","2026-05-03","Resolved","5"
"CP0006085","C006086","O0006086","2026-05-04","Payment","High","2026-05-05","Resolved","1"
"CP0006086","C006087","O0006087","2026-05-05","Support","Medium","2026-05-07","Resolved","2"
"CP0006087","C006088","O0006088","2026-05-06","Product","Critical","2026-05-09","Resolved","3"
"CP0006088","C006089","O0006089","2026-05-07","Support","Critical","","Open",""
"CP0006089","C006090","O0006090","2026-05-08","Refund","High","2026-05-13","Resolved","5"
"CP0006090","C006091","O0006091","2026-05-09","Product","Low","2026-05-15","Resolved","1"
"CP0006091","C006092","O0006092","2026-05-10","Payment","High","2026-05-17","Resolved","2"
"CP0006092","C006093","O0006093","2026-05-11","Product","Low","2026-05-19","Resolved","3"
"CP0006093","C006094","O0006094","2026-05-12","Refund","Low","2026-05-21","Resolved","4"
"CP0006094","C006095","O0006095","2026-05-13","Delivery","Low","2026-05-23","Resolved","5"
"CP0006095","C006096","O0006096","2026-05-14","Product","Medium","2026-05-25","Resolved","1"
"CP0006096","C006097","O0006097","2026-05-15","Delivery","Critical","","Open",""
"CP0006097","C006098","O0006098","2026-05-16","Support","Medium","2026-05-17","Resolved","3"
"CP0006098","C006099","O0006099","2026-05-17","Support","Low","2026-05-19","Resolved","4"
"CP0006099","C006100","O0006100","2026-05-18","Delivery","Critical","2026-05-21","Resolved","5"
"CP0006100","C006101","O0006101","2026-05-19","Product","High","2026-05-23","Resolved","1"
"CP0006101","C006102","O0006102","2026-05-20","Refund","Medium","2026-05-25","Resolved","2"
"CP0006102","C006103","O0006103","2026-05-21","Refund","High","2026-05-27","Resolved","3"
"CP0006103","C006104","O0006104","2026-05-22","Support","Critical","2026-05-29","Resolved","4"
"CP0006104","C006105","O0006105","2026-05-23","Support","Critical","","Open",""
"CP0006105","C006106","O0006106","2026-05-24","Delivery","Low","2026-06-02","Resolved","1"
"CP0006106","C006107","O0006107","2026-05-25","Refund","High","2026-06-04","Resolved","2"
"CP0006107","C006108","O0006108","2026-05-26","Payment","Low","2026-06-06","Resolved","3"
"CP0006108","C006109","O0006109","2026-05-27","Support","High","2026-05-27","Resolved","4"
"CP0006109","C006110","O0006110","2026-05-28","Payment","Medium","2026-05-29","Resolved","5"
"CP0006110","C006111","O0006111","2026-05-29","Delivery","Low","2026-05-31","Resolved","1"
"CP0006111","C006112","O0006112","2026-05-30","Refund","Critical","2026-06-02","Resolved","2"
"CP0006112","C006113","O0006113","2026-05-31","Payment","Medium","","Open",""
"CP0006113","C006114","O0006114","2026-06-01","Refund","Low","2026-06-06","Resolved","4"
"CP0006114","C006115","O0006115","2026-06-02","Delivery","Low","2026-06-08","Resolved","5"
"CP0006115","C006116","O0006116","2026-06-03","Refund","Medium","2026-06-10","Resolved","1"
"CP0006116","C006117","O0006117","2026-06-04","Refund","Critical","2026-06-12","Resolved","2"
"CP0006117","C006118","O0006118","2026-06-05","Product","Medium","2026-06-14","Resolved","3"
"CP0006118","C006119","O0006119","2026-06-06","Delivery","High","2026-06-16","Resolved","4"
"CP0006119","C006120","O0006120","2026-06-07","Payment","Medium","2026-06-18","Resolved","5"
"CP0006120","C006121","O0006121","2026-06-08","Payment","High","","Open",""
"CP0006121","C006122","O0006122","2026-06-09","Refund","Low","2026-06-10","Resolved","2"
"CP0006122","C006123","O0006123","2026-06-10","Support","Medium","2026-06-12","Resolved","3"
"CP0006123","C006124","O0006124","2026-06-11","Refund","Critical","2026-06-14","Resolved","4"
"CP0006124","C006125","O0006125","2026-06-12","Support","Critical","2026-06-16","Resolved","5"
"CP0006125","C006126","O0006126","2026-06-13","Product","Critical","2026-06-18","Resolved","1"
"CP0006126","C006127","O0006127","2026-06-14","Delivery","High","2026-06-20","Resolved","2"
"CP0006127","C006128","O0006128","2026-06-15","Refund","Medium","2026-06-22","Resolved","3"
"CP0006128","C006129","O0006129","2026-06-16","Product","Critical","","Open",""
"CP0006129","C006130","O0006130","2026-06-17","Product","Critical","2026-06-26","Resolved","5"
"CP0006130","C006131","O0006131","2026-06-18","Refund","Critical","2026-06-28","Resolved","1"
"CP0006131","C006132","O0006132","2026-06-19","Payment","Medium","2026-06-30","Resolved","2"
"CP0006132","C006133","O0006133","2026-06-20","Product","Critical","2026-06-20","Resolved","3"
"CP0006133","C006134","O0006134","2026-06-21","Delivery","Medium","2026-06-22","Resolved","4"
"CP0006134","C006135","O0006135","2026-06-22","Payment","Medium","2026-06-24","Resolved","5"
"CP0006135","C006136","O0006136","2026-06-23","Support","High","2026-06-26","Resolved","1"
"CP0006136","C006137","O0006137","2026-06-24","Refund","Critical","","Open",""
"CP0006137","C006138","O0006138","2026-06-25","Payment","Medium","2026-06-30","Resolved","3"
"CP0006138","C006139","O0006139","2026-06-26","Product","Medium","2026-07-02","Resolved","4"
"CP0006139","C006140","O0006140","2026-06-27","Delivery","Low","2026-07-04","Resolved","5"
"CP0006140","C006141","O0006141","2026-06-28","Refund","Medium","2026-07-06","Resolved","1"
"CP0006141","C006142","O0006142","2026-06-29","Refund","Low","2026-07-08","Resolved","2"
"CP0006142","C006143","O0006143","2026-06-30","Payment","Medium","2026-07-10","Resolved","3"
"CP0006143","C006144","O0006144","2026-07-01","Payment","Medium","2026-07-12","Resolved","4"
"CP0006144","C006145","O0006145","2026-07-02","Refund","High","","Open",""
"CP0006145","C006146","O0006146","2026-07-03","Support","Critical","2026-07-04","Resolved","1"
"CP0006146","C006147","O0006147","2026-07-04","Refund","Low","2026-07-06","Resolved","2"
"CP0006147","C006148","O0006148","2026-07-05","Product","Critical","2026-07-08","Resolved","3"
"CP0006148","C006149","O0006149","2026-07-06","Refund","Medium","2026-07-10","Resolved","4"
"CP0006149","C006150","O0006150","2026-07-07","Payment","Low","2026-07-12","Resolved","5"
"CP0006150","C006151","O0006151","2026-07-08","Refund","Critical","2026-07-14","Resolved","1"
"CP0006151","C006152","O0006152","2026-07-09","Support","Medium","2026-07-16","Resolved","2"
"CP0006152","C006153","O0006153","2026-07-10","Product","Critical","","Open",""
"CP0006153","C006154","O0006154","2026-07-11","Delivery","High","2026-07-20","Resolved","4"
"CP0006154","C006155","O0006155","2026-07-12","Payment","Critical","2026-07-22","Resolved","5"
"CP0006155","C006156","O0006156","2026-07-13","Refund","Low","2026-07-24","Resolved","1"
"CP0006156","C006157","O0006157","2026-07-14","Payment","Low","2026-07-14","Resolved","2"
"CP0006157","C006158","O0006158","2026-07-15","Delivery","High","2026-07-16","Resolved","3"
"CP0006158","C006159","O0006159","2026-07-16","Support","Critical","2026-07-18","Resolved","4"
"CP0006159","C006160","O0006160","2026-07-17","Delivery","Low","2026-07-20","Resolved","5"
"CP0006160","C006161","O0006161","2026-07-18","Refund","Low","","Open",""
"CP0006161","C006162","O0006162","2026-07-19","Payment","High","2026-07-24","Resolved","2"
"CP0006162","C006163","O0006163","2026-07-20","Refund","Low","2026-07-26","Resolved","3"
"CP0006163","C006164","O0006164","2026-07-21","Refund","High","2026-07-28","Resolved","4"
"CP0006164","C006165","O0006165","2026-07-22","Support","Critical","2026-07-30","Resolved","5"
"CP0006165","C006166","O0006166","2026-07-23","Product","Medium","2026-08-01","Resolved","1"
"CP0006166","C006167","O0006167","2026-07-24","Support","Medium","2026-08-03","Resolved","2"
"CP0006167","C006168","O0006168","2026-07-25","Delivery","Low","2026-08-05","Resolved","3"
"CP0006168","C006169","O0006169","2026-07-26","Support","Medium","","Open",""
"CP0006169","C006170","O0006170","2026-07-27","Product","Medium","2026-07-28","Resolved","5"
"CP0006170","C006171","O0006171","2026-07-28","Product","Medium","2026-07-30","Resolved","1"
"CP0006171","C006172","O0006172","2026-07-29","Delivery","Low","2026-08-01","Resolved","2"
"CP0006172","C006173","O0006173","2026-07-30","Product","Low","2026-08-03","Resolved","3"
"CP0006173","C006174","O0006174","2026-07-31","Delivery","Low","2026-08-05","Resolved","4"
"CP0006174","C006175","O0006175","2026-08-01","Delivery","High","2026-08-07","Resolved","5"
"CP0006175","C006176","O0006176","2026-08-02","Refund","Critical","2026-08-09","Resolved","1"
"CP0006176","C006177","O0006177","2026-08-03","Product","Low","","Open",""
"CP0006177","C006178","O0006178","2026-08-04","Payment","Medium","2026-08-13","Resolved","3"
"CP0006178","C006179","O0006179","2026-08-05","Support","High","2026-08-15","Resolved","4"
"CP0006179","C006180","O0006180","2026-08-06","Product","Critical","2026-08-17","Resolved","5"
"CP0006180","C006181","O0006181","2026-08-07","Refund","Critical","2026-08-07","Resolved","1"
"CP0006181","C006182","O0006182","2026-08-08","Product","Medium","2026-08-09","Resolved","2"
"CP0006182","C006183","O0006183","2026-08-09","Support","Low","2026-08-11","Resolved","3"
"CP0006183","C006184","O0006184","2026-08-10","Support","High","2026-08-13","Resolved","4"
"CP0006184","C006185","O0006185","2026-08-11","Refund","Low","","Open",""
"CP0006185","C006186","O0006186","2026-08-12","Product","Critical","2026-08-17","Resolved","1"
"CP0006186","C006187","O0006187","2026-08-13","Refund","Low","2026-08-19","Resolved","2"
"CP0006187","C006188","O0006188","2026-08-14","Support","Medium","2026-08-21","Resolved","3"
"CP0006188","C006189","O0006189","2026-08-15","Product","Critical","2026-08-23","Resolved","4"
"CP0006189","C006190","O0006190","2026-08-16","Support","High","2026-08-25","Resolved","5"
"CP0006190","C006191","O0006191","2026-08-17","Payment","Medium","2026-08-27","Resolved","1"
"CP0006191","C006192","O0006192","2026-08-18","Refund","Critical","2026-08-29","Resolved","2"
