"Payment_ID","Invoice_ID","Customer_ID","Payment_Date","Payment_Method","Payment_Amount","Payment_Fee","Payment_Status"
"PAY0050443","INV0050443","C010444","2025-12-03","Bank Transfer","8531.00","153.56","Successful"
"PAY0050444","INV0050444","C010445","2025-12-04","Bank Transfer","8648.00","155.66","Successful"
"PAY0050445","INV0050445","C010446","2025-12-05","Bank Transfer","8765.00","157.77","Successful"
"PAY0050446","INV0050446","C010447","2025-12-06","UPI","8882.00","159.88","Successful"
"PAY0050447","INV0050447","C010448","2025-12-07","Bank Transfer","8999.00","161.98","Successful"
"PAY0050448","INV0050448","C010449","2025-12-08","Bank Transfer","9116.00","164.09","Successful"
"PAY0050449","INV0050449","C010450","2025-12-09","Wallet","9233.00","166.19","Successful"
"PAY0050450","INV0050450","C010451","2025-12-10","Card","9350.00","168.30","Successful"
"PAY0050451","INV0050451","C010452","2025-12-11","Wallet","9467.00","170.41","Successful"
"PAY0050452","INV0050452","C010453","2025-12-12","Wallet","9584.00","172.51","Successful"
"PAY0050453","INV0050453","C010454","2025-12-13","UPI","9701.00","174.62","Successful"
"PAY0050454","INV0050454","C010455","2025-12-14","UPI","9818.00","176.72","Successful"
"PAY0050455","INV0050455","C010456","2025-12-15","UPI","9935.00","178.83","Successful"
"PAY0050456","INV0050456","C010457","2025-12-16","Card","10052.00","180.94","Failed"
"PAY0050457","INV0050457","C010458","2025-12-17","Card","10169.00","183.04","Successful"
"PAY0050458","INV0050458","C010459","2025-12-18","Bank Transfer","10286.00","185.15","Successful"
"PAY0050459","INV0050459","C010460","2025-12-19","UPI","10403.00","187.25","Successful"
"PAY0050460","INV0050460","C010461","2025-12-20","Bank Transfer","10520.00","189.36","Successful"
"PAY0050461","INV0050461","C010462","2025-12-21","Bank Transfer","10637.00","191.47","Successful"
"PAY0050462","INV0050462","C010463","2025-12-22","UPI","10754.00","193.57","Successful"
"PAY0050463","INV0050463","C010464","2025-12-23","Bank Transfer","10871.00","195.68","Successful"
"PAY0050464","INV0050464","C010465","2025-12-24","UPI","10988.00","197.78","Successful"
"PAY0050465","INV0050465","C010466","2025-12-25","Wallet","11105.00","199.89","Successful"
"PAY0050466","INV0050466","C010467","2025-12-26","Bank Transfer","11222.00","202.00","Successful"
"PAY0050467","INV0050467","C010468","2025-12-27","Card","11339.00","204.10","Successful"
"PAY0050468","INV0050468","C010469","2025-12-28","UPI","11456.00","206.21","Successful"
"PAY0050469","INV0050469","C010470","2025-12-29","Card","11573.00","208.31","Successful"
"PAY0050470","INV0050470","C010471","2025-12-30","Wallet","11690.00","210.42","Successful"
"PAY0050471","INV0050471","C010472","2025-12-31","Card","11807.00","212.53","Successful"
"PAY0050472","INV0050472","C010473","2026-01-01","Wallet","11924.00","214.63","Successful"
"PAY0050473","INV0050473","C010474","2026-01-02","Card","12041.00","216.74","Failed"
"PAY0050474","INV0050474","C010475","2026-01-03","Card","12158.00","218.84","Successful"
"PAY0050475","INV0050475","C010476","2026-01-04","Bank Transfer","12275.00","220.95","Successful"
"PAY0050476","INV0050476","C010477","2026-01-05","Card","12392.00","223.06","Successful"
"PAY0050477","INV0050477","C010478","2026-01-06","Bank Transfer","12509.00","225.16","Successful"
"PAY0050478","INV0050478","C010479","2026-01-07","Bank Transfer","12626.00","227.27","Successful"
"PAY0050479","INV0050479","C010480","2026-01-08","UPI","12743.00","229.37","Successful"
"PAY0050480","INV0050480","C010481","2026-01-09","Bank Transfer","12860.00","231.48","Successful"
"PAY0050481","INV0050481","C010482","2026-01-10","Wallet","12977.00","233.59","Successful"
"PAY0050482","INV0050482","C010483","2026-01-11","Bank Transfer","13094.00","235.69","Successful"
"PAY0050483","INV0050483","C010484","2026-01-12","UPI","13211.00","237.80","Successful"
"PAY0050484","INV0050484","C010485","2026-01-13","Card","13328.00","239.90","Successful"
"PAY0050485","INV0050485","C010486","2026-01-14","UPI","13445.00","242.01","Successful"
"PAY0050486","INV0050486","C010487","2026-01-15","Card","13562.00","244.12","Successful"
"PAY0050487","INV0050487","C010488","2026-01-16","Card","13679.00","246.22","Successful"
"PAY0050488","INV0050488","C010489","2026-01-17","Card","13796.00","248.33","Successful"
"PAY0050489","INV0050489","C010490","2026-01-18","Wallet","13913.00","250.43","Successful"
"PAY0050490","INV0050490","C010491","2026-01-19","Card","14030.00","252.54","Failed"
"PAY0050491","INV0050491","C010492","2026-01-20","Bank Transfer","14147.00","254.65","Successful"
"PAY0050492","INV0050492","C010493","2026-01-21","Bank Transfer","14264.00","256.75","Successful"
"PAY0050493","INV0050493","C010494","2026-01-22","UPI","14381.00","258.86","Successful"
"PAY0050494","INV0050494","C010495","2026-01-23","Card","14498.00","260.96","Successful"
"PAY0050495","INV0050495","C010496","2026-01-24","Bank Transfer","14615.00","263.07","Successful"
"PAY0050496","INV0050496","C010497","2026-01-25","Wallet","14732.00","265.18","Successful"
"PAY0050497","INV0050497","C010498","2026-01-26","Wallet","14849.00","267.28","Successful"
"PAY0050498","INV0050498","C010499","2026-01-27","Wallet","14966.00","269.39","Successful"
"PAY0050499","INV0050499","C010500","2026-01-28","Bank Transfer","15083.00","271.49","Successful"
"PAY0050500","INV0050500","C010501","2026-01-29","Card","15200.00","273.60","Successful"
"PAY0050501","INV0050501","C010502","2026-01-30","Bank Transfer","15317.00","275.71","Successful"
"PAY0050502","INV0050502","C010503","2026-01-31","Wallet","15434.00","277.81","Successful"
"PAY0050503","INV0050503","C010504","2026-02-01","Card","15551.00","279.92","Successful"
"PAY0050504","INV0050504","C010505","2026-02-02","Bank Transfer","15668.00","282.02","Successful"
"PAY0050505","INV0050505","C010506","2026-02-03","UPI","15785.00","284.13","Successful"
"PAY0050506","INV0050506","C010507","2026-02-04","Card","15902.00","286.24","Successful"
"PAY0050507","INV0050507","C010508","2026-02-05","Wallet","16019.00","288.34","Failed"
"PAY0050508","INV0050508","C010509","2026-02-06","Wallet","16136.00","290.45","Successful"
"PAY0050509","INV0050509","C010510","2026-02-07","Card","16253.00","292.55","Successful"
"PAY0050510","INV0050510","C010511","2026-02-08","UPI","16370.00","294.66","Successful"
"PAY0050511","INV0050511","C010512","2026-02-09","Card","16487.00","296.77","Successful"
"PAY0050512","INV0050512","C010513","2026-02-10","UPI","16604.00","298.87","Successful"
"PAY0050513","INV0050513","C010514","2026-02-11","Card","16721.00","300.98","Successful"
"PAY0050514","INV0050514","C010515","2026-02-12","Wallet","16838.00","303.08","Successful"
"PAY0050515","INV0050515","C010516","2026-02-13","UPI","16955.00","305.19","Successful"
"PAY0050516","INV0050516","C010517","2026-02-14","UPI","17072.00","307.30","Successful"
"PAY0050517","INV0050517","C010518","2026-02-15","UPI","17189.00","309.40","Successful"
"PAY0050518","INV0050518","C010519","2026-02-16","UPI","17306.00","311.51","Successful"
"PAY0050519","INV0050519","C010520","2026-02-17","UPI","17423.00","313.61","Successful"
"PAY0050520","INV0050520","C010521","2026-02-18","UPI","17540.00","315.72","Successful"
"PAY0050521","INV0050521","C010522","2026-02-19","Card","17657.00","317.83","Successful"
"PAY0050522","INV0050522","C010523","2026-02-20","UPI","17774.00","319.93","Successful"
"PAY0050523","INV0050523","C010524","2026-02-21","Bank Transfer","17891.00","322.04","Successful"
"PAY0050524","INV0050524","C010525","2026-02-22","Wallet","18008.00","324.14","Failed"
"PAY0050525","INV0050525","C010526","2026-02-23","Bank Transfer","18125.00","326.25","Successful"
"PAY0050526","INV0050526","C010527","2026-02-24","UPI","18242.00","328.36","Successful"
"PAY0050527","INV0050527","C010528","2026-02-25","Wallet","18359.00","330.46","Successful"
"PAY0050528","INV0050528","C010529","2026-02-26","Bank Transfer","18476.00","332.57","Successful"
"PAY0050529","INV0050529","C010530","2026-02-27","Bank Transfer","18593.00","334.67","Successful"
"PAY0050530","INV0050530","C010531","2026-02-28","UPI","18710.00","336.78","Successful"
"PAY0050531","INV0050531","C010532","2026-03-01","Wallet","18827.00","338.89","Successful"
"PAY0050532","INV0050532","C010533","2026-03-02","Card","18944.00","340.99","Successful"
"PAY0050533","INV0050533","C010534","2026-03-03","UPI","19061.00","343.10","Successful"
"PAY0050534","INV0050534","C010535","2026-03-04","UPI","19178.00","345.20","Successful"
"PAY0050535","INV0050535","C010536","2026-03-05","Card","19295.00","347.31","Successful"
"PAY0050536","INV0050536","C010537","2026-03-06","UPI","19412.00","349.42","Successful"
"PAY0050537","INV0050537","C010538","2026-03-07","Bank Transfer","19529.00","351.52","Successful"
"PAY0050538","INV0050538","C010539","2026-03-08","Bank Transfer","19646.00","353.63","Successful"
"PAY0050539","INV0050539","C010540","2026-03-09","Bank Transfer","19763.00","355.73","Successful"
"PAY0050540","INV0050540","C010541","2026-03-10","Wallet","19880.00","357.84","Successful"
"PAY0050541","INV0050541","C010542","2026-03-11","Card","19997.00","359.95","Failed"
"PAY0050542","INV0050542","C010543","2026-03-12","Wallet","20114.00","362.05","Successful"
"PAY0050543","INV0050543","C010544","2026-03-13","UPI","20231.00","364.16","Successful"
"PAY0050544","INV0050544","C010545","2026-03-14","Bank Transfer","20348.00","366.26","Successful"
"PAY0050545","INV0050545","C010546","2026-03-15","Bank Transfer","20465.00","368.37","Successful"
"PAY0050546","INV0050546","C010547","2026-03-16","Wallet","20582.00","370.48","Successful"
"PAY0050547","INV0050547","C010548","2026-03-17","Card","20699.00","372.58","Successful"
"PAY0050548","INV0050548","C010549","2026-03-18","Bank Transfer","20816.00","374.69","Successful"
"PAY0050549","INV0050549","C010550","2026-03-19","Wallet","20933.00","376.79","Successful"
"PAY0050550","INV0050550","C010551","2026-03-20","Bank Transfer","21050.00","378.90","Successful"
"PAY0050551","INV0050551","C010552","2026-03-21","Card","21167.00","381.01","Successful"
"PAY0050552","INV0050552","C010553","2026-03-22","Card","21284.00","383.11","Successful"
"PAY0050553","INV0050553","C010554","2026-03-23","UPI","21401.00","385.22","Successful"
"PAY0050554","INV0050554","C010555","2026-03-24","UPI","21518.00","387.32","Successful"
"PAY0050555","INV0050555","C010556","2026-03-25","Card","21635.00","389.43","Successful"
"PAY0050556","INV0050556","C010557","2026-03-26","Card","21752.00","391.54","Successful"
"PAY0050557","INV0050557","C010558","2026-03-27","UPI","21869.00","393.64","Successful"
"PAY0050558","INV0050558","C010559","2026-03-28","Card","21986.00","395.75","Failed"
"PAY0050559","INV0050559","C010560","2026-03-29","Wallet","22103.00","397.85","Successful"
"PAY0050560","INV0050560","C010561","2026-03-30","UPI","22220.00","399.96","Successful"
"PAY0050561","INV0050561","C010562","2026-03-31","UPI","22337.00","402.07","Successful"
"PAY0050562","INV0050562","C010563","2026-04-01","Bank Transfer","22454.00","404.17","Successful"
"PAY0050563","INV0050563","C010564","2026-04-02","Bank Transfer","22571.00","406.28","Successful"
"PAY0050564","INV0050564","C010565","2026-04-03","Bank Transfer","22688.00","408.38","Successful"
"PAY0050565","INV0050565","C010566","2026-04-04","Card","22805.00","410.49","Successful"
"PAY0050566","INV0050566","C010567","2026-04-05","UPI","22922.00","412.60","Successful"
"PAY0050567","INV0050567","C010568","2026-04-06","UPI","23039.00","414.70","Successful"
"PAY0050568","INV0050568","C010569","2026-04-07","Bank Transfer","23156.00","416.81","Successful"
"PAY0050569","INV0050569","C010570","2026-04-08","UPI","23273.00","418.91","Successful"
"PAY0050570","INV0050570","C010571","2026-04-09","Bank Transfer","23390.00","421.02","Successful"
"PAY0050571","INV0050571","C010572","2026-04-10","UPI","23507.00","423.13","Successful"
"PAY0050572","INV0050572","C010573","2026-04-11","UPI","23624.00","425.23","Successful"
"PAY0050573","INV0050573","C010574","2026-04-12","Card","23741.00","427.34","Successful"
"PAY0050574","INV0050574","C010575","2026-04-13","Card","23858.00","429.44","Successful"
"PAY0050575","INV0050575","C010576","2026-04-14","UPI","23975.00","431.55","Failed"
"PAY0050576","INV0050576","C010577","2026-04-15","Card","24092.00","433.66","Successful"
"PAY0050577","INV0050577","C010578","2026-04-16","Card","24209.00","435.76","Successful"
"PAY0050578","INV0050578","C010579","2026-04-17","Bank Transfer","24326.00","437.87","Successful"
"PAY0050579","INV0050579","C010580","2026-04-18","UPI","24443.00","439.97","Successful"
"PAY0050580","INV0050580","C010581","2026-04-19","Card","24560.00","442.08","Successful"
"PAY0050581","INV0050581","C010582","2026-04-20","Card","24677.00","444.19","Successful"
"PAY0050582","INV0050582","C010583","2026-04-21","UPI","24794.00","446.29","Successful"
"PAY0050583","INV0050583","C010584","2026-04-22","Bank Transfer","24911.00","448.40","Successful"
"PAY0050584","INV0050584","C010585","2026-04-23","Bank Transfer","25028.00","450.50","Successful"
"PAY0050585","INV0050585","C010586","2026-04-24","UPI","25145.00","452.61","Successful"
"PAY0050586","INV0050586","C010587","2026-04-25","Bank Transfer","25262.00","454.72","Successful"
"PAY0050587","INV0050587","C010588","2026-04-26","Card","25379.00","456.82","Successful"
"PAY0050588","INV0050588","C010589","2026-04-27","Card","25496.00","458.93","Successful"
"PAY0050589","INV0050589","C010590","2026-04-28","Bank Transfer","25613.00","461.03","Successful"
"PAY0050590","INV0050590","C010591","2026-04-29","Bank Transfer","25730.00","463.14","Successful"
"PAY0050591","INV0050591","C010592","2026-04-30","Card","25847.00","465.25","Successful"
"PAY0050592","INV0050592","C010593","2026-05-01","Card","25964.00","467.35","Failed"
"PAY0050593","INV0050593","C010594","2026-05-02","UPI","26081.00","469.46","Successful"
"PAY0050594","INV0050594","C010595","2026-05-03","Bank Transfer","26198.00","471.56","Successful"
"PAY0050595","INV0050595","C010596","2026-05-04","Wallet","26315.00","473.67","Successful"
"PAY0050596","INV0050596","C010597","2026-05-05","Bank Transfer","26432.00","475.78","Successful"
"PAY0050597","INV0050597","C010598","2026-05-06","Bank Transfer","26549.00","477.88","Successful"
"PAY0050598","INV0050598","C010599","2026-05-07","UPI","26666.00","479.99","Successful"
"PAY0050599","INV0050599","C010600","2026-05-08","Wallet","26783.00","482.09","Successful"
"PAY0050600","INV0050600","C010601","2026-05-09","Wallet","3500.00","63.00","Successful"
"PAY0050601","INV0050601","C010602","2026-05-10","UPI","3617.00","65.11","Successful"
"PAY0050602","INV0050602","C010603","2026-05-11","Wallet","3734.00","67.21","Successful"
"PAY0050603","INV0050603","C010604","2026-05-12","Card","3851.00","69.32","Successful"
"PAY0050604","INV0050604","C010605","2026-05-13","UPI","3968.00","71.42","Successful"
"PAY0050605","INV0050605","C010606","2026-05-14","Bank Transfer","4085.00","73.53","Successful"
"PAY0050606","INV0050606","C010607","2026-05-15","Wallet","4202.00","75.64","Successful"
"PAY0050607","INV0050607","C010608","2026-05-16","Bank Transfer","4319.00","77.74","Successful"
"PAY0050608","INV0050608","C010609","2026-05-17","Wallet","4436.00","79.85","Successful"
"PAY0050609","INV0050609","C010610","2026-05-18","Bank Transfer","4553.00","81.95","Failed"
"PAY0050610","INV0050610","C010611","2026-05-19","Bank Transfer","4670.00","84.06","Successful"
"PAY0050611","INV0050611","C010612","2026-05-20","Card","4787.00","86.17","Successful"
"PAY0050612","INV0050612","C010613","2026-05-21","Card","4904.00","88.27","Successful"
"PAY0050613","INV0050613","C010614","2026-05-22","Card","5021.00","90.38","Successful"
"PAY0050614","INV0050614","C010615","2026-05-23","Wallet","5138.00","92.48","Successful"
"PAY0050615","INV0050615","C010616","2026-05-24","Bank Transfer","5255.00","94.59","Successful"
"PAY0050616","INV0050616","C010617","2026-05-25","UPI","5372.00","96.70","Successful"
"PAY0050617","INV0050617","C010618","2026-05-26","Card","5489.00","98.80","Successful"
"PAY0050618","INV0050618","C010619","2026-05-27","UPI","5606.00","100.91","Successful"
"PAY0050619","INV0050619","C010620","2026-05-28","Wallet","5723.00","103.01","Successful"
"PAY0050620","INV0050620","C010621","2026-05-29","UPI","5840.00","105.12","Successful"
"PAY0050621","INV0050621","C010622","2026-05-30","Bank Transfer","5957.00","107.23","Successful"
