"Order_Item_ID","Order_ID","Product_ID","Quantity","Unit_Price","Discount_Pct","Gross_Amount","Net_Amount"
"OI00118390","O0018390","P00391","1","16250.00","0.06","16250.00","1176.64"
"OI00118391","O0018391","P00392","2","16425.00","0.00","32850.00","2530.44"
"OI00118392","O0018392","P00393","3","16600.00","0.01","49800.00","3797.74"
"OI00118393","O0018393","P00394","4","16775.00","0.02","67100.00","5065.35"
"OI00118394","O0018394","P00395","5","16950.00","0.03","84750.00","6332.46"
"OI00118395","O0018395","P00396","1","17125.00","0.04","17125.00","1266.38"
"OI00118396","O0018396","P00397","2","17300.00","0.05","34600.00","2531.98"
"OI00118397","O0018397","P00398","3","17475.00","0.06","52425.00","3796.01"
"OI00118398","O0018398","P00399","4","17650.00","0.00","70600.00","5438.33"
"OI00118399","O0018399","P00400","5","17825.00","0.01","89125.00","6796.67"
"OI00118400","O0018400","P00401","1","500.00","0.02","500.00","37.74"
"OI00118401","O0018401","P00402","2","675.00","0.03","1350.00","100.87"
"OI00118402","O0018402","P00403","3","850.00","0.04","2550.00","188.57"
"OI00118403","O0018403","P00404","4","1025.00","0.05","4100.00","300.03"
"OI00118404","O0018404","P00405","5","1200.00","0.06","6000.00","434.45"
"OI00118405","O0018405","P00406","1","1375.00","0.00","1375.00","105.92"
"OI00118406","O0018406","P00407","2","1550.00","0.01","3100.00","236.41"
"OI00118407","O0018407","P00408","3","1725.00","0.02","5175.00","390.66"
"OI00118408","O0018408","P00409","4","1900.00","0.03","7600.00","567.87"
"OI00118409","O0018409","P00410","5","2075.00","0.04","10375.00","767.22"
"OI00118410","O0018410","P00411","1","2250.00","0.05","2250.00","164.65"
"OI00118411","O0018411","P00412","2","2425.00","0.06","4850.00","351.18"
"OI00118412","O0018412","P00413","3","2600.00","0.00","7800.00","600.84"
"OI00118413","O0018413","P00414","4","2775.00","0.01","11100.00","846.49"
"OI00118414","O0018414","P00415","5","2950.00","0.02","14750.00","1113.47"
"OI00118415","O0018415","P00416","1","3125.00","0.03","3125.00","233.50"
"OI00118416","O0018416","P00417","2","3300.00","0.04","6600.00","488.06"
"OI00118417","O0018417","P00418","3","3475.00","0.05","10425.00","762.89"
"OI00118418","O0018418","P00419","4","3650.00","0.06","14600.00","1057.16"
"OI00118419","O0018419","P00420","5","3825.00","0.00","19125.00","1473.20"
"OI00118420","O0018420","P00421","1","4000.00","0.01","4000.00","305.04"
"OI00118421","O0018421","P00422","2","4175.00","0.02","8350.00","630.34"
"OI00118422","O0018422","P00423","3","4350.00","0.03","13050.00","975.09"
"OI00118423","O0018423","P00424","4","4525.00","0.04","18100.00","1338.48"
"OI00118424","O0018424","P00425","5","4700.00","0.05","23500.00","1719.70"
"OI00118425","O0018425","P00426","1","4875.00","0.06","4875.00","352.99"
"OI00118426","O0018426","P00427","2","5050.00","0.00","10100.00","778.01"
"OI00118427","O0018427","P00428","3","5225.00","0.01","15675.00","1195.37"
"OI00118428","O0018428","P00429","4","5400.00","0.02","21600.00","1630.58"
"OI00118429","O0018429","P00430","5","5575.00","0.03","27875.00","2082.80"
"OI00118430","O0018430","P00431","1","5750.00","0.04","5750.00","425.21"
"OI00118431","O0018431","P00432","2","5925.00","0.05","11850.00","867.17"
"OI00118432","O0018432","P00433","3","6100.00","0.06","18300.00","1325.07"
"OI00118433","O0018433","P00434","4","6275.00","0.00","25100.00","1933.46"
"OI00118434","O0018434","P00435","5","6450.00","0.01","32250.00","2459.38"
"OI00118435","O0018435","P00436","1","6625.00","0.02","6625.00","500.12"
"OI00118436","O0018436","P00437","2","6800.00","0.03","13600.00","1016.18"
"OI00118437","O0018437","P00438","3","6975.00","0.04","20925.00","1547.38"
"OI00118438","O0018438","P00439","4","7150.00","0.05","28600.00","2092.91"
"OI00118439","O0018439","P00440","5","7325.00","0.06","36625.00","2651.96"
"OI00118440","O0018440","P00441","1","7500.00","0.00","7500.00","577.73"
"OI00118441","O0018441","P00442","2","7675.00","0.01","15350.00","1170.59"
"OI00118442","O0018442","P00443","3","7850.00","0.02","23550.00","1777.78"
"OI00118443","O0018443","P00444","4","8025.00","0.03","32100.00","2398.49"
"OI00118444","O0018444","P00445","5","8200.00","0.04","41000.00","3031.91"
"OI00118445","O0018445","P00446","1","8375.00","0.05","8375.00","612.87"
"OI00118446","O0018446","P00447","2","8550.00","0.06","17100.00","1238.18"
"OI00118447","O0018447","P00448","3","8725.00","0.00","26175.00","2016.27"
"OI00118448","O0018448","P00449","4","8900.00","0.01","35600.00","2714.85"
"OI00118449","O0018449","P00450","5","9075.00","0.02","45375.00","3425.34"
"OI00118450","O0018450","P00451","1","9250.00","0.03","9250.00","691.15"
"OI00118451","O0018451","P00452","2","9425.00","0.04","18850.00","1393.94"
"OI00118452","O0018452","P00453","3","9600.00","0.05","28800.00","2107.55"
"OI00118453","O0018453","P00454","4","9775.00","0.06","39100.00","2831.17"
"OI00118454","O0018454","P00455","5","9950.00","0.00","49750.00","3832.25"
"OI00118455","O0018455","P00456","1","10125.00","0.01","10125.00","772.13"
"OI00118456","O0018456","P00457","2","10300.00","0.02","20600.00","1555.09"
"OI00118457","O0018457","P00458","3","10475.00","0.03","31425.00","2348.05"
"OI00118458","O0018458","P00459","4","10650.00","0.04","42600.00","3150.23"
"OI00118459","O0018459","P00460","5","10825.00","0.05","54125.00","3960.80"
"OI00118460","O0018460","P00461","1","11000.00","0.06","11000.00","796.49"
"OI00118461","O0018461","P00462","2","11175.00","0.00","22350.00","1721.63"
"OI00118462","O0018462","P00463","3","11350.00","0.01","34050.00","2596.65"
"OI00118463","O0018463","P00464","4","11525.00","0.02","46100.00","3480.07"
"OI00118464","O0018464","P00465","5","11700.00","0.03","58500.00","4371.08"
"OI00118465","O0018465","P00466","1","11875.00","0.04","11875.00","878.14"
"OI00118466","O0018466","P00467","2","12050.00","0.05","24100.00","1763.61"
"OI00118467","O0018467","P00468","3","12225.00","0.06","36675.00","2655.58"
"OI00118468","O0018468","P00469","4","12400.00","0.00","49600.00","3820.70"
"OI00118469","O0018469","P00470","5","12575.00","0.01","62875.00","4794.84"
"OI00118470","O0018470","P00471","1","12750.00","0.02","12750.00","962.49"
"OI00118471","O0018471","P00472","2","12925.00","0.03","25850.00","1931.49"
"OI00118472","O0018472","P00473","3","13100.00","0.04","39300.00","2906.20"
"OI00118473","O0018473","P00474","4","13275.00","0.05","53100.00","3885.79"
"OI00118474","O0018474","P00475","5","13450.00","0.06","67250.00","4869.47"
"OI00118475","O0018475","P00476","1","13625.00","0.00","13625.00","1049.54"
"OI00118476","O0018476","P00477","2","13800.00","0.01","27600.00","2104.77"
"OI00118477","O0018477","P00478","3","13975.00","0.02","41925.00","3164.90"
"OI00118478","O0018478","P00479","4","14150.00","0.03","56600.00","4229.11"
"OI00118479","O0018479","P00480","5","14325.00","0.04","71625.00","5296.60"
"OI00118480","O0018480","P00481","1","14500.00","0.05","14500.00","1061.09"
"OI00118481","O0018481","P00482","2","14675.00","0.06","29350.00","2125.19"
"OI00118482","O0018482","P00483","3","14850.00","0.00","44550.00","3431.70"
"OI00118483","O0018483","P00484","4","15025.00","0.01","60100.00","4583.22"
"OI00118484","O0018484","P00485","5","15200.00","0.02","76000.00","5737.21"
"OI00118485","O0018485","P00486","1","15375.00","0.03","15375.00","1148.81"
"OI00118486","O0018486","P00487","2","15550.00","0.04","31100.00","2299.81"
"OI00118487","O0018487","P00488","3","15725.00","0.05","47175.00","3452.21"
"OI00118488","O0018488","P00489","4","15900.00","0.06","63600.00","4605.18"
"OI00118489","O0018489","P00490","5","16075.00","0.00","80375.00","6191.31"
"OI00118490","O0018490","P00491","1","16250.00","0.01","16250.00","1239.22"
"OI00118491","O0018491","P00492","2","16425.00","0.02","32850.00","2479.83"
"OI00118492","O0018492","P00493","3","16600.00","0.03","49800.00","3721.02"
"OI00118493","O0018493","P00494","4","16775.00","0.04","67100.00","4961.98"
"OI00118494","O0018494","P00495","5","16950.00","0.05","84750.00","6201.90"
"OI00118495","O0018495","P00496","1","17125.00","0.06","17125.00","1239.99"
"OI00118496","O0018496","P00497","2","17300.00","0.00","34600.00","2665.25"
"OI00118497","O0018497","P00498","3","17475.00","0.01","52425.00","3997.93"
"OI00118498","O0018498","P00499","4","17650.00","0.02","70600.00","5329.57"
"OI00118499","O0018499","P00500","5","17825.00","0.03","89125.00","6659.36"
"OI00118500","O0018500","P00501","1","500.00","0.04","500.00","36.97"
"OI00118501","O0018501","P00502","2","675.00","0.05","1350.00","98.79"
"OI00118502","O0018502","P00503","3","850.00","0.06","2550.00","184.64"
"OI00118503","O0018503","P00504","4","1025.00","0.00","4100.00","315.82"
"OI00118504","O0018504","P00505","5","1200.00","0.01","6000.00","457.56"
"OI00118505","O0018505","P00506","1","1375.00","0.02","1375.00","103.80"
"OI00118506","O0018506","P00507","2","1550.00","0.03","3100.00","231.63"
"OI00118507","O0018507","P00508","3","1725.00","0.04","5175.00","382.69"
"OI00118508","O0018508","P00509","4","1900.00","0.05","7600.00","556.16"
"OI00118509","O0018509","P00510","5","2075.00","0.06","10375.00","751.24"
"OI00118510","O0018510","P00511","1","2250.00","0.00","2250.00","173.32"
"OI00118511","O0018511","P99999","2","2425.00","0.01","4850.00","369.86"
"OI00118512","O0018512","P00513","3","2600.00","0.02","7800.00","588.82"
"OI00118513","O0018513","P00514","4","2775.00","0.03","11100.00","829.38"
"OI00118514","O0018514","P00515","5","2950.00","0.04","14750.00","1090.75"
"OI00118515","O0018515","P00516","1","3125.00","0.05","3125.00","228.68"
"OI00118516","O0018516","P00517","2","3300.00","0.06","6600.00","477.90"
"OI00118517","O0018517","P00518","3","3475.00","0.00","10425.00","803.04"
"OI00118518","O0018518","P00519","4","3650.00","0.01","14600.00","1113.39"
"OI00118519","O0018519","P00520","5","3825.00","0.02","19125.00","1443.74"
"OI00118520","O0018520","P00521","1","4000.00","0.03","4000.00","298.88"
"OI00118521","O0018521","P00522","2","4175.00","0.04","8350.00","617.47"
"OI00118522","O0018522","P00523","3","4350.00","0.05","13050.00","954.98"
"OI00118523","O0018523","P00524","4","4525.00","0.06","18100.00","1310.59"
"OI00118524","O0018524","P00525","5","4700.00","0.00","23500.00","1810.21"
"OI00118525","O0018525","P00526","1","4875.00","0.01","4875.00","371.77"
"OI00118526","O0018526","P00527","2","5050.00","0.02","10100.00","762.45"
"OI00118527","O0018527","P00528","3","5225.00","0.03","15675.00","1171.23"
"OI00118528","O0018528","P00529","4","5400.00","0.04","21600.00","1597.30"
"OI00118529","O0018529","P00530","5","5575.00","0.05","27875.00","2039.86"
"OI00118530","O0018530","P00531","1","5750.00","0.06","5750.00","416.35"
"OI00118531","O0018531","P00532","2","5925.00","0.00","11850.00","912.81"
"OI00118532","O0018532","P00533","3","6100.00","0.01","18300.00","1395.56"
"OI00118533","O0018533","P00534","4","6275.00","0.02","25100.00","1894.79"
"OI00118534","O0018534","P00535","5","6450.00","0.03","32250.00","2409.70"
"OI00118535","O0018535","P00536","1","6625.00","0.04","6625.00","489.91"
"OI00118536","O0018536","P00537","2","6800.00","0.05","13600.00","995.23"
"OI00118537","O0018537","P00538","3","6975.00","0.06","20925.00","1515.15"
"OI00118538","O0018538","P00539","4","7150.00","0.00","28600.00","2203.06"
"OI00118539","O0018539","P00540","5","7325.00","0.01","36625.00","2793.02"
"OI00118540","O0018540","P00541","1","7500.00","0.02","7500.00","566.17"
"OI00118541","O0018541","P00542","2","7675.00","0.03","15350.00","1146.94"
"OI00118542","O0018542","P00543","3","7850.00","0.04","23550.00","1741.50"
"OI00118543","O0018543","P00544","4","8025.00","0.05","32100.00","2349.04"
"OI00118544","O0018544","P00545","5","8200.00","0.06","41000.00","2968.75"
"OI00118545","O0018545","P00546","1","8375.00","0.00","8375.00","645.13"
"OI00118546","O0018546","P00547","2","8550.00","0.01","17100.00","1304.04"
"OI00118547","O0018547","P00548","3","8725.00","0.02","26175.00","1975.94"
"OI00118548","O0018548","P00549","4","8900.00","0.03","35600.00","2660.01"
"OI00118549","O0018549","P00550","5","9075.00","0.04","45375.00","3355.44"
"OI00118550","O0018550","P00551","1","9250.00","0.05","9250.00","676.90"
"OI00118551","O0018551","P00552","2","9425.00","0.06","18850.00","1364.90"
"OI00118552","O0018552","P00553","3","9600.00","0.00","28800.00","2218.47"
"OI00118553","O0018553","P00554","4","9775.00","0.01","39100.00","2981.76"
"OI00118554","O0018554","P00555","5","9950.00","0.02","49750.00","3755.61"
"OI00118555","O0018555","P00556","1","10125.00","0.03","10125.00","756.53"
"OI00118556","O0018556","P00557","2","10300.00","0.04","20600.00","1523.35"
"OI00118557","O0018557","P00558","3","10475.00","0.05","31425.00","2299.64"
"OI00118558","O0018558","P00559","4","10650.00","0.06","42600.00","3084.60"
"OI00118559","O0018559","P00560","5","10825.00","0.00","54125.00","4169.26"
"OI00118560","O0018560","P00561","1","11000.00","0.01","11000.00","838.86"
"OI00118561","O0018561","P00562","2","11175.00","0.02","22350.00","1687.19"
"OI00118562","O0018562","P00563","3","11350.00","0.03","34050.00","2544.19"
"OI00118563","O0018563","P00564","4","11525.00","0.04","46100.00","3409.05"
"OI00118564","O0018564","P00565","5","11700.00","0.05","58500.00","4280.96"
"OI00118565","O0018565","P00566","1","11875.00","0.06","11875.00","859.85"
"OI00118566","O0018566","P00567","2","12050.00","0.00","24100.00","1856.43"
"OI00118567","O0018567","P00568","3","12225.00","0.01","36675.00","2796.83"
"OI00118568","O0018568","P00569","4","12400.00","0.02","49600.00","3744.29"
"OI00118569","O0018569","P00570","5","12575.00","0.03","62875.00","4697.98"
"OI00118570","O0018570","P00571","1","12750.00","0.04","12750.00","942.85"
"OI00118571","O0018571","P00572","2","12925.00","0.05","25850.00","1891.67"
"OI00118572","O0018572","P00573","3","13100.00","0.06","39300.00","2845.65"
"OI00118573","O0018573","P00574","4","13275.00","0.00","53100.00","4090.31"
"OI00118574","O0018574","P00575","5","13450.00","0.01","67250.00","5128.48"
"OI00118575","O0018575","P00576","1","13625.00","0.02","13625.00","1028.55"
"OI00118576","O0018576","P00577","2","13800.00","0.03","27600.00","2062.25"
"OI00118577","O0018577","P00578","3","13975.00","0.04","41925.00","3100.31"
"OI00118578","O0018578","P00579","4","14150.00","0.05","56600.00","4141.92"
"OI00118579","O0018579","P00580","5","14325.00","0.06","71625.00","5186.25"
"OI00118580","O0018580","P00581","1","14500.00","0.00","14500.00","1116.94"
"OI00118581","O0018581","P00582","2","14675.00","0.01","29350.00","2238.23"
"OI00118582","O0018582","P00583","3","14850.00","0.02","44550.00","3363.06"
"OI00118583","O0018583","P00584","4","15025.00","0.03","60100.00","4490.63"
"OI00118584","O0018584","P00585","5","15200.00","0.04","76000.00","5620.13"
"OI00118585","O0018585","P00586","1","15375.00","0.05","15375.00","1125.12"
"OI00118586","O0018586","P00587","2","15550.00","0.06","31100.00","2251.90"
"OI00118587","O0018587","P00588","3","15725.00","0.00","47175.00","3633.90"
"OI00118588","O0018588","P00589","4","15900.00","0.01","63600.00","4850.13"
"OI00118589","O0018589","P00590","5","16075.00","0.02","80375.00","6067.48"
"OI00118590","O0018590","P00591","1","16250.00","0.03","16250.00","1214.19"
"OI00118591","O0018591","P00592","2","16425.00","0.04","32850.00","2429.23"
"OI00118592","O0018592","P00593","3","16600.00","0.05","49800.00","3644.30"
"OI00118593","O0018593","P00594","4","16775.00","0.06","67100.00","4858.60"
"OI00118594","O0018594","P00595","5","16950.00","0.00","84750.00","6528.31"
"OI00118595","O0018595","P00596","1","17125.00","0.01","17125.00","1305.95"
"OI00118596","O0018596","P00597","2","17300.00","0.02","34600.00","2611.94"
"OI00118597","O0018597","P00598","3","17475.00","0.03","52425.00","3917.16"
"OI00118598","O0018598","P00599","4","17650.00","0.04","70600.00","5220.80"
"OI00118599","O0018599","P00600","5","17825.00","0.05","89125.00","6522.05"
"OI00118600","O0018600","P00601","1","500.00","0.06","500.00","36.20"
"OI00118601","O0018601","P00602","2","675.00","0.00","1350.00","103.99"
"OI00118602","O0018602","P00603","3","850.00","0.01","2550.00","194.46"
"OI00118603","O0018603","P00604","4","1025.00","0.02","4100.00","309.51"
"OI00118604","O0018604","P00605","5","1200.00","0.03","6000.00","448.32"
"OI00118605","O0018605","P00606","1","1375.00","0.04","1375.00","101.68"
"OI00118606","O0018606","P00607","2","1550.00","0.05","3100.00","226.85"
"OI00118607","O0018607","P00608","3","1725.00","0.06","5175.00","374.71"
"OI00118608","O0018608","P00609","4","1900.00","0.00","7600.00","585.43"
"OI00118609","O0018609","P00610","5","2075.00","0.01","10375.00","791.20"
"OI00118610","O0018610","P00611","1","2250.00","0.02","2250.00","169.85"
"OI00118611","O0018611","P00612","2","2425.00","0.03","4850.00","362.39"
"OI00118612","O0018612","P00613","3","2600.00","0.04","7800.00","576.80"
"OI00118613","O0018613","P00614","4","2775.00","0.05","11100.00","812.28"
"OI00118614","O0018614","P00615","5","2950.00","0.06","14750.00","1068.02"
"OI00118615","O0018615","P00616","1","3125.00","0.00","3125.00","240.72"
"OI00118616","O0018616","P00617","2","3300.00","0.01","6600.00","503.32"
"OI00118617","O0018617","P00618","3","3475.00","0.02","10425.00","786.98"
"OI00118618","O0018618","P00619","4","3650.00","0.03","14600.00","1090.90"
"OI00118619","O0018619","P00620","5","3825.00","0.04","19125.00","1414.28"
"OI00118620","O0018620","P00621","1","4000.00","0.05","4000.00","292.71"
"OI00118621","O0018621","P00622","2","4175.00","0.06","8350.00","604.61"
