"Invoice_ID","Order_ID","Customer_ID","Invoice_Date","Due_Date","Invoice_Amount","Tax_Amount","Invoice_Status"
"INV0043007","O0043007","C003008","2026-06-30","2026-07-30","1079.18","194.25","Issued"
"INV0043008","O0043008","C003009","2026-07-01","2026-07-31","1606.89","289.24","Issued"
"INV0043009","O0043009","C003010","2026-07-02","2026-08-01","2171.08","390.79","Issued"
"INV0043010","O0043010","C003011","2026-07-03","2026-08-02","477.35","85.92","Overdue"
"INV0043011","O0043011","C003012","2026-07-04","2026-08-03","1018.42","183.32","Issued"
"INV0043012","O0043012","C003013","2026-07-05","2026-08-04","1660.47","298.88","Issued"
"INV0043013","O0043013","C003014","2026-07-06","2026-08-05","2338.86","421.00","Issued"
"INV0043014","O0043014","C003015","2026-07-07","2026-08-06","3075.91","553.66","Issued"
"INV0043015","O0043015","C003016","2026-07-08","2026-08-07","660.73","118.93","Issued"
"INV0043016","O0043016","C003017","2026-07-09","2026-08-08","1381.12","248.60","Issued"
"INV0043017","O0043017","C003018","2026-07-10","2026-08-09","2211.73","398.11","Issued"
"INV0043018","O0043018","C003019","2026-07-11","2026-08-10","3065.77","551.84","Issued"
"INV0043019","O0043019","C003020","2026-07-12","2026-08-11","4071.34","732.84","Issued"
"INV0043020","O0043020","C003021","2026-07-13","2026-08-12","842.83","151.71","Issued"
"INV0043021","O0043021","C003022","2026-07-14","2026-08-13","1741.28","313.43","Overdue"
"INV0043022","O0043022","C003023","2026-07-15","2026-08-14","2759.20","496.66","Issued"
"INV0043023","O0043023","C003024","2026-07-16","2026-08-15","3787.61","681.77","Issued"
"INV0043024","O0043024","C003025","2026-07-17","2026-08-16","4985.68","897.42","Issued"
"INV0043025","O0043025","C003026","2026-07-18","2026-08-17","1023.67","184.26","Issued"
"INV0043026","O0043026","C003027","2026-07-19","2026-08-18","2150.10","387.02","Issued"
"INV0043027","O0043027","C003028","2026-07-20","2026-08-19","3302.86","594.51","Issued"
"INV0043028","O0043028","C003029","2026-07-21","2026-08-20","4504.38","810.79","Issued"
"INV0043029","O0043029","C003030","2026-07-22","2026-08-21","5893.68","1060.86","Issued"
"INV0043030","O0043030","C003031","2026-07-23","2026-08-22","1203.25","216.58","Issued"
"INV0043031","O0043031","C003032","2026-07-24","2026-08-23","2514.06","452.53","Issued"
"INV0043032","O0043032","C003033","2026-07-25","2026-08-24","3842.71","691.69","Overdue"
"INV0043033","O0043033","C003034","2026-07-26","2026-08-25","5343.31","961.80","Issued"
"INV0043034","O0043034","C003035","2026-07-27","2026-08-26","6795.35","1223.16","Issued"
"INV0043035","O0043035","C003036","2026-07-28","2026-08-27","1381.55","248.68","Issued"
"INV0043036","O0043036","C003037","2026-07-29","2026-08-28","2875.48","517.59","Issued"
"INV0043037","O0043037","C003038","2026-07-30","2026-08-29","4378.77","788.18","Issued"
"INV0043038","O0043038","C003039","2026-07-31","2026-08-30","6067.68","1092.18","Issued"
"INV0043039","O0043039","C003040","2026-08-01","2026-08-31","7690.68","1384.32","Issued"
"INV0043040","O0043040","C003041","2026-08-02","2026-09-01","1596.61","287.39","Issued"
"INV0043041","O0043041","C003042","2026-08-03","2026-09-02","3234.38","582.19","Issued"
"INV0043042","O0043042","C003043","2026-08-04","2026-09-03","4911.03","883.99","Issued"
"INV0043043","O0043043","C003044","2026-08-05","2026-09-04","6786.99","1221.66","Overdue"
"INV0043044","O0043044","C003045","2026-08-06","2026-09-05","8579.67","1544.34","Issued"
"INV0043045","O0043045","C003046","2026-08-07","2026-09-06","1776.81","319.83","Issued"
"INV0043046","O0043046","C003047","2026-08-08","2026-09-07","3590.73","646.33","Issued"
"INV0043047","O0043047","C003048","2026-08-09","2026-09-08","5572.15","1002.99","Issued"
"INV0043048","O0043048","C003049","2026-08-10","2026-09-09","7501.22","1350.22","Issued"
"INV0043049","O0043049","C003050","2026-08-11","2026-09-10","9462.33","1703.22","Issued"
"INV0043050","O0043050","C003051","2026-08-12","2026-09-11","1955.75","352.04","Issued"
"INV0043051","O0043051","C003052","2026-08-13","2026-09-12","3944.56","710.02","Issued"
"INV0043052","O0043052","C003053","2026-08-14","2026-09-13","6110.11","1099.82","Issued"
"INV0043053","O0043053","C003054","2026-08-15","2026-09-14","8210.39","1477.87","Issued"
"INV0043054","O0043054","C003055","2026-08-16","2026-09-15","10590.82","1906.35","Overdue"
"INV0043055","O0043055","C003056","2026-08-17","2026-09-16","2133.42","384.02","Issued"
"INV0043056","O0043056","C003057","2026-08-18","2026-09-17","4295.85","773.25","Issued"
"INV0043057","O0043057","C003058","2026-08-19","2026-09-18","6644.27","1195.97","Issued"
"INV0043058","O0043058","C003059","2026-08-20","2026-09-19","8914.49","1604.61","Issued"
"INV0043059","O0043059","C003060","2026-08-21","2026-09-20","11482.98","2066.94","Issued"
"INV0043060","O0043060","C003061","2026-08-22","2026-09-21","2309.83","415.77","Issued"
"INV0043061","O0043061","C003062","2026-08-23","2026-09-22","4757.88","856.42","Issued"
"INV0043062","O0043062","C003063","2026-08-24","2026-09-23","7174.62","1291.43","Issued"
"INV0043063","O0043063","C003064","2026-08-25","2026-09-24","9613.52","1730.43","Issued"
"INV0043064","O0043064","C003065","2026-08-26","2026-09-25","12368.81","2226.39","Issued"
"INV0043065","O0043065","C003066","2026-08-27","2026-09-26","2484.97","447.29","Overdue"
"INV0043066","O0043066","C003067","2026-08-28","2026-09-27","5112.98","920.34","Issued"
"INV0043067","O0043067","C003068","2026-08-29","2026-09-28","7701.18","1386.21","Issued"
"INV0043068","O0043068","C003069","2026-08-30","2026-09-29","10558.89","1900.60","Issued"
"INV0043069","O0043069","C003070","2026-08-31","2026-09-30","13248.30","2384.69","Issued"
"INV0043070","O0043070","C003071","2025-09-01","2025-10-01","2658.84","478.59","Issued"
"INV0043071","O0043071","C003072","2025-09-02","2025-10-02","5465.53","983.80","Issued"
"INV0043072","O0043072","C003073","2025-09-03","2025-10-03","8223.93","1480.31","Issued"
"INV0043073","O0043073","C003074","2025-09-04","2025-10-04","11265.52","2027.79","Issued"
"INV0043074","O0043074","C003075","2025-09-05","2025-10-05","14121.45","2541.86","Issued"
"INV0043075","O0043075","C003076","2025-09-06","2025-10-06","2900.50","522.09","Issued"
"INV0043076","O0043076","C003077","2025-09-07","2025-10-07","5815.55","1046.80","Overdue"
"INV0043077","O0043077","C003078","2025-09-08","2025-10-08","8742.88","1573.72","Issued"
"INV0043078","O0043078","C003079","2025-09-09","2025-10-09","11967.08","2154.08","Issued"
"INV0043079","O0043079","C003080","2025-09-10","2025-10-10","14988.27","2697.89","Issued"
"INV0043080","O0043080","C003081","2025-09-11","2025-10-11","3076.27","553.73","Issued"
"INV0043081","O0043081","C003082","2025-09-12","2025-10-12","6163.04","1109.35","Issued"
"INV0043082","O0043082","C003083","2025-09-13","2025-10-13","9483.84","1707.09","Issued"
"INV0043083","O0043083","C003084","2025-09-14","2025-10-14","12663.58","2279.44","Issued"
"INV0043084","O0043084","C003085","2025-09-15","2025-10-15","15848.75","2852.78","Issued"
"INV0043085","O0043085","C003086","2025-09-16","2025-10-16","3250.78","585.14","Issued"
"INV0043086","O0043086","C003087","2025-09-17","2025-10-17","6508.00","1171.44","Issued"
"INV0043087","O0043087","C003088","2025-09-18","2025-10-18","10008.49","1801.53","Overdue"
"INV0043088","O0043088","C003089","2025-09-19","2025-10-19","13355.01","2403.90","Issued"
"INV0043089","O0043089","C003090","2025-09-20","2025-10-20","17110.29","3079.85","Issued"
"INV0043090","O0043090","C003091","2025-09-21","2025-10-21","3424.01","616.32","Issued"
"INV0043091","O0043091","C003092","2025-09-22","2025-10-22","6850.42","1233.07","Issued"
"INV0043092","O0043092","C003093","2025-09-23","2025-10-23","10529.34","1895.28","Issued"
"INV0043093","O0043093","C003094","2025-09-24","2025-10-24","14041.37","2527.45","Issued"
"INV0043094","O0043094","C003095","2025-09-25","2025-10-25","17980.28","3236.45","Issued"
"INV0043095","O0043095","C003096","2025-09-26","2025-10-26","3595.98","647.28","Issued"
"INV0043096","O0043096","C003097","2025-09-27","2025-10-27","7365.67","1325.82","Issued"
"INV0043097","O0043097","C003098","2025-09-28","2025-10-28","11046.39","1988.35","Issued"
"INV0043098","O0043098","C003099","2025-09-29","2025-10-29","14722.66","2650.08","Overdue"
"INV0043099","O0043099","C003100","2025-09-30","2025-10-30","18843.93","3391.91","Issued"
"INV0043100","O0043100","C003101","2025-10-01","2025-10-31","104.63","18.83","Issued"
"INV0043101","O0043101","C003102","2025-10-02","2025-11-01","286.41","51.55","Issued"
"INV0043102","O0043102","C003103","2025-10-03","2025-11-02","535.46","96.38","Issued"
"INV0043103","O0043103","C003104","2025-10-04","2025-11-03","872.81","157.11","Issued"
"INV0043104","O0043104","C003105","2025-10-05","2025-11-04","1264.25","227.57","Issued"
"INV0043105","O0043105","C003106","2025-10-06","2025-11-05","286.74","51.61","Issued"
"INV0043106","O0043106","C003107","2025-10-07","2025-11-06","655.44","117.98","Issued"
"INV0043107","O0043107","C003108","2025-10-08","2025-11-07","1082.92","194.93","Issued"
"INV0043108","O0043108","C003109","2025-10-09","2025-11-08","1612.39","290.23","Issued"
"INV0043109","O0043109","C003110","2025-10-10","2025-11-09","2178.59","392.15","Overdue"
"INV0043110","O0043110","C003111","2025-10-11","2025-11-10","478.98","86.22","Issued"
"INV0043111","O0043111","C003112","2025-10-12","2025-11-11","1021.94","183.95","Issued"
"INV0043112","O0043112","C003113","2025-10-13","2025-11-12","1626.58","292.78","Issued"
"INV0043113","O0043113","C003114","2025-10-14","2025-11-13","2346.90","422.44","Issued"
"INV0043114","O0043114","C003115","2025-10-15","2025-11-14","3086.59","555.59","Issued"
"INV0043115","O0043115","C003116","2025-10-16","2025-11-15","662.99","119.34","Issued"
"INV0043116","O0043116","C003117","2025-10-17","2025-11-16","1385.90","249.46","Issued"
"INV0043117","O0043117","C003118","2025-10-18","2025-11-17","2219.28","399.47","Issued"
"INV0043118","O0043118","C003119","2025-10-19","2025-11-18","3076.34","553.74","Issued"
"INV0043119","O0043119","C003120","2025-10-20","2025-11-19","3988.26","717.89","Issued"
"INV0043120","O0043120","C003121","2025-10-21","2025-11-20","845.73","152.23","Overdue"
"INV0043121","O0043121","C003122","2025-10-22","2025-11-21","1747.32","314.52","Issued"
"INV0043122","O0043122","C003123","2025-10-23","2025-11-22","2768.64","498.36","Issued"
"INV0043123","O0043123","C003124","2025-10-24","2025-11-23","3800.72","684.13","Issued"
"INV0043124","O0043124","C003125","2025-10-25","2025-11-24","5002.70","900.49","Issued"
"INV0043125","O0043125","C003126","2025-10-26","2025-11-25","1027.20","184.90","Issued"
"INV0043126","O0043126","C003127","2025-10-27","2025-11-26","2106.22","379.12","Issued"
"INV0043127","O0043127","C003128","2025-10-28","2025-11-27","3314.21","596.56","Issued"
"INV0043128","O0043128","C003129","2025-10-29","2025-11-28","4520.02","813.60","Issued"
"INV0043129","O0043129","C003130","2025-10-30","2025-11-29","5913.87","1064.50","Issued"
"INV0043130","O0043130","C003131","2025-10-31","2025-11-30","1207.41","217.33","Issued"
"INV0043131","O0043131","C003132","2025-11-01","2025-12-01","2522.64","454.07","Overdue"
"INV0043132","O0043132","C003133","2025-11-02","2025-12-02","3855.97","694.07","Issued"
"INV0043133","O0043133","C003134","2025-11-03","2025-12-03","5234.26","942.17","Issued"
"INV0043134","O0043134","C003135","2025-11-04","2025-12-04","6818.70","1227.37","Issued"
"INV0043135","O0043135","C003136","2025-11-05","2025-12-05","1386.35","249.54","Issued"
"INV0043136","O0043136","C003137","2025-11-06","2025-12-06","2885.33","519.36","Issued"
"INV0043137","O0043137","C003138","2025-11-07","2025-12-07","4393.92","790.91","Issued"
"INV0043138","O0043138","C003139","2025-11-08","2025-12-08","6088.39","1095.91","Issued"
"INV0043139","O0043139","C003140","2025-11-09","2025-12-09","7717.20","1389.10","Issued"
"INV0043140","O0043140","C003141","2025-11-10","2025-12-10","1564.02","281.52","Issued"
"INV0043141","O0043141","C003142","2025-11-11","2025-12-11","3245.49","584.19","Issued"
"INV0043142","O0043142","C003143","2025-11-12","2025-12-12","4928.08","887.05","Overdue"
"INV0043143","O0043143","C003144","2025-11-13","2025-12-13","6810.23","1225.84","Issued"
"INV0043144","O0043144","C003145","2025-11-14","2025-12-14","8609.36","1549.68","Issued"
"INV0043145","O0043145","C003146","2025-11-15","2025-12-15","1782.88","320.92","Issued"
"INV0043146","O0043146","C003147","2025-11-16","2025-12-16","3603.12","648.56","Issued"
"INV0043147","O0043147","C003148","2025-11-17","2025-12-17","5458.44","982.52","Issued"
"INV0043148","O0043148","C003149","2025-11-18","2025-12-18","7527.00","1354.86","Issued"
"INV0043149","O0043149","C003150","2025-11-19","2025-12-19","9495.19","1709.13","Issued"
"INV0043150","O0043150","C003151","2025-11-20","2025-12-20","1962.45","353.24","Issued"
"INV0043151","O0043151","C003152","2025-11-21","2025-12-21","3958.21","712.48","Issued"
"INV0043152","O0043152","C003153","2025-11-22","2025-12-22","6130.97","1103.57","Issued"
"INV0043153","O0043153","C003154","2025-11-23","2025-12-23","8238.70","1482.97","Overdue"
"INV0043154","O0043154","C003155","2025-11-24","2025-12-24","10374.68","1867.44","Issued"
"INV0043155","O0043155","C003156","2025-11-25","2025-12-25","2140.75","385.34","Issued"
"INV0043156","O0043156","C003157","2025-11-26","2025-12-26","4310.76","775.94","Issued"
"INV0043157","O0043157","C003158","2025-11-27","2025-12-27","6667.02","1200.06","Issued"
"INV0043158","O0043158","C003159","2025-11-28","2025-12-28","8945.34","1610.16","Issued"
"INV0043159","O0043159","C003160","2025-11-29","2025-12-29","11522.17","2073.99","Issued"
"INV0043160","O0043160","C003161","2025-11-30","2025-12-30","2317.79","417.20","Issued"
"INV0043161","O0043161","C003162","2025-12-01","2025-12-31","4660.79","838.94","Issued"
"INV0043162","O0043162","C003163","2025-12-02","2026-01-01","7199.28","1295.87","Issued"
"INV0043163","O0043163","C003164","2025-12-03","2026-01-02","9646.90","1736.44","Issued"
"INV0043164","O0043164","C003165","2025-12-04","2026-01-03","12411.17","2234.01","Overdue"
"INV0043165","O0043165","C003166","2025-12-05","2026-01-04","2493.56","448.84","Issued"
"INV0043166","O0043166","C003167","2025-12-06","2026-01-05","5130.43","923.48","Issued"
"INV0043167","O0043167","C003168","2025-12-07","2026-01-06","7727.73","1390.99","Issued"
"INV0043168","O0043168","C003169","2025-12-08","2026-01-07","10343.40","1861.81","Issued"
"INV0043169","O0043169","C003170","2025-12-09","2026-01-08","13293.82","2392.89","Issued"
"INV0043170","O0043170","C003171","2025-12-10","2026-01-09","2668.07","480.25","Issued"
"INV0043171","O0043171","C003172","2025-12-11","2026-01-10","5484.25","987.16","Issued"
"INV0043172","O0043172","C003173","2025-12-12","2026-01-11","8252.39","1485.43","Issued"
"INV0043173","O0043173","C003174","2025-12-13","2026-01-12","11303.97","2034.71","Issued"
"INV0043174","O0043174","C003175","2025-12-14","2026-01-13","14170.15","2550.63","Issued"
"INV0043175","O0043175","C003176","2025-12-15","2026-01-14","2841.31","511.44","Overdue"
"INV0043176","O0043176","C003177","2025-12-16","2026-01-15","5835.54","1050.40","Issued"
"INV0043177","O0043177","C003178","2025-12-17","2026-01-16","8773.24","1579.18","Issued"
"INV0043178","O0043178","C003179","2025-12-18","2026-01-17","12008.07","2161.45","Issued"
"INV0043179","O0043179","C003180","2025-12-19","2026-01-18","15040.13","2707.22","Issued"
"INV0043180","O0043180","C003181","2025-12-20","2026-01-19","3086.77","555.62","Issued"
"INV0043181","O0043181","C003182","2025-12-21","2026-01-20","6184.29","1113.17","Issued"
"INV0043182","O0043182","C003183","2025-12-22","2026-01-21","9290.29","1672.25","Issued"
"INV0043183","O0043183","C003184","2025-12-23","2026-01-22","12707.10","2287.28","Issued"
"INV0043184","O0043184","C003185","2025-12-24","2026-01-23","15903.79","2862.68","Issued"
"INV0043185","O0043185","C003186","2025-12-25","2026-01-24","3261.91","587.14","Issued"
"INV0043186","O0043186","C003187","2025-12-26","2026-01-25","6530.52","1175.49","Overdue"
"INV0043187","O0043187","C003188","2025-12-27","2026-01-26","10042.65","1807.68","Issued"
"INV0043188","O0043188","C003189","2025-12-28","2026-01-27","13401.06","2412.19","Issued"
"INV0043189","O0043189","C003190","2025-12-29","2026-01-28","16761.10","3017.00","Issued"
"INV0043190","O0043190","C003191","2025-12-30","2026-01-29","3435.78","618.44","Issued"
"INV0043191","O0043191","C003192","2025-12-31","2026-01-30","6874.20","1237.36","Issued"
"INV0043192","O0043192","C003193","2026-01-01","2026-01-31","10565.40","1901.77","Issued"
"INV0043193","O0043193","C003194","2026-01-02","2026-02-01","14089.95","2536.19","Issued"
"INV0043194","O0043194","C003195","2026-01-03","2026-02-02","18041.64","3247.50","Issued"
"INV0043195","O0043195","C003196","2026-01-04","2026-02-03","3608.38","649.51","Issued"
"INV0043196","O0043196","C003197","2026-01-05","2026-02-04","7215.35","1298.76","Issued"
"INV0043197","O0043197","C003198","2026-01-06","2026-02-05","11084.35","1995.18","Overdue"
"INV0043198","O0043198","C003199","2026-01-07","2026-02-06","14773.78","2659.28","Issued"
"INV0043199","O0043199","C003200","2026-01-08","2026-02-07","18908.46","3403.52","Issued"
"INV0043200","O0043200","C003201","2026-01-09","2026-02-08","104.99","18.90","Issued"
"INV0043201","O0043201","C003202","2026-01-10","2026-02-09","287.39","51.73","Issued"
"INV0043202","O0043202","C003203","2026-01-11","2026-02-10","537.31","96.72","Issued"
