Source_Row,Reject_Reasons,Sale_ID,Order_ID,Order_Item_ID,Sale_Date,Customer_ID,Product_ID,Employee_ID,Region_ID,Quantity,Gross_Sales,Discount,Net_Sales,Product_Cost,Shipping_Cost,Payment_Fee
152251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00152250,O0052250,OI00152250,2025-10-16,C012251,P00251,E00251,R011,1,671.42,0.0,671.42,421.0,35.0,12.09
152307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00152306,O0052306,OI00152306,2025-12-11,C012307,P00307,E00307,R007,2,225.02,0.0,225.02,139.37,91.0,4.05
152421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00152420,O0052420,OI00152420,2026-04-04,C012421,P00421,E00421,R001,1,290.34,5.81,284.54,181.47,45.0,5.12
152499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00152498,O0052498,OI00152498,2026-06-21,C012499,P00499,E00499,R019,4,5124.58,153.74,4970.85,3217.02,43.0,89.48
152577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00152576,O0052576,OI00152576,2025-09-07,C012577,P00577,E00077,R017,2,2003.38,80.14,1923.24,1257.19,41.0,34.62
152592,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00152591,O0052591,OI00152591,2025-09-22,C012592,P00592,E00092,R012,2,2384.46,119.22,2265.23,1496.73,56.0,40.77
152614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00152613,O0052613,OI00152613,2025-10-14,C012614,P00614,E00114,R014,4,805.71,48.34,757.36,502.3,78.0,13.63
152751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00152750,O0052750,OI00152750,2026-02-28,C012751,P00751,E00251,R011,1,671.42,20.14,651.28,421.0,55.0,11.72
152825,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00152824,O0052824,OI00152824,2026-05-13,C012825,P00825,E00325,R005,5,1705.78,0.0,1705.78,1067.02,49.0,30.7
152842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00152841,O0052841,OI00152841,2026-05-30,C012842,P00842,E00342,R002,2,1114.2,33.43,1080.77,698.28,66.0,19.45
152921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00152920,O0052920,OI00152920,2026-08-17,C012921,P00921,E00421,R001,1,290.34,14.52,275.83,181.47,65.0,4.96
152961,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00152960,O0052960,OI00152960,2025-09-26,C012961,P00961,E00461,R001,1,798.45,23.95,774.49,500.84,25.0,13.94
152998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00152997,O0052997,OI00152997,2025-11-02,C012998,P00998,E00498,R018,3,3805.33,190.27,3615.06,2388.81,62.0,65.07
153251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00153250,O0053250,OI00153250,2026-07-13,C013251,P00251,E00251,R011,1,671.42,40.29,631.14,421.0,75.0,11.36
153297,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00153296,O0053296,OI00153296,2026-08-28,C013297,P00297,E00297,R017,2,2511.48,75.34,2436.14,1576.57,41.0,43.85
153307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00153306,O0053306,OI00153306,2025-09-07,C013307,P00307,E00307,R007,2,225.02,13.5,211.52,139.37,51.0,3.81
153311,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00153310,O0053310,OI00153310,2025-09-11,C013311,P00311,E00311,R011,1,163.32,4.9,158.42,101.62,55.0,2.85
153379,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00153378,O0053378,OI00153378,2025-11-18,C013379,P00379,E00379,R019,4,4108.38,41.08,4067.29,2578.26,43.0,73.21
153421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00153420,O0053420,OI00153420,2025-12-30,C013421,P00421,E00421,R001,1,290.34,2.9,287.44,181.47,85.0,5.17
153499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00153498,O0053498,OI00153498,2026-03-18,C013499,P00499,E00499,R019,4,5124.58,102.49,5022.09,3217.02,83.0,90.4
153577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00153576,O0053576,OI00153576,2026-06-04,C013577,P00577,E00077,R017,2,2003.38,60.1,1943.28,1257.19,81.0,34.98
153614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00153613,O0053613,OI00153613,2026-07-11,C013614,P00614,E00114,R014,4,805.71,40.29,765.42,502.3,38.0,13.78
153745,Invalid Foreign Key: Order_Item_ID,SA00153744,O0053744,OI00153744,2025-11-19,C013745,P00745,E00245,R005,5,2976.03,89.28,2886.75,1865.46,89.0,51.96
153751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00153750,O0053750,OI00153750,2025-11-25,C013751,P00751,E00251,R011,1,671.42,13.43,657.99,421.0,95.0,11.84
153842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00153841,O0053841,OI00153841,2026-02-24,C013842,P00842,E00342,R002,2,1114.2,22.28,1091.91,698.28,26.0,19.65
153921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00153920,O0053920,OI00153920,2026-05-14,C013921,P00921,E00421,R001,1,290.34,11.61,278.73,181.47,25.0,5.02
153958,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00153957,O0053957,OI00153957,2026-06-20,C013958,P00958,E00458,R018,3,2281.02,136.86,2144.16,1430.67,62.0,38.59
153998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00153997,O0053997,OI00153997,2026-07-30,C013998,P00998,E00498,R018,3,3805.33,152.21,3653.12,2388.81,102.0,65.76
154023,Invalid Foreign Key: Order_Item_ID,SA00154022,O0054022,OI00154022,2026-08-24,C014023,P00023,E00023,R003,3,947.25,9.47,937.78,592.3,47.0,16.88
154166,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00154165,O0054165,OI00154165,2026-01-14,C014166,P00166,E00166,R006,1,861.96,34.48,827.48,540.77,30.0,14.89
154251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00154250,O0054250,OI00154250,2026-04-09,C014251,P00251,E00251,R011,1,671.42,33.57,637.85,421.0,35.0,11.48
154307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00154306,O0054306,OI00154306,2026-06-04,C014307,P00307,E00307,R007,2,225.02,11.25,213.77,139.37,91.0,3.85
154421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00154420,O0054420,OI00154420,2025-09-26,C014421,P00421,E00421,R001,1,290.34,0.0,290.34,181.47,45.0,5.23
154499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00154498,O0054498,OI00154498,2025-12-13,C014499,P00499,E00499,R019,4,5124.58,51.25,5073.34,3217.02,43.0,91.32
154577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00154576,O0054576,OI00154576,2026-03-01,C014577,P00577,E00077,R017,2,2003.38,40.07,1963.31,1257.19,41.0,35.34
154614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00154613,O0054613,OI00154613,2026-04-07,C014614,P00614,E00114,R014,4,805.71,32.23,773.48,502.3,78.0,13.92
154751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00154750,O0054750,OI00154750,2026-08-22,C014751,P00751,E00251,R011,1,671.42,6.71,664.71,421.0,55.0,11.96
154842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00154841,O0054841,OI00154841,2025-11-21,C014842,P00842,E00342,R002,2,1114.2,11.14,1103.06,698.28,66.0,19.86
154921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00154920,O0054920,OI00154920,2026-02-08,C014921,P00921,E00421,R001,1,290.34,8.71,281.63,181.47,65.0,5.07
154953,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00154952,O0054952,OI00154952,2026-03-12,C014953,P00953,E00453,R013,3,2090.48,0.0,2090.48,1310.91,97.0,37.63
154955,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00154954,O0054954,OI00154954,2026-03-14,C014955,P00955,E00455,R015,5,3611.16,72.22,3538.94,2264.69,99.0,63.7
154998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00154997,O0054997,OI00154997,2026-04-26,C014998,P00998,E00498,R018,3,3805.33,114.16,3691.17,2388.81,62.0,66.44
155026,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00155025,O0055025,OI00155025,2026-05-24,C015026,P00026,E00026,R006,1,353.86,10.62,343.24,221.39,90.0,6.18
155088,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00155087,O0055087,OI00155087,2026-07-25,C015088,P00088,E00088,R008,3,3424.25,68.49,3355.77,2149.28,72.0,60.4
155094,Invalid Foreign Key: Order_Item_ID,SA00155093,O0055093,OI00155093,2026-07-31,C015094,P00094,E00094,R014,4,4870.53,48.71,4821.83,3057.33,78.0,86.79
155251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00155250,O0055250,OI00155250,2026-01-04,C015251,P00251,E00251,R011,1,671.42,26.86,644.57,421.0,75.0,11.6
155307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00155306,O0055306,OI00155306,2026-03-01,C015307,P00307,E00307,R007,2,225.02,9.0,216.02,139.37,51.0,3.89
155421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00155420,O0055420,OI00155420,2026-06-23,C015421,P00421,E00421,R001,1,290.34,17.42,272.92,181.47,85.0,4.91
155499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00155498,O0055498,OI00155498,2025-09-09,C015499,P00499,E00499,R019,4,5124.58,0.0,5124.58,3217.02,83.0,92.24
155577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00155576,O0055576,OI00155576,2025-11-26,C015577,P00577,E00077,R017,2,2003.38,20.03,1983.34,1257.19,81.0,35.7
155614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00155613,O0055613,OI00155613,2026-01-02,C015614,P00614,E00114,R014,4,805.71,24.17,781.54,502.3,38.0,14.07
155740,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00155739,O0055739,OI00155739,2026-05-08,C015740,P00740,E00240,R020,5,2658.47,79.75,2578.71,1665.85,84.0,46.42
155751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00155750,O0055750,OI00155750,2026-05-19,C015751,P00751,E00251,R011,1,671.42,0.0,671.42,421.0,95.0,12.09
155842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00155841,O0055841,OI00155841,2026-08-18,C015842,P00842,E00342,R002,2,1114.2,0.0,1114.2,698.28,26.0,20.06
155921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00155920,O0055920,OI00155920,2025-11-05,C015921,P00921,E00421,R001,1,290.34,5.81,284.54,181.47,25.0,5.12
155952,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00155951,O0055951,OI00155951,2025-12-06,C015952,P00952,E00452,R012,2,1368.25,68.41,1299.84,857.97,56.0,23.4
155998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00155997,O0055997,OI00155997,2026-01-21,C015998,P00998,E00498,R018,3,3805.33,76.11,3729.22,2388.81,102.0,67.13
156040,Negative Value: Quantity; Negative Value: Gross_Sales; Negative Value: Net_Sales; Invalid Foreign Key: Order_Item_ID,SA00156039,O0056039,OI00156039,2026-03-04,C016040,P00040,E00040,R020,-2,-1063.39,-21.27,-1042.12,666.34,64.0,0.0
156251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00156250,O0056250,OI00156250,2025-10-01,C016251,P00251,E00251,R011,1,671.42,20.14,651.28,421.0,35.0,11.72
156307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00156306,O0056306,OI00156306,2025-11-26,C016307,P00307,E00307,R007,2,225.02,6.75,218.27,139.37,91.0,3.93
156421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00156420,O0056420,OI00156420,2026-03-20,C016421,P00421,E00421,R001,1,290.34,14.52,275.83,181.47,45.0,4.96
156499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00156498,O0056498,OI00156498,2026-06-06,C016499,P00499,E00499,R019,4,5124.58,307.48,4817.11,3217.02,43.0,86.71
156527,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00156526,O0056526,OI00156526,2026-07-04,C016527,P00527,E00027,R007,2,733.12,43.99,689.13,458.74,71.0,12.4
156577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00156576,O0056576,OI00156576,2026-08-23,C016577,P00577,E00077,R017,2,2003.38,0.0,2003.38,1257.19,41.0,36.06
156614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00156613,O0056613,OI00156613,2025-09-29,C016614,P00614,E00114,R014,4,805.71,16.11,789.59,502.3,78.0,14.21
156628,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00156627,O0056627,OI00156627,2025-10-13,C016628,P00628,E00128,R008,3,1137.79,22.76,1115.03,712.07,92.0,20.07
156751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00156750,O0056750,OI00156750,2026-02-13,C016751,P00751,E00251,R011,1,671.42,40.29,631.14,421.0,55.0,11.36
156842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00156841,O0056841,OI00156841,2026-05-15,C016842,P00842,E00342,R002,2,1114.2,66.85,1047.35,698.28,66.0,18.85
156865,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00156864,O0056864,OI00156864,2026-06-07,C016865,P00865,E00365,R005,5,4246.29,42.46,4203.83,2663.91,89.0,75.67
156921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00156920,O0056920,OI00156920,2026-08-02,C016921,P00921,E00421,R001,1,290.34,2.9,287.44,181.47,65.0,5.17
156948,Invalid Foreign Key: Order_Item_ID,SA00156947,O0056947,OI00156947,2026-08-29,C016948,P00948,E00448,R008,3,1899.94,0.0,1899.94,1191.14,92.0,34.2
156949,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00156948,O0056948,OI00156948,2026-08-30,C016949,P00949,E00449,R009,4,2584.07,25.84,2558.23,1620.12,93.0,46.05
156998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00156997,O0056997,OI00156997,2025-10-18,C016998,P00998,E00498,R018,3,3805.33,38.05,3767.28,2388.81,62.0,67.81
157227,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00157226,O0057226,OI00157226,2026-06-04,C017227,P00227,E00227,R007,2,733.12,43.99,689.13,458.74,51.0,12.4
157251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00157250,O0057250,OI00157250,2026-06-28,C017251,P00251,E00251,R011,1,671.42,13.43,657.99,421.0,75.0,11.84
157307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00157306,O0057306,OI00157306,2026-08-23,C017307,P00307,E00307,R007,2,225.02,4.5,220.52,139.37,51.0,3.97
157314,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00157313,O0057313,OI00157313,2026-08-30,C017314,P00314,E00314,R014,4,805.71,16.11,789.59,502.3,58.0,14.21
157421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00157420,O0057420,OI00157420,2025-12-15,C017421,P00421,E00421,R001,1,290.34,11.61,278.73,181.47,85.0,5.02
157499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00157498,O0057498,OI00157498,2026-03-03,C017499,P00499,E00499,R019,4,5124.58,256.23,4868.36,3217.02,83.0,87.63
157577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00157576,O0057576,OI00157576,2026-05-20,C017577,P00577,E00077,R017,2,2003.38,120.2,1883.18,1257.19,81.0,33.9
157614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00157613,O0057613,OI00157613,2026-06-26,C017614,P00614,E00114,R014,4,805.71,8.06,797.65,502.3,38.0,14.36
157751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00157750,O0057750,OI00157750,2025-11-10,C017751,P00751,E00251,R011,1,671.42,33.57,637.85,421.0,95.0,11.48
157842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00157841,O0057841,OI00157841,2026-02-09,C017842,P00842,E00342,R002,2,1114.2,55.71,1058.49,698.28,26.0,19.05
157921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00157920,O0057920,OI00157920,2026-04-29,C017921,P00921,E00421,R001,1,290.34,0.0,290.34,181.47,25.0,5.23
157946,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00157945,O0057945,OI00157945,2026-05-24,C017946,P00946,E00446,R006,1,607.91,24.32,583.59,381.08,50.0,10.5
157998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00157997,O0057997,OI00157997,2026-07-15,C017998,P00998,E00498,R018,3,3805.33,0.0,3805.33,2388.81,102.0,68.5
158101,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00158100,O0058100,OI00158100,2025-10-26,C018101,P00101,E00101,R001,1,36.29,1.81,34.48,21.78,45.0,0.62
158251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00158250,O0058250,OI00158250,2026-03-25,C018251,P00251,E00251,R011,1,671.42,6.71,664.71,421.0,35.0,11.96
158307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00158306,O0058306,OI00158306,2026-05-20,C018307,P00307,E00307,R007,2,225.02,2.25,222.77,139.37,91.0,4.01
158421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00158420,O0058420,OI00158420,2025-09-11,C018421,P00421,E00421,R001,1,290.34,8.71,281.63,181.47,45.0,5.07
158499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00158498,O0058498,OI00158498,2025-11-28,C018499,P00499,E00499,R019,4,5124.58,204.98,4919.6,3217.02,43.0,88.55
158577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00158576,O0058576,OI00158576,2026-02-14,C018577,P00577,E00077,R017,2,2003.38,100.17,1903.21,1257.19,41.0,34.26
158614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00158613,O0058613,OI00158613,2026-03-23,C018614,P00614,E00114,R014,4,805.71,0.0,805.71,502.3,78.0,14.5
158642,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00158641,O0058641,OI00158641,2026-04-20,C018642,P00642,E00142,R002,2,1114.2,0.0,1114.2,698.28,26.0,20.06
158751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00158750,O0058750,OI00158750,2026-08-07,C018751,P00751,E00251,R011,1,671.42,26.86,644.57,421.0,55.0,11.6
158842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00158841,O0058841,OI00158841,2025-11-06,C018842,P00842,E00342,R002,2,1114.2,44.57,1069.63,698.28,66.0,19.25
158888,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00158887,O0058887,OI00158887,2025-12-22,C018888,P00888,E00388,R008,3,3424.25,34.24,3390.01,2149.28,32.0,61.02
158921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00158920,O0058920,OI00158920,2026-01-24,C018921,P00921,E00421,R001,1,290.34,17.42,272.92,344.78,65.0,4.91
158943,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00158942,O0058942,OI00158942,2026-02-15,C018943,P00943,E00443,R003,3,1709.4,0.0,1709.4,1071.37,87.0,30.77
158998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00158997,O0058997,OI00158997,2026-04-11,C018998,P00998,E00498,R018,3,3805.33,228.32,3577.01,2388.81,62.0,64.39
159251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00159250,O0059250,OI00159250,2025-12-20,C019251,P00251,E00251,R011,1,671.42,0.0,671.42,421.0,75.0,12.09
159307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00159306,O0059306,OI00159306,2026-02-14,C019307,P00307,E00307,R007,2,225.02,0.0,225.02,139.37,51.0,4.05
159421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00159420,O0059420,OI00159420,2026-06-08,C019421,P00421,E00421,R001,1,290.34,5.81,284.54,181.47,85.0,5.12
159428,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00159427,O0059427,OI00159427,2026-06-15,C019428,P00428,E00428,R008,3,1137.79,22.76,1115.03,712.07,92.0,20.07
159499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00159498,O0059498,OI00159498,2026-08-25,C019499,P00499,E00499,R019,4,5124.58,153.74,4970.85,3217.02,83.0,89.48
159577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00159576,O0059576,OI00159576,2025-11-11,C019577,P00577,E00077,R017,2,2003.38,80.14,1923.24,1257.19,81.0,34.62
159614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00159613,O0059613,OI00159613,2025-12-18,C019614,P00614,E00114,R014,4,805.71,48.34,757.36,502.3,38.0,13.63
159675,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00159674,O0059674,OI00159674,2026-02-17,C019675,P00675,E00175,R015,5,4881.42,195.26,4686.16,3063.14,99.0,84.35
159751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00159750,O0059750,OI00159750,2026-05-04,C019751,P00751,E00251,R011,1,671.42,20.14,651.28,421.0,95.0,11.72
159842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00159841,O0059841,OI00159841,2026-08-03,C019842,P00842,E00342,R002,2,1114.2,33.43,1080.77,698.28,26.0,19.45
