Source_Row,Reject_Reasons,Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Pct,Gross_Amount,Net_Amount
143751,Invalid Foreign Key: Order_ID,OI00143750,O0043750,P00751,1,9250.0,0.05,9250.0,676.9
143842,Invalid Foreign Key: Product_ID,OI00143841,O0043841,P00842,2,7675.0,0.05,15350.0,1123.29
143921,Invalid Foreign Key: Product_ID,OI00143920,O0043920,P00921,1,4000.0,0.0,4000.0,308.12
143935,Invalid Foreign Key: Order_ID,OI00143934,O0043934,P00935,5,6450.0,0.0,32250.0,2484.23
143988,Invalid Foreign Key: Order_ID,OI00143987,O0043987,P00988,3,15725.0,0.04,47175.0,3488.55
143998,Invalid Foreign Key: Product_ID,OI00143997,O0043997,P00998,3,17475.0,0.0,52425.0,4038.31
144021,Invalid Foreign Key: Order_ID,OI00144020,O0044020,P00021,1,4000.0,0.02,4000.0,301.96
144037,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00144036,O0044036,P00037,-2,6800.0,0.04,-13600.0,-1005.71
144136,Invalid Foreign Key: Product_ID,OI00144135,O0044135,P99999,1,6625.0,0.05,6625.0,484.81
144251,Invalid Foreign Key: Order_ID,OI00144250,O0044250,P00251,1,9250.0,0.01,9250.0,705.4
144307,Invalid Foreign Key: Product_ID,OI00144306,O0044306,P00307,2,1550.0,0.01,3100.0,236.41
144421,Invalid Foreign Key: Product_ID,OI00144420,O0044420,P00421,1,4000.0,0.03,4000.0,298.88
144426,Invalid Foreign Key: Order_ID,OI00144425,O0044425,P00426,1,4875.0,0.01,4875.0,371.77
144499,Invalid Foreign Key: Product_ID,OI00144498,O0044498,P00499,4,17650.0,0.04,70600.0,5220.8
144577,Invalid Foreign Key: Product_ID,OI00144576,O0044576,P00577,2,13800.0,0.05,27600.0,2019.73
144614,Invalid Foreign Key: Product_ID,OI00144613,O0044613,P00614,4,2775.0,0.0,11100.0,855.04
144722,Invalid Foreign Key: Order_ID,OI00144721,O0044721,P00722,2,4175.0,0.03,8350.0,623.91
144751,Invalid Foreign Key: Order_ID,OI00144750,O0044750,P00751,1,9250.0,0.04,9250.0,684.03
144842,Invalid Foreign Key: Product_ID,OI00144841,O0044841,P00842,2,7675.0,0.04,15350.0,1135.12
144921,Invalid Foreign Key: Product_ID,OI00144920,O0044920,P00921,1,4000.0,0.06,4000.0,289.63
144985,Invalid Foreign Key: Order_ID,OI00144984,O0044984,P00985,5,15200.0,0.0,76000.0,5854.3
144998,Invalid Foreign Key: Product_ID,OI00144997,O0044997,P00998,3,17475.0,0.06,52425.0,3796.01
145088,Invalid Foreign Key: Order_ID,OI00145087,O9999999,P00088,3,15725.0,0.05,47175.0,3452.21
145251,Invalid Foreign Key: Order_ID,OI00145250,O0045250,P00251,1,9250.0,0.0,9250.0,712.53
145307,Invalid Foreign Key: Product_ID,OI00145306,O0045306,P00307,2,1550.0,0.0,3100.0,238.79
145421,Invalid Foreign Key: Product_ID,OI00145420,O0045420,P00421,1,4000.0,0.02,4000.0,301.96
145499,Invalid Foreign Key: Product_ID,OI00145498,O0045498,P00499,4,17650.0,0.03,70600.0,5275.18
145509,Invalid Foreign Key: Order_ID,OI00145508,O0045508,P00509,4,1900.0,0.06,7600.0,550.3
145577,Invalid Foreign Key: Product_ID,OI00145576,O0045576,P00577,2,13800.0,0.04,27600.0,2040.99
145614,Invalid Foreign Key: Product_ID,OI00145613,O0045613,P00614,4,2775.0,0.06,11100.0,803.73
145751,Invalid Foreign Key: Order_ID,OI00145750,O0045750,P00751,1,9250.0,0.03,9250.0,691.15
145842,Invalid Foreign Key: Product_ID,OI00145841,O0045841,P00842,2,7675.0,0.03,15350.0,1146.94
145921,Invalid Foreign Key: Product_ID,OI00145920,O0045920,P00921,1,4000.0,0.05,4000.0,292.71
145982,Invalid Foreign Key: Order_ID,OI00145981,O0045981,P00982,2,14675.0,0.03,29350.0,2193.01
145998,Invalid Foreign Key: Product_ID,OI00145997,O0045997,P00998,3,17475.0,0.05,52425.0,3836.39
146203,Invalid Foreign Key: Order_ID,OI00146202,O0046202,P00203,3,850.0,0.0,2550.0,196.43
146222,Invalid Foreign Key: Order_ID,OI00146221,O0046221,P00222,2,4175.0,0.05,8350.0,611.04
146251,Invalid Foreign Key: Order_ID,OI00146250,O0046250,P00251,1,9250.0,0.06,9250.0,669.78
146296,Invalid Foreign Key: Order_ID,OI00146295,O0046295,P00296,1,17125.0,0.02,17125.0,1292.76
146307,Invalid Foreign Key: Product_ID,OI00146306,O0046306,P00307,2,1550.0,0.06,3100.0,224.47
146421,Invalid Foreign Key: Product_ID,OI00146420,O0046420,P00421,1,4000.0,0.01,4000.0,305.04
146499,Invalid Foreign Key: Product_ID,OI00146498,O0046498,P00499,4,17650.0,0.02,70600.0,5329.57
146577,Invalid Foreign Key: Product_ID,OI00146576,O0046576,P00577,2,13800.0,0.03,27600.0,2062.25
146614,Invalid Foreign Key: Product_ID,OI00146613,O0046613,P00614,4,2775.0,0.05,11100.0,812.28
146635,Invalid Foreign Key: Order_ID,OI00146634,O0046634,P00635,5,6450.0,0.05,32250.0,2360.01
146751,Invalid Foreign Key: Order_ID,OI00146750,O0046750,P00751,1,9250.0,0.02,9250.0,698.28
146842,Invalid Foreign Key: Product_ID,OI00146841,O0046841,P00842,2,7675.0,0.02,15350.0,1158.77
146921,Invalid Foreign Key: Product_ID,OI00146920,O0046920,P00921,1,4000.0,0.04,4000.0,295.8
146979,Invalid Foreign Key: Order_ID,OI00146978,O0046978,P00979,4,14150.0,0.06,56600.0,4098.32
146998,Invalid Foreign Key: Product_ID,OI00146997,O0046997,P00998,3,17475.0,0.04,52425.0,3876.78
147022,Negative Value: Unit_Price; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00147021,O0047021,P00022,2,-500.0,0.0,-1000.0,-77.03
147083,Invalid Foreign Key: Order_ID,OI00147082,O0047082,P00083,3,14850.0,0.05,44550.0,3260.11
147251,Invalid Foreign Key: Order_ID,OI00147250,O0047250,P00251,1,9250.0,0.05,9250.0,676.9
147307,Invalid Foreign Key: Product_ID,OI00147306,O0047306,P00307,2,1550.0,0.05,3100.0,226.85
147339,Invalid Foreign Key: Product_ID,OI00147338,O0047338,P99999,4,7150.0,0.02,28600.0,2159.0
147421,Invalid Foreign Key: Product_ID,OI00147420,O0047420,P00421,1,4000.0,0.0,4000.0,308.12
147499,Invalid Foreign Key: Product_ID,OI00147498,O0047498,P00499,4,17650.0,0.01,70600.0,5383.95
147577,Invalid Foreign Key: Product_ID,OI00147576,O0047576,P00577,2,13800.0,0.02,27600.0,2083.51
147614,Invalid Foreign Key: Product_ID,OI00147613,O0047613,P00614,4,2775.0,0.04,11100.0,820.83
147751,Invalid Foreign Key: Order_ID,OI00147750,O0047750,P00751,1,9250.0,0.01,9250.0,705.4
147842,Invalid Foreign Key: Product_ID,OI00147841,O0047841,P00842,2,7675.0,0.01,15350.0,1170.59
147870,Invalid Foreign Key: Order_ID,OI00147869,O0047869,P00870,5,12575.0,0.01,62875.0,4794.84
147921,Invalid Foreign Key: Product_ID,OI00147920,O0047920,P00921,1,4000.0,0.03,4000.0,298.88
147976,Invalid Foreign Key: Order_ID,OI00147975,O0047975,P00976,1,13625.0,0.02,13625.0,1028.55
147980,Invalid Foreign Key: Order_ID,OI00147979,O0047979,P00980,5,14325.0,0.06,71625.0,5186.25
147998,Invalid Foreign Key: Product_ID,OI00147997,O0047997,P00998,3,17475.0,0.03,52425.0,3917.16
148038,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00148037,O0048037,P00038,-2,6975.0,0.01,-13950.0,-1063.83
148251,Invalid Foreign Key: Order_ID,OI00148250,O0048250,P00251,1,9250.0,0.04,9250.0,684.03
148307,Invalid Foreign Key: Product_ID,OI00148306,O0048306,P00307,2,1550.0,0.04,3100.0,229.24
148421,Invalid Foreign Key: Product_ID,OI00148420,O0048420,P00421,1,4000.0,0.06,4000.0,289.63
148423,Invalid Foreign Key: Order_ID,OI00148422,O0048422,P00423,3,4350.0,0.01,13050.0,995.19
148499,Invalid Foreign Key: Product_ID,OI00148498,O0048498,P00499,4,17650.0,0.0,70600.0,5438.33
148577,Invalid Foreign Key: Product_ID,OI00148576,O0048576,P00577,2,13800.0,0.01,27600.0,2104.77
148614,Invalid Foreign Key: Product_ID,OI00148613,O0048613,P00614,4,2775.0,0.03,11100.0,829.38
148657,Invalid Foreign Key: Order_ID,OI00148656,O0048656,P00657,2,10300.0,0.04,20600.0,1523.35
148751,Invalid Foreign Key: Order_ID,OI00148750,O0048750,P00751,1,9250.0,0.0,9250.0,712.53
148842,Invalid Foreign Key: Product_ID,OI00148841,O0048841,P00842,2,7675.0,0.0,15350.0,1182.41
148921,Invalid Foreign Key: Product_ID,OI00148920,O0048920,P00921,1,4000.0,0.02,4000.0,301.96
148973,Invalid Foreign Key: Order_ID,OI00148972,O0048972,P00973,3,13100.0,0.05,39300.0,2875.92
148998,Invalid Foreign Key: Product_ID,OI00148997,O0048997,P00998,3,17475.0,0.02,52425.0,3957.54
149251,Invalid Foreign Key: Order_ID,OI00149250,O0049250,P00251,1,9250.0,0.03,9250.0,691.15
149307,Invalid Foreign Key: Product_ID,OI00149306,O0049306,P00307,2,1550.0,0.03,3100.0,231.63
149421,Invalid Foreign Key: Product_ID,OI00149420,O0049420,P00421,1,4000.0,0.05,4000.0,292.71
149444,Invalid Foreign Key: Order_ID,OI00149443,O0049443,P00444,4,8025.0,0.0,32100.0,2472.67
149499,Invalid Foreign Key: Product_ID,OI00149498,O0049498,P00499,4,17650.0,0.06,70600.0,5112.03
149577,Invalid Foreign Key: Product_ID,OI00149576,O0049576,P00577,2,13800.0,0.0,27600.0,2126.03
149614,Invalid Foreign Key: Product_ID,OI00149613,O0049613,P00614,4,2775.0,0.02,11100.0,837.93
149751,Invalid Foreign Key: Order_ID,OI00149750,O0049750,P00751,1,9250.0,0.06,9250.0,669.78
149757,Invalid Foreign Key: Order_ID,OI00149756,O0049756,P00757,2,10300.0,0.05,20600.0,1507.48
149842,Invalid Foreign Key: Product_ID,OI00149841,O0049841,P00842,2,7675.0,0.06,15350.0,1111.47
149921,Invalid Foreign Key: Product_ID,OI00149920,O0049920,P00921,1,4000.0,0.01,4000.0,305.04
149966,Invalid Foreign Key: Order_ID,OI00149965,O0049965,P00966,1,11875.0,0.04,11875.0,878.14
149970,Invalid Foreign Key: Order_ID,OI00149969,O0049969,P00970,5,12575.0,0.01,62875.0,4794.84
149998,Invalid Foreign Key: Product_ID,OI00149997,O0049997,P00998,3,17475.0,0.01,52425.0,3997.93
150036,Invalid Foreign Key: Order_ID,OI00150035,O0050035,P00036,1,6625.0,0.04,6625.0,489.91
150091,Invalid Foreign Key: Order_ID,OI00150090,O9999999,P00091,1,16250.0,0.03,16250.0,1214.19
150231,Invalid Foreign Key: Order_ID,OI00150230,O0050230,P00231,1,5750.0,0.03,5750.0,429.64
150251,Invalid Foreign Key: Order_ID,OI00150250,O0050250,P00251,1,9250.0,0.02,9250.0,698.28
150307,Invalid Foreign Key: Product_ID,OI00150306,O0050306,P00307,2,1550.0,0.02,3100.0,234.02
150421,Invalid Foreign Key: Product_ID,OI00150420,O0050420,P00421,1,4000.0,0.04,4000.0,295.8
150499,Invalid Foreign Key: Product_ID,OI00150498,O0050498,P00499,4,17650.0,0.05,70600.0,5166.42
150542,Invalid Foreign Key: Product_ID,OI00150541,O0050541,P99999,2,7675.0,0.06,15350.0,1111.47
150577,Invalid Foreign Key: Product_ID,OI00150576,O0050576,P00577,2,13800.0,0.06,27600.0,1998.47
150614,Invalid Foreign Key: Product_ID,OI00150613,O0050613,P00614,4,2775.0,0.01,11100.0,846.49
150624,Invalid Foreign Key: Order_ID,OI00150623,O0050623,P00624,4,4525.0,0.04,18100.0,1338.48
150751,Invalid Foreign Key: Order_ID,OI00150750,O0050750,P00751,1,9250.0,0.05,9250.0,676.9
150842,Invalid Foreign Key: Product_ID,OI00150841,O0050841,P00842,2,7675.0,0.05,15350.0,1123.29
150921,Invalid Foreign Key: Product_ID,OI00150920,O0050920,P00921,1,4000.0,0.0,4000.0,308.12
150967,Invalid Foreign Key: Order_ID,OI00150966,O0050966,P00967,2,12050.0,0.04,24100.0,1782.17
150998,Invalid Foreign Key: Product_ID,OI00150997,O0050997,P00998,3,17475.0,0.0,52425.0,4038.31
151018,Invalid Foreign Key: Order_ID,OI00151017,O0051017,P00018,3,3475.0,0.06,10425.0,754.86
151251,Invalid Foreign Key: Order_ID,OI00151250,O0051250,P00251,1,9250.0,0.01,9250.0,705.4
151307,Invalid Foreign Key: Product_ID,OI00151306,O0051306,P00307,2,1550.0,0.01,3100.0,236.41
151421,Invalid Foreign Key: Product_ID,OI00151420,O0051420,P00421,1,4000.0,0.03,4000.0,298.88
151499,Invalid Foreign Key: Product_ID,OI00151498,O0051498,P00499,4,17650.0,0.04,70600.0,5220.8
151534,Invalid Foreign Key: Order_ID,OI00151533,O0051533,P00534,4,6275.0,0.04,25100.0,1856.12
151577,Invalid Foreign Key: Product_ID,OI00151576,O0051576,P00577,2,13800.0,0.05,27600.0,2019.73
151614,Invalid Foreign Key: Product_ID,OI00151613,O0051613,P00614,4,2775.0,0.0,11100.0,855.04
151751,Invalid Foreign Key: Order_ID,OI00151750,O0051750,P00751,1,9250.0,0.04,9250.0,684.03
151805,Invalid Foreign Key: Order_ID,OI00151804,O0051804,P00805,5,1200.0,0.02,6000.0,452.94
151842,Invalid Foreign Key: Product_ID,OI00151841,O0051841,P00842,2,7675.0,0.04,15350.0,1135.12
151921,Invalid Foreign Key: Product_ID,OI00151920,O0051920,P00921,1,4000.0,0.06,4000.0,289.63
151964,Invalid Foreign Key: Order_ID,OI00151963,O0051963,P00964,4,11525.0,0.0,46100.0,3551.09
151998,Invalid Foreign Key: Product_ID,OI00151997,O0051997,P00998,3,17475.0,0.06,52425.0,3796.01
152039,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00152038,O0052038,P00039,-2,7150.0,0.05,-14300.0,-1046.46
152251,Invalid Foreign Key: Order_ID,OI00152250,O0052250,P00251,1,9250.0,0.0,9250.0,712.53
152307,Invalid Foreign Key: Product_ID,OI00152306,O0052306,P00307,2,1550.0,0.0,3100.0,238.79
152421,Invalid Foreign Key: Product_ID,OI00152420,O0052420,P00421,1,4000.0,0.02,4000.0,301.96
152499,Invalid Foreign Key: Product_ID,OI00152498,O0052498,P00499,4,17650.0,0.03,70600.0,5275.18
152577,Invalid Foreign Key: Product_ID,OI00152576,O0052576,P00577,2,13800.0,0.04,27600.0,2040.99
152592,Invalid Foreign Key: Order_ID,OI00152591,O0052591,P00592,2,16425.0,0.05,32850.0,2403.92
152614,Invalid Foreign Key: Product_ID,OI00152613,O0052613,P00614,4,2775.0,0.06,11100.0,803.73
152751,Invalid Foreign Key: Order_ID,OI00152750,O0052750,P00751,1,9250.0,0.03,9250.0,691.15
152825,Invalid Foreign Key: Order_ID,OI00152824,O0052824,P00825,5,4700.0,0.0,23500.0,1810.21
152842,Invalid Foreign Key: Product_ID,OI00152841,O0052841,P00842,2,7675.0,0.03,15350.0,1146.94
152921,Invalid Foreign Key: Product_ID,OI00152920,O0052920,P00921,1,4000.0,0.05,4000.0,292.71
152961,Invalid Foreign Key: Order_ID,OI00152960,O0052960,P00961,1,11000.0,0.03,11000.0,821.91
152998,Invalid Foreign Key: Product_ID,OI00152997,O0052997,P00998,3,17475.0,0.05,52425.0,3836.39
153251,Invalid Foreign Key: Order_ID,OI00153250,O0053250,P00251,1,9250.0,0.06,9250.0,669.78
153297,Invalid Foreign Key: Order_ID,OI00153296,O0053296,P00297,2,17300.0,0.03,34600.0,2585.29
153307,Invalid Foreign Key: Product_ID,OI00153306,O0053306,P00307,2,1550.0,0.06,3100.0,224.47
153311,Invalid Foreign Key: Order_ID,OI00153310,O0053310,P00311,1,2250.0,0.03,2250.0,168.12
153379,Invalid Foreign Key: Order_ID,OI00153378,O0053378,P00379,4,14150.0,0.01,56600.0,4316.31
153421,Invalid Foreign Key: Product_ID,OI00153420,O0053420,P00421,1,4000.0,0.01,4000.0,305.04
153499,Invalid Foreign Key: Product_ID,OI00153498,O0053498,P00499,4,17650.0,0.02,70600.0,5329.57
153577,Invalid Foreign Key: Product_ID,OI00153576,O0053576,P00577,2,13800.0,0.03,27600.0,2062.25
153614,Invalid Foreign Key: Product_ID,OI00153613,O0053613,P00614,4,2775.0,0.05,11100.0,812.28
153745,Invalid Foreign Key: Product_ID,OI00153744,O0053744,P99999,5,8200.0,0.03,41000.0,3063.49
153751,Invalid Foreign Key: Order_ID,OI00153750,O0053750,P00751,1,9250.0,0.02,9250.0,698.28
153842,Invalid Foreign Key: Product_ID,OI00153841,O0053841,P00842,2,7675.0,0.02,15350.0,1158.77
153921,Invalid Foreign Key: Product_ID,OI00153920,O0053920,P00921,1,4000.0,0.04,4000.0,295.8
153958,Invalid Foreign Key: Order_ID,OI00153957,O0053957,P00958,3,10475.0,0.06,31425.0,2275.43
153998,Invalid Foreign Key: Product_ID,OI00153997,O0053997,P00998,3,17475.0,0.04,52425.0,3876.78
154023,Negative Value: Unit_Price; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00154022,O0054022,P00023,3,-500.0,0.01,-1500.0,-114.39
154166,Invalid Foreign Key: Order_ID,OI00154165,O0054165,P00166,1,11875.0,0.04,11875.0,878.14
154251,Invalid Foreign Key: Order_ID,OI00154250,O0054250,P00251,1,9250.0,0.05,9250.0,676.9
154307,Invalid Foreign Key: Product_ID,OI00154306,O0054306,P00307,2,1550.0,0.05,3100.0,226.85
154421,Invalid Foreign Key: Product_ID,OI00154420,O0054420,P00421,1,4000.0,0.0,4000.0,308.12
154499,Invalid Foreign Key: Product_ID,OI00154498,O0054498,P00499,4,17650.0,0.01,70600.0,5383.95
154577,Invalid Foreign Key: Product_ID,OI00154576,O0054576,P00577,2,13800.0,0.02,27600.0,2083.51
154614,Invalid Foreign Key: Product_ID,OI00154613,O0054613,P00614,4,2775.0,0.04,11100.0,820.83
154751,Invalid Foreign Key: Order_ID,OI00154750,O0054750,P00751,1,9250.0,0.01,9250.0,705.4
154842,Invalid Foreign Key: Product_ID,OI00154841,O0054841,P00842,2,7675.0,0.01,15350.0,1170.59
154921,Invalid Foreign Key: Product_ID,OI00154920,O0054920,P00921,1,4000.0,0.03,4000.0,298.88
154953,Invalid Foreign Key: Order_ID,OI00154952,O0054952,P00953,3,9600.0,0.0,28800.0,2218.47
154955,Invalid Foreign Key: Order_ID,OI00154954,O0054954,P00955,5,9950.0,0.02,49750.0,3755.61
154998,Invalid Foreign Key: Product_ID,OI00154997,O0054997,P00998,3,17475.0,0.03,52425.0,3917.16
155026,Invalid Foreign Key: Order_ID,OI00155025,O0055025,P00026,1,4875.0,0.03,4875.0,364.26
155088,Invalid Foreign Key: Order_ID,OI00155087,O0055087,P00088,3,15725.0,0.02,47175.0,3561.22
155094,Invalid Foreign Key: Order_ID,OI00155093,O9999999,P00094,4,16775.0,0.01,67100.0,5117.04
155251,Invalid Foreign Key: Order_ID,OI00155250,O0055250,P00251,1,9250.0,0.04,9250.0,684.03
155307,Invalid Foreign Key: Product_ID,OI00155306,O0055306,P00307,2,1550.0,0.04,3100.0,229.24
155421,Invalid Foreign Key: Product_ID,OI00155420,O0055420,P00421,1,4000.0,0.06,4000.0,289.63
155499,Invalid Foreign Key: Product_ID,OI00155498,O0055498,P00499,4,17650.0,0.0,70600.0,5438.33
155577,Invalid Foreign Key: Product_ID,OI00155576,O0055576,P00577,2,13800.0,0.01,27600.0,2104.77
155614,Invalid Foreign Key: Product_ID,OI00155613,O0055613,P00614,4,2775.0,0.03,11100.0,829.38
155740,Invalid Foreign Key: Order_ID,OI00155739,O0055739,P00740,5,7325.0,0.03,36625.0,2736.6
155751,Invalid Foreign Key: Order_ID,OI00155750,O0055750,P00751,1,9250.0,0.0,9250.0,712.53
155842,Invalid Foreign Key: Product_ID,OI00155841,O0055841,P00842,2,7675.0,0.0,15350.0,1182.41
155921,Invalid Foreign Key: Product_ID,OI00155920,O0055920,P00921,1,4000.0,0.02,4000.0,301.96
155952,Invalid Foreign Key: Order_ID,OI00155951,O0055951,P00952,2,9425.0,0.05,18850.0,1379.42
155998,Invalid Foreign Key: Product_ID,OI00155997,O0055997,P00998,3,17475.0,0.02,52425.0,3957.54
156040,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00156039,O0056039,P00040,-2,7325.0,0.02,-14650.0,-1105.92
156251,Invalid Foreign Key: Order_ID,OI00156250,O0056250,P00251,1,9250.0,0.03,9250.0,691.15
156307,Invalid Foreign Key: Product_ID,OI00156306,O0056306,P00307,2,1550.0,0.03,3100.0,231.63
156421,Invalid Foreign Key: Product_ID,OI00156420,O0056420,P00421,1,4000.0,0.05,4000.0,292.71
156499,Invalid Foreign Key: Product_ID,OI00156498,O0056498,P00499,4,17650.0,0.06,70600.0,5112.03
156527,Invalid Foreign Key: Order_ID,OI00156526,O0056526,P00527,2,5050.0,0.06,10100.0,731.33
156577,Invalid Foreign Key: Product_ID,OI00156576,O0056576,P00577,2,13800.0,0.0,27600.0,2126.03
156614,Invalid Foreign Key: Product_ID,OI00156613,O0056613,P00614,4,2775.0,0.02,11100.0,837.93
156628,Invalid Foreign Key: Order_ID,OI00156627,O0056627,P00628,3,5225.0,0.02,15675.0,1183.3
156751,Invalid Foreign Key: Order_ID,OI00156750,O0056750,P00751,1,9250.0,0.06,9250.0,669.78
156842,Invalid Foreign Key: Product_ID,OI00156841,O0056841,P00842,2,7675.0,0.06,15350.0,1111.47
156865,Invalid Foreign Key: Order_ID,OI00156864,O0056864,P00865,5,11700.0,0.01,58500.0,4461.21
156921,Invalid Foreign Key: Product_ID,OI00156920,O0056920,P00921,1,4000.0,0.01,4000.0,305.04
156948,Invalid Foreign Key: Product_ID,OI00156947,O0056947,P99999,3,8725.0,0.0,26175.0,2016.27
156949,Invalid Foreign Key: Order_ID,OI00156948,O0056948,P00949,4,8900.0,0.01,35600.0,2714.85
156998,Invalid Foreign Key: Product_ID,OI00156997,O0056997,P00998,3,17475.0,0.01,52425.0,3997.93
157227,Invalid Foreign Key: Order_ID,OI00157226,O0057226,P00227,2,5050.0,0.06,10100.0,731.33
157251,Invalid Foreign Key: Order_ID,OI00157250,O0057250,P00251,1,9250.0,0.02,9250.0,698.28
157307,Invalid Foreign Key: Product_ID,OI00157306,O0057306,P00307,2,1550.0,0.02,3100.0,234.02
157314,Invalid Foreign Key: Order_ID,OI00157313,O0057313,P00314,4,2775.0,0.02,11100.0,837.93
157421,Invalid Foreign Key: Product_ID,OI00157420,O0057420,P00421,1,4000.0,0.04,4000.0,295.8
157499,Invalid Foreign Key: Product_ID,OI00157498,O0057498,P00499,4,17650.0,0.05,70600.0,5166.42
157577,Invalid Foreign Key: Product_ID,OI00157576,O0057576,P00577,2,13800.0,0.06,27600.0,1998.47
157614,Invalid Foreign Key: Product_ID,OI00157613,O0057613,P00614,4,2775.0,0.01,11100.0,846.49
157751,Invalid Foreign Key: Order_ID,OI00157750,O0057750,P00751,1,9250.0,0.05,9250.0,676.9
157842,Invalid Foreign Key: Product_ID,OI00157841,O0057841,P00842,2,7675.0,0.05,15350.0,1123.29
157921,Invalid Foreign Key: Product_ID,OI00157920,O0057920,P00921,1,4000.0,0.0,4000.0,308.12
157946,Invalid Foreign Key: Order_ID,OI00157945,O0057945,P00946,1,8375.0,0.04,8375.0,619.32
157998,Invalid Foreign Key: Product_ID,OI00157997,O0057997,P00998,3,17475.0,0.0,52425.0,4038.31
158101,Invalid Foreign Key: Order_ID,OI00158100,O0058100,P00101,1,500.0,0.05,500.0,36.59
158251,Invalid Foreign Key: Order_ID,OI00158250,O0058250,P00251,1,9250.0,0.01,9250.0,705.4
158307,Invalid Foreign Key: Product_ID,OI00158306,O0058306,P00307,2,1550.0,0.01,3100.0,236.41
158421,Invalid Foreign Key: Product_ID,OI00158420,O0058420,P00421,1,4000.0,0.03,4000.0,298.88
158499,Invalid Foreign Key: Product_ID,OI00158498,O0058498,P00499,4,17650.0,0.04,70600.0,5220.8
158577,Invalid Foreign Key: Product_ID,OI00158576,O0058576,P00577,2,13800.0,0.05,27600.0,2019.73
158614,Invalid Foreign Key: Product_ID,OI00158613,O0058613,P00614,4,2775.0,0.0,11100.0,855.04
158642,Invalid Foreign Key: Order_ID,OI00158641,O0058641,P00642,2,7675.0,0.0,15350.0,1182.41
158751,Invalid Foreign Key: Order_ID,OI00158750,O0058750,P00751,1,9250.0,0.04,9250.0,684.03
158842,Invalid Foreign Key: Product_ID,OI00158841,O0058841,P00842,2,7675.0,0.04,15350.0,1135.12
158888,Invalid Foreign Key: Order_ID,OI00158887,O0058887,P00888,3,15725.0,0.01,47175.0,3597.56
