Product_ID,Product_Name,Category,Subcategory,Opening_Stock,Closing_Stock,Closing_Stock_Value,Warehouse_Count,Average_Inventory_Units,Average_Inventory_Value,Inventory_Observations,Stockout_Observations,Stockout_Rate_Percentage,Purchased_Units,Purchase_Orders,Average_Lead_Time_Days,Average_Delivery_Delay_Days,On_Time_Delivery_Rate,On_Time_Delivery_Rate_Percentage,Returned_Units,Units_Sold,Cost_Of_Goods_Sold,Revenue,Net_Profit,First_Sale_Date,Last_Sale_Date,Average_Daily_Demand,Inventory_Turnover,Days_Inventory,Return_Rate_Percentage,Average_Unit_Stock_Value,Target_Stock_Units,Excess_Inventory_Units,Excess_Inventory_Value,Expected_Closing_Stock,Inventory_Reconciliation_Difference,Inventory_Status,Priority,Recommended_Action
P00639,Home Appliances Product 0639,Home Appliances,Subcategory 15,188,201,900480.0,1,105.14,471013.7,120,40,33.33,7150,25,24.4,0.0,0.0,0.0,15.0,992.0,324924.86,499290.97,-36983.86,2025-09-04,2026-08-30,2.72,0.69,73.96,1.51,4480.0,244.6,0.0,0.0,6361.0,-6160.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00640,Accessories Product 0640,Accessories,Subcategory 16,189,198,908820.0,1,96.85,444538.36,120,40,33.33,7175,25,25.04,0.0,0.0,0.0,15.0,1245.0,417795.19,642126.45,-41213.93,2025-09-05,2026-08-31,3.41,0.94,58.05,1.2,4590.0,306.99,0.0,0.0,6134.0,-5936.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00641,IT Equipment Product 0641,IT Equipment,Subcategory 17,190,432,2030400.0,1,318.82,1498463.01,120,40,33.33,7200,25,23.68,0.0,0.0,0.0,15.0,250.0,85904.06,132032.4,-16504.28,2025-09-01,2026-08-27,0.68,0.06,630.72,6.0,4700.0,61.64,370.36,1740673.97,7155.0,-6723.0,Dead Stock,High,"Stop further purchasing and use clearance, bundle or supplier-return strategy."
P00642,Electronics Product 0642,Electronics,Subcategory 18,191,-53,-254930.0,1,310.66,1494262.74,120,40,33.33,6643,23,23.74,0.0,0.0,0.0,15.0,490.0,172335.5,264811.63,-19787.77,2025-09-02,2026-08-28,1.34,0.12,-39.48,3.06,0.0,120.82,0.0,0.0,6359.0,-6412.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00643,Furniture Product 0643,Furniture,Subcategory 19,192,419,2061480.0,1,302.49,1488266.3,120,40,33.33,7250,25,24.32,0.0,0.0,0.0,15.0,750.0,268806.74,414530.36,-27347.85,2025-09-03,2026-08-29,2.05,0.18,203.91,2.0,4920.0,184.93,234.07,1151616.99,6707.0,-6288.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00644,Office Supplies Product 0644,Office Supplies,Subcategory 20,193,-59,-296770.0,1,294.33,1480473.7,120,40,33.33,7275,25,24.96,0.0,0.0,0.0,15.0,992.0,363501.03,560346.66,-27981.71,2025-09-04,2026-08-30,2.72,0.25,-21.71,1.51,0.0,244.6,0.0,0.0,6491.0,-6550.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00645,Home Appliances Product 0645,Home Appliances,Subcategory 21,194,-62,-318680.0,1,286.07,1470392.05,120,40,33.33,7206,24,24.5,0.0,0.0,0.0,15.0,1250.0,469722.84,721598.22,-34650.76,2025-09-05,2026-08-31,3.42,0.32,-18.1,1.2,0.0,308.22,0.0,0.0,6165.0,-6227.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00646,Accessories Product 0646,Accessories,Subcategory 22,195,165,866250.0,1,277.9,1458996.58,120,40,33.33,7230,24,24.42,0.0,0.0,0.0,15.0,250.0,95955.94,147411.42,-20235.72,2025-09-01,2026-08-27,0.68,0.07,240.9,6.0,5250.0,61.64,103.36,542619.86,7190.0,-7025.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00647,IT Equipment Product 0647,IT Equipment,Subcategory 23,196,162,868320.0,1,269.62,1445144.11,120,40,33.33,7254,24,24.5,0.0,0.0,0.0,15.0,500.0,195930.64,301008.84,-22331.87,2025-09-02,2026-08-28,1.37,0.14,118.26,3.0,5360.0,123.29,38.71,207498.08,6965.0,-6803.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00648,Electronics Product 0648,Electronics,Subcategory 0,197,159,869730.0,1,261.33,1429468.36,120,40,33.33,7278,24,25.12,0.0,0.0,0.0,15.0,750.0,299929.04,460793.42,-27660.63,2025-09-03,2026-08-29,2.05,0.21,77.38,2.0,5470.0,184.93,0.0,0.0,6740.0,-6581.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00649,Furniture Product 0649,Furniture,Subcategory 1,198,-89,-496620.0,1,253.04,1411969.32,120,40,33.33,7302,24,24.5,0.0,0.0,0.0,15.0,976.0,398225.5,611726.71,-33276.91,2025-09-04,2026-08-30,2.67,0.28,-33.28,1.54,0.0,240.66,0.0,0.0,6539.0,-6628.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00650,Office Supplies Product 0650,Office Supplies,Subcategory 2,199,-92,-523480.0,1,244.88,1393348.49,120,40,33.33,7326,24,24.42,0.0,0.0,0.0,15.0,1250.0,519987.14,798697.5,-38370.42,2025-09-05,2026-08-31,3.42,0.37,-26.86,1.2,0.0,308.22,0.0,0.0,6290.0,-6382.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00651,Home Appliances Product 0651,Home Appliances,Subcategory 3,200,380,2204000.0,1,236.71,1372931.51,120,40,33.33,6500,24,22.92,0.0,0.0,0.0,15.0,250.0,106007.8,162786.43,-22336.76,2025-09-01,2026-08-27,0.68,0.08,554.8,6.0,5800.0,61.64,318.36,1846465.75,6465.0,-6085.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00652,Accessories Product 0652,Accessories,Subcategory 4,201,377,2228070.0,1,228.45,1350151.64,120,40,33.33,6575,25,25.04,0.0,0.0,0.0,15.0,500.0,216036.84,331759.31,-28756.16,2025-09-02,2026-08-28,1.37,0.16,275.21,3.0,5910.0,123.29,253.71,1499439.86,6291.0,-5914.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00653,IT Equipment Product 0653,IT Equipment,Subcategory 5,202,374,2251480.0,1,220.29,1326131.78,120,40,33.33,6600,25,24.48,0.0,0.0,0.0,15.0,750.0,330087.12,506920.88,-31906.19,2025-09-03,2026-08-29,2.05,0.25,182.01,2.0,6020.0,184.93,189.07,1138192.33,6067.0,-5693.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00654,Electronics Product 0654,Electronics,Subcategory 6,203,371,2274230.0,1,212.12,1300315.75,120,40,33.33,6625,25,25.12,0.0,0.0,0.0,15.0,1000.0,448156.18,688272.31,-37269.6,2025-09-04,2026-08-30,2.74,0.34,135.42,1.5,6130.0,246.58,124.42,762723.15,5843.0,-5472.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00655,Furniture Product 0655,Furniture,Subcategory 7,204,368,2296320.0,1,203.96,1272703.56,120,40,33.33,6650,25,24.32,0.0,0.0,0.0,15.0,1245.0,567984.25,872276.18,-43382.4,2025-09-05,2026-08-31,3.41,0.45,107.89,1.2,6240.0,306.99,61.01,380725.48,5624.0,-5256.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00656,Office Supplies Product 0656,Office Supplies,Subcategory 8,205,120,762000.0,1,195.67,1242512.33,120,40,33.33,6165,23,24.3,0.0,0.0,0.0,15.0,244.0,113294.14,173989.26,-24768.12,2025-09-01,2026-08-27,0.67,0.09,179.51,6.15,6350.0,60.16,59.84,379956.16,6141.0,-6021.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00657,Home Appliances Product 0657,Home Appliances,Subcategory 9,206,110,710600.0,1,187.38,1210497.81,120,40,33.33,6700,25,24.4,0.0,0.0,0.0,14.0,474.0,223105.01,343748.86,-28082.45,2025-09-02,2026-08-28,1.3,0.18,84.7,2.95,6460.0,116.88,0.0,0.0,6446.0,-6336.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00658,Accessories Product 0658,Accessories,Subcategory 10,207,-131,-860670.0,1,179.1,1176660.0,120,40,33.33,6725,25,25.04,0.0,0.0,0.0,15.0,750.0,358955.11,553033.45,-32844.3,2025-09-03,2026-08-29,2.05,0.31,-63.75,2.0,0.0,184.93,0.0,0.0,6197.0,-6328.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00659,IT Equipment Product 0659,IT Equipment,Subcategory 11,208,104,694720.0,1,170.84,1141181.92,120,40,33.33,6692,24,23.75,0.0,0.0,0.0,15.0,1000.0,488366.12,749758.66,-41501.94,2025-09-04,2026-08-30,2.74,0.43,37.96,1.5,6680.0,246.58,0.0,0.0,5915.0,-5811.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00660,Electronics Product 0660,Electronics,Subcategory 12,209,101,685790.0,1,162.67,1104537.67,120,40,33.33,6716,24,23.79,0.0,0.0,0.0,15.0,1250.0,620510.74,952677.14,-45941.57,2025-09-05,2026-08-31,3.42,0.56,29.49,1.2,6790.0,308.22,0.0,0.0,5690.0,-5589.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00661,Furniture Product 0661,Furniture,Subcategory 13,210,335,2311500.0,1,384.64,2654042.47,120,0,0.0,6740,24,24.33,0.0,0.0,0.0,15.0,250.0,126111.52,193631.56,-27278.48,2025-09-01,2026-08-27,0.68,0.05,489.1,6.0,6900.0,61.64,273.36,1886157.53,6715.0,-6380.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00662,Office Supplies Product 0662,Office Supplies,Subcategory 14,211,87,609870.0,1,376.48,2639120.96,120,0,0.0,6764,24,24.96,0.0,0.0,0.0,15.0,500.0,256246.78,393456.88,-29976.41,2025-09-02,2026-08-28,1.37,0.1,63.51,3.0,7010.0,123.29,0.0,0.0,6490.0,-6403.0,Normal,Low,Continue normal inventory monitoring.
P00663,Home Appliances Product 0663,Home Appliances,Subcategory 15,212,84,598080.0,1,368.32,2622403.29,120,0,0.0,6788,24,24.58,0.0,0.0,0.0,15.0,732.0,381098.16,585141.75,-38670.3,2025-09-03,2026-08-29,2.01,0.15,41.89,2.05,7120.0,180.49,0.0,0.0,6283.0,-6199.0,Normal,Low,Continue normal inventory monitoring.
P00664,Accessories Product 0664,Accessories,Subcategory 16,213,319,2306370.0,1,360.15,2603889.45,120,0,0.0,6812,24,25.21,0.0,0.0,0.0,15.0,1000.0,528576.06,811458.93,-45727.7,2025-09-04,2026-08-30,2.74,0.2,116.44,1.5,7230.0,246.58,72.42,523630.27,6040.0,-5721.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00665,IT Equipment Product 0665,IT Equipment,Subcategory 17,214,316,2319440.0,1,351.86,2582674.52,120,0,0.0,6372,23,23.91,0.0,0.0,0.0,15.0,1250.0,670772.54,1029513.4,-49822.65,2025-09-05,2026-08-31,3.42,0.26,92.27,1.2,7340.0,308.22,7.78,57111.23,5351.0,-5035.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00666,Electronics Product 0666,Electronics,Subcategory 18,215,250,1862500.0,1,343.48,2558921.92,120,0,0.0,6925,25,25.12,0.0,0.0,0.0,15.0,250.0,136165.88,208999.14,-27726.28,2025-09-01,2026-08-27,0.68,0.05,365.0,6.0,7450.0,61.64,188.36,1403253.42,6905.0,-6655.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00667,Furniture Product 0667,Furniture,Subcategory 19,216,240,1814400.0,1,335.19,2534049.86,120,0,0.0,6950,25,24.32,0.0,0.0,0.0,15.0,500.0,276350.52,424194.29,-34114.14,2025-09-02,2026-08-28,1.37,0.11,175.2,3.0,7560.0,123.29,116.71,882345.21,6681.0,-6441.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00668,Office Supplies Product 0668,Office Supplies,Subcategory 20,217,237,1817790.0,1,327.03,2508300.14,120,0,0.0,6975,25,24.28,0.0,0.0,0.0,15.0,750.0,420558.88,645585.55,-40664.17,2025-09-03,2026-08-29,2.05,0.17,115.34,2.0,7670.0,184.93,52.07,399365.34,6457.0,-6220.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00669,Home Appliances Product 0669,Home Appliances,Subcategory 21,218,234,1820520.0,1,318.86,2480754.25,120,0,0.0,7000,25,23.6,0.0,0.0,0.0,15.0,1000.0,568786.0,873174.44,-48270.43,2025-09-04,2026-08-30,2.74,0.23,85.41,1.5,7780.0,246.58,0.0,0.0,6233.0,-5999.0,Normal,Low,Continue normal inventory monitoring.
P00670,Accessories Product 0670,Accessories,Subcategory 22,219,231,1822590.0,1,310.7,2451412.19,120,0,0.0,7025,25,25.04,0.0,0.0,0.0,15.0,1245.0,715593.66,1102444.98,-51515.23,2025-09-05,2026-08-31,3.41,0.29,67.72,1.2,7890.0,306.99,0.0,0.0,6014.0,-5783.0,Normal,Low,Continue normal inventory monitoring.
P00671,IT Equipment Product 0671,IT Equipment,Subcategory 23,220,283,2264000.0,1,302.53,2420273.97,120,0,0.0,7050,25,24.48,0.0,0.0,0.0,15.0,250.0,145695.12,224427.14,-31985.3,2025-09-01,2026-08-27,0.68,0.06,413.18,6.0,8000.0,61.64,221.36,1770849.32,7035.0,-6752.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00672,Electronics Product 0672,Electronics,Subcategory 0,221,35,283850.0,1,294.37,2387339.59,120,0,0.0,7075,25,25.12,0.0,0.0,0.0,15.0,500.0,295397.11,454921.9,-34640.76,2025-09-02,2026-08-28,1.37,0.12,25.55,3.0,8110.0,123.29,0.0,0.0,6811.0,-6776.0,Normal,Low,Continue normal inventory monitoring.
P00673,Furniture Product 0673,Furniture,Subcategory 1,222,32,263040.0,1,286.11,2351820.82,120,0,0.0,7100,25,24.32,0.0,0.0,0.0,15.0,750.0,450716.94,691679.07,-44615.08,2025-09-03,2026-08-29,2.05,0.19,15.57,2.0,8220.0,184.93,0.0,0.0,6587.0,-6555.0,Normal,Low,Continue normal inventory monitoring.
P00674,Office Supplies Product 0674,Office Supplies,Subcategory 2,223,29,241570.0,1,277.82,2314256.58,120,0,0.0,6652,24,24.33,0.0,0.0,0.0,15.0,1000.0,608995.94,934635.74,-49881.67,2025-09-04,2026-08-30,2.74,0.26,10.58,1.5,8330.0,246.58,0.0,0.0,5890.0,-5861.0,Normal,Low,Continue normal inventory monitoring.
P00675,Home Appliances Product 0675,Home Appliances,Subcategory 3,224,264,2228160.0,1,269.53,2274869.04,120,0,0.0,6676,24,24.42,0.0,0.0,0.0,14.0,1190.0,734540.96,1127022.53,-53666.95,2025-09-05,2026-08-31,3.26,0.32,80.97,1.18,8440.0,293.42,0.0,0.0,5724.0,-5460.0,Normal,Low,Continue normal inventory monitoring.
P00676,Accessories Product 0676,Accessories,Subcategory 4,225,198,1692900.0,1,261.25,2233658.22,120,0,0.0,6700,24,25.04,0.0,0.0,0.0,15.0,250.0,156269.6,239859.67,-33710.87,2025-09-01,2026-08-27,0.68,0.07,289.08,6.0,8550.0,61.64,136.36,1165845.21,6690.0,-6492.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00677,IT Equipment Product 0677,IT Equipment,Subcategory 5,226,195,1688700.0,1,253.08,2191691.78,120,0,0.0,6724,24,23.83,0.0,0.0,0.0,15.0,500.0,316560.46,485919.45,-35987.14,2025-09-02,2026-08-28,1.37,0.14,142.35,3.0,8660.0,123.29,71.71,621028.77,6465.0,-6270.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00678,Electronics Product 0678,Electronics,Subcategory 6,227,192,1683840.0,1,244.92,2147929.18,120,0,0.0,6748,24,24.58,0.0,0.0,0.0,15.0,750.0,480872.54,737970.35,-50596.08,2025-09-03,2026-08-29,2.05,0.22,93.44,2.0,8770.0,184.93,7.07,61990.68,6240.0,-6048.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00679,Furniture Product 0679,Furniture,Subcategory 7,228,189,1678320.0,1,236.75,2102370.41,120,5,4.17,6344,23,23.74,0.0,0.0,0.0,15.0,1000.0,649205.88,996076.37,-54331.98,2025-09-04,2026-08-30,2.74,0.31,68.98,1.5,8880.0,246.58,0.0,0.0,5587.0,-5398.0,Normal,Low,Continue normal inventory monitoring.
P00680,Office Supplies Product 0680,Office Supplies,Subcategory 8,229,241,2166590.0,1,228.49,2054153.42,120,23,19.17,6796,24,25.04,0.0,0.0,0.0,15.0,1250.0,821560.44,1260599.03,-63188.86,2025-09-05,2026-08-31,3.42,0.4,70.37,1.2,8990.0,308.22,0.0,0.0,5790.0,-5549.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00681,Home Appliances Product 0681,Home Appliances,Subcategory 9,230,413,3758300.0,1,450.47,4099238.36,120,0,0.0,7300,25,24.4,0.0,0.0,0.0,15.0,250.0,166321.48,255220.19,-22727.72,2025-09-01,2026-08-27,0.68,0.04,602.98,6.0,9100.0,61.64,351.36,3197341.1,7295.0,-6882.0,Dead Stock,High,"Stop further purchasing and use clearance, bundle or supplier-return strategy."
P00682,Accessories Product 0682,Accessories,Subcategory 10,231,410,3776100.0,1,442.3,4073595.62,120,0,0.0,7325,25,25.04,0.0,0.0,0.0,15.0,500.0,336666.66,516644.16,-30452.83,2025-09-02,2026-08-28,1.37,0.08,299.3,3.0,9210.0,123.29,286.71,2640620.55,7071.0,-6661.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00683,IT Equipment Product 0683,IT Equipment,Subcategory 11,232,407,3793240.0,1,434.01,4045007.67,120,0,0.0,7350,25,24.48,0.0,0.0,0.0,15.0,750.0,511030.62,784272.72,-40485.95,2025-09-03,2026-08-29,2.05,0.13,198.07,2.0,9320.0,184.93,222.07,2069678.36,6847.0,-6440.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00684,Electronics Product 0684,Electronics,Subcategory 12,233,404,3809720.0,1,425.73,4014596.44,120,0,0.0,7375,25,25.12,0.0,0.0,0.0,15.0,1000.0,686951.66,1058107.41,-42806.5,2025-09-04,2026-08-30,2.74,0.17,147.46,1.5,9430.0,246.58,157.42,1484514.52,6623.0,-6219.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00685,Furniture Product 0685,Furniture,Subcategory 13,234,394,3758760.0,1,417.44,3982361.92,120,0,0.0,7400,25,24.32,0.0,0.0,0.0,15.0,1245.0,865243.77,1332246.66,-53823.08,2025-09-05,2026-08-31,3.41,0.22,115.51,1.2,9540.0,306.99,87.01,830110.68,6404.0,-6010.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00686,Office Supplies Product 0686,Office Supplies,Subcategory 14,235,208,2007200.0,1,409.27,3949493.84,120,0,0.0,7425,25,24.28,0.0,0.0,0.0,15.0,250.0,176375.82,270576.7,-25831.43,2025-09-01,2026-08-27,0.68,0.04,303.68,6.0,9650.0,61.64,146.36,1412336.99,7425.0,-7217.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00687,Home Appliances Product 0687,Home Appliances,Subcategory 15,236,143,1395680.0,1,401.01,3913893.7,120,0,0.0,7450,25,23.6,0.0,0.0,0.0,15.0,500.0,356770.4,547359.06,-34047.53,2025-09-02,2026-08-28,1.37,0.09,104.39,3.0,9760.0,123.29,19.71,192392.33,7201.0,-7058.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00688,Accessories Product 0688,Accessories,Subcategory 16,237,140,1381800.0,1,392.85,3877422.74,120,0,0.0,7038,24,24.42,0.0,0.0,0.0,15.0,750.0,541188.7,830347.18,-43561.46,2025-09-03,2026-08-29,2.05,0.14,68.13,2.0,9870.0,184.93,0.0,0.0,6540.0,-6400.0,Normal,Low,Continue normal inventory monitoring.
P00689,IT Equipment Product 0689,IT Equipment,Subcategory 17,238,137,1367260.0,1,384.68,3839155.62,120,0,0.0,7062,24,24.5,0.0,0.0,0.0,15.0,1000.0,729625.76,1119542.95,-49788.37,2025-09-04,2026-08-30,2.74,0.19,50.0,1.5,9980.0,246.58,0.0,0.0,6315.0,-6178.0,Normal,Low,Continue normal inventory monitoring.
P00690,Electronics Product 0690,Electronics,Subcategory 18,239,134,1352060.0,1,376.52,3799092.33,120,0,0.0,7086,24,25.12,0.0,0.0,0.0,15.0,1250.0,922084.06,1414947.52,-60783.12,2025-09-05,2026-08-31,3.42,0.24,39.13,1.2,10090.0,308.22,0.0,0.0,6090.0,-5956.0,Normal,Low,Continue normal inventory monitoring.
P00691,Furniture Product 0691,Furniture,Subcategory 19,240,123,1254600.0,1,368.36,3757232.88,120,0,0.0,7110,24,24.5,0.0,0.0,0.0,15.0,250.0,186427.68,286093.62,-27780.59,2025-09-01,2026-08-27,0.68,0.05,179.58,6.0,10200.0,61.64,61.36,625832.88,7115.0,-6992.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00692,Office Supplies Product 0692,Office Supplies,Subcategory 20,241,120,1237200.0,1,360.07,3712306.16,120,0,0.0,7134,24,25.12,0.0,0.0,0.0,15.0,500.0,376876.6,578230.71,-37673.64,2025-09-02,2026-08-28,1.37,0.1,87.6,3.0,10310.0,123.29,0.0,0.0,6890.0,-6770.0,Normal,Low,Continue normal inventory monitoring.
P00693,Home Appliances Product 0693,Home Appliances,Subcategory 21,242,355,3699100.0,1,351.78,3665556.16,120,0,0.0,6766,23,23.83,0.0,0.0,0.0,15.0,750.0,571344.28,876406.05,-45438.82,2025-09-03,2026-08-29,2.05,0.16,172.77,2.0,10420.0,184.93,170.07,1772113.7,6273.0,-5918.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00694,Accessories Product 0694,Accessories,Subcategory 22,243,114,1200420.0,1,343.4,3615973.15,120,0,0.0,7182,24,25.12,0.0,0.0,0.0,15.0,1000.0,769835.7,1180958.17,-53228.49,2025-09-04,2026-08-30,2.74,0.21,41.61,1.5,10530.0,246.58,0.0,0.0,6440.0,-6326.0,Normal,Low,Continue normal inventory monitoring.
P00695,IT Equipment Product 0695,IT Equipment,Subcategory 23,244,349,3713360.0,1,335.23,3566877.81,120,0,0.0,7206,24,23.67,0.0,0.0,0.0,15.0,1250.0,972345.86,1491720.62,-61140.68,2025-09-05,2026-08-31,3.42,0.27,101.91,1.2,10640.0,308.22,40.78,433907.95,6215.0,-5866.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00696,Electronics Product 0696,Electronics,Subcategory 0,245,156,1677000.0,1,327.07,3515986.3,120,0,0.0,7675,25,24.44,0.0,0.0,0.0,15.0,250.0,196479.54,301449.93,-28586.74,2025-09-01,2026-08-27,0.68,0.06,227.76,6.0,10750.0,61.64,94.36,1014328.77,7685.0,-7529.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00697,Furniture Product 0697,Furniture,Subcategory 1,246,153,1661580.0,1,318.9,3463298.63,120,0,0.0,7700,25,24.32,0.0,0.0,0.0,15.0,500.0,396980.34,609109.63,-40165.1,2025-09-02,2026-08-28,1.37,0.11,111.69,3.0,10860.0,123.29,29.71,322675.89,7461.0,-7308.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00698,Office Supplies Product 0698,Office Supplies,Subcategory 2,247,150,1645500.0,1,310.74,3408814.79,120,0,0.0,7725,25,24.96,0.0,0.0,0.0,15.0,750.0,599352.43,922982.77,-53599.17,2025-09-03,2026-08-29,2.05,0.18,73.0,2.0,10970.0,184.93,0.0,0.0,7237.0,-7087.0,Normal,Low,Continue normal inventory monitoring.
P00699,Home Appliances Product 0699,Home Appliances,Subcategory 3,248,147,1628760.0,1,302.58,3352534.79,120,0,0.0,7750,25,24.4,0.0,0.0,0.0,15.0,1000.0,807150.32,1242711.79,-50999.78,2025-09-04,2026-08-30,2.74,0.24,53.66,1.5,11080.0,246.58,0.0,0.0,7013.0,-6866.0,Normal,Low,Continue normal inventory monitoring.
P00700,Accessories Product 0700,Accessories,Subcategory 4,249,144,1611360.0,1,294.41,3294458.63,120,0,0.0,7775,25,25.04,0.0,0.0,0.0,15.0,1245.0,1018548.94,1562386.88,-64700.7,2025-09-05,2026-08-31,3.41,0.31,42.22,1.2,11190.0,306.99,0.0,0.0,6794.0,-6650.0,Normal,Low,Continue normal inventory monitoring.
P00701,IT Equipment Product 0701,IT Equipment,Subcategory 5,250,71,21300.0,1,351.78,105534.25,120,0,0.0,6450,25,24.48,0.0,0.0,0.0,15.0,250.0,5484.18,8799.98,-16431.24,2025-09-01,2026-08-27,0.68,0.05,103.66,6.0,300.0,61.64,9.36,2806.85,6465.0,-6394.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00702,Electronics Product 0702,Electronics,Subcategory 6,251,313,128330.0,1,343.49,140832.19,120,0,0.0,6074,24,24.5,0.0,0.0,0.0,15.0,500.0,14987.14,23761.52,-16973.0,2025-09-02,2026-08-28,1.37,0.11,228.49,3.0,410.0,123.29,189.71,77782.05,5840.0,-5527.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
